"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
3,0.99,4,6,0,1,1,0.905273020267487,1.13209700584412,-0.0414762273430824,1.81901443004608,2.7851927280426,1.1380443572998,2.7851927280426,"average_montly_hours_vv_4",1.42857142857143,36,7,26,7,1,2.7851927280426
3,0.99,4,6,0,1,1,0.905273020267487,1.13209700584412,-0.0414762273430824,1.81901443004608,2.7851927280426,1.1380443572998,2.7851927280426,"average_montly_hours_vv_4",1.53571428571429,42,8,26,7,1,2.7851927280426
3,0.99,4,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.50793650793651,47,9,26,7,1,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.34722222222222,47,9,31,8,0,2.73178791999817
2,0.99,5,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.22222222222222,47,9,36,9,0,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.12222222222222,47,9,41,10,0,2.73178791999817
2,0.99,4,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.1,52,10,41,10,1,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.01818181818182,52,10,46,11,0,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",0.95,52,10,51,12,0,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",0.892307692307693,52,10,56,13,0,2.73178791999817
3,0.99,4,6,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",0.965034965034965,58,11,56,13,1,2.73178791999817
2,0.99,4,6,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.02564102564103,64,12,56,13,1,2.73178791999817
3,0.87,3,6,1,1,1,0.51170414686203,1.05052077770233,-0.0426457822322845,2.67395043373108,2.10317087173462,1.0908088684082,2.67395043373108,"average_montly_hours_vv_3",1.07692307692308,70,13,56,13,1,2.67395043373108
1,1,3,3,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.906593406593407,73,14,56,13,1,2.62107300758362
1,1,3,3,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.758974358974359,76,15,56,13,1,2.62107300758362
1,1,5,4,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.780952380952381,76,15,60,14,0,2.62107300758362
2,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.733333333333333,76,15,65,15,0,2.62107300758362
2,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.729166666666667,81,16,65,15,1,2.62107300758362
3,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.6875,81,16,70,16,0,2.62107300758362
2,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.650735294117647,81,16,75,17,0,2.62107300758362
2,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.618055555555555,81,16,80,18,0,2.62107300758362
3,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.588815789473684,81,16,85,19,0,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.585139318885449,86,17,85,19,1,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.581871345029239,91,18,85,19,1,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.578947368421052,96,19,85,19,1,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.576315789473684,101,20,85,19,1,2.62107300758362
3,1,5,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.5,101,20,91,20,0,2.62107300758362
3,1,4,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.430952380952381,101,20,97,21,0,2.62107300758362
3,1,4,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.368181818181818,101,20,103,22,0,2.62107300758362
3,1,3,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.413419913419913,107,21,103,22,1,2.62107300758362
3,1,3,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.454545454545455,113,22,103,22,1,2.62107300758362
2,0.85,3,6,1,1,1,0.0652639791369438,1.03042995929718,-0.0426457822322845,2.54759740829468,1.66531884670258,0.988570392131805,2.54759740829468,"average_montly_hours_vv_3",0.492094861660079,119,23,103,22,1,2.54759740829468
2,0.85,3,6,1,1,1,0.0652639791369438,1.03042995929718,-0.0426457822322845,2.54759740829468,1.66531884670258,0.988570392131805,2.54759740829468,"average_montly_hours_vv_3",0.526515151515151,125,24,103,22,1,2.54759740829468
2,0.85,3,6,1,1,1,0.0652639791369438,1.03042995929718,-0.0426457822322845,2.54759740829468,1.66531884670258,0.988570392131805,2.54759740829468,"average_montly_hours_vv_3",0.558181818181819,131,25,103,22,1,2.54759740829468
2,1,1,3,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.631304347826087,131,25,106,23,0,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.622073578595318,136,26,106,23,1,2.45394778251648
2,1,5,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.605769230769231,136,26,111,24,0,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.597222222222222,141,27,111,24,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.589285714285714,146,28,111,24,1,2.45394778251648
3,1,5,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.574285714285715,146,28,116,25,0,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.566896551724138,151,29,116,25,1,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.56,156,30,116,25,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.553548387096774,161,31,116,25,1,2.45394778251648
3,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.53970223325062,161,31,121,26,0,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.533653846153846,166,32,121,26,1,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.527972027972027,171,33,121,26,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.52262443438914,176,34,121,26,1,2.45394778251648
2,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.509803921568627,176,34,126,27,0,2.45394778251648
2,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.497899159663866,176,34,131,28,0,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.492857142857143,181,35,131,28,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.488095238095238,186,36,131,28,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.483590733590733,191,37,131,28,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.479323308270676,196,38,131,28,1,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.475274725274725,201,39,131,28,1,2.45394778251648
3,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.464190981432361,201,39,136,29,0,2.45394778251648
3,1,3,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.485344827586207,207,40,136,29,1,2.45394778251648
3,1,4,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.441666666666666,207,40,142,30,0,2.45394778251648
2,1,4,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.400806451612903,207,40,148,31,0,2.45394778251648
2,1,3,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.420928402832415,213,41,148,31,1,2.45394778251648
2,0.6,3,4,0,1,1,1.76301956176758,1.16132509708405,-0.0346102081239223,2.37839221954346,1.65168237686157,1.07064771652222,2.37839221954346,"average_montly_hours_vv_3",0.39247311827957,217,42,148,31,1,2.37839221954346
2,0.6,3,4,0,1,1,1.76301956176758,1.16132509708405,-0.0346102081239223,2.37839221954346,1.65168237686157,1.07064771652222,2.37839221954346,"average_montly_hours_vv_3",0.365341335333834,221,43,148,31,1,2.37839221954346
2,0.6,3,4,0,1,1,1.76301956176758,1.16132509708405,-0.0346102081239223,2.37839221954346,1.65168237686157,1.07064771652222,2.37839221954346,"average_montly_hours_vv_3",0.339442815249266,225,44,148,31,1,2.37839221954346
1,0.95,5,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.363636363636363,225,44,152,32,0,2.37813258171082
1,0.95,4,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.386363636363636,225,44,156,33,0,2.37813258171082
1,0.95,5,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.407754010695187,225,44,160,34,0,2.37813258171082
1,0.95,5,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.427922077922077,225,44,164,35,0,2.37813258171082
1,0.95,4,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.446969696969696,225,44,168,36,0,2.37813258171082
1,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.444444444444444,230,45,168,36,1,2.37813258171082
3,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.435435435435435,230,45,173,37,0,2.37813258171082
3,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.433019976498238,235,46,173,37,1,2.37813258171082
2,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.424485125858124,235,46,178,38,0,2.37813258171082
3,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.422172452407615,240,47,178,38,1,2.37813258171082
1,0.95,4,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.414075286415712,240,47,183,39,0,2.37813258171082
1,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.411858974358974,245,48,183,39,1,2.37813258171082
3,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.404166666666667,245,48,188,40,0,2.37813258171082
3,0.95,4,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.396849593495936,245,48,193,41,0,2.37813258171082
3,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.389880952380953,245,48,198,42,0,2.37813258171082
1,0.52,2,3,1,1,1,1.31549429893494,2.33990383148193,0.211229532957077,1.49115598201752,1.71149468421936,1.32721304893494,2.33990383148193,"satisfaction_level_vv_3",0.429748062015504,245,48,201,43,0,2.33990383148193
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.46780303030303,245,48,204,44,0,2.33343529701233
1,0.47,2,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.504166666666667,245,48,207,45,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.538949275362319,245,48,210,46,0,2.33343529701233
1,0.47,2,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.572251773049645,245,48,213,47,0,2.33343529701233
1,0.47,2,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.604166666666667,245,48,216,48,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.634778911564626,245,48,219,49,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.664166666666667,245,48,222,50,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.692401960784314,245,48,225,51,0,2.33343529701233
1,0.47,1,3,0,1,1,0.480084240436554,2.33343529701233,0.0239118505269289,1.48957347869873,1.69191014766693,1.2981253862381,2.33343529701233,"satisfaction_level_vv_3",0.719551282051282,245,48,228,52,0,2.33343529701233
1,0.52,1,3,1,1,0,1.41538608074188,2.32102465629578,0.117416836321354,1.46991693973541,1.70483553409576,1.28487980365753,2.32102465629578,"satisfaction_level_vv_3",0.745676100628931,245,48,231,53,0,2.32102465629578
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.770833333333334,245,48,234,54,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.795075757575757,245,48,237,55,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.818452380952381,245,48,240,56,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.841008771929824,245,48,243,57,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.86278735632184,245,48,246,58,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.883827683615819,245,48,249,59,0,2.31876492500305
2,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.904166666666667,245,48,252,60,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.923838797814208,245,48,255,61,0,2.31876492500305
2,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.942876344086022,245,48,258,62,0,2.31876492500305
2,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.961309523809524,245,48,261,63,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.979166666666667,245,48,264,64,0,2.31876492500305
1,0.52,1,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",0.99647435897436,245,48,267,65,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.01325757575758,245,48,270,66,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.02953980099502,245,48,273,67,0,2.31876492500305
1,0.52,3,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.0453431372549,245,48,276,68,0,2.31876492500305
1,0.52,2,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.0606884057971,245,48,279,69,0,2.31876492500305
1,0.52,3,3,0,1,0,0.706520915031433,2.31876492500305,0.0153100416064262,1.487300157547,1.6987943649292,1.28511095046997,2.31876492500305,"satisfaction_level_vv_3",1.07559523809524,245,48,282,70,0,2.31876492500305
1,0.45,2,3,1,1,0,1.28158175945282,2.31684136390686,-0.179082289338112,1.38293099403381,1.68869972229004,1.23271751403809,2.31684136390686,"satisfaction_level_vv_3",1.09008215962441,245,48,285,71,0,2.31684136390686
1,0.46,2,3,1,1,0,1.29264557361603,2.3093101978302,-0.16923999786377,1.39770948886871,1.68858134746552,1.25093328952789,2.3093101978302,"satisfaction_level_vv_3",1.10416666666667,245,48,288,72,0,2.3093101978302
