"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
56,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.226666666666667,2,3,11,25,0
41,1,0,0,3,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.205128205128205,2,3,12,26,0
31,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.222222222222222,2,3,12,27,0
23,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.238095238095238,2,3,12,28,0
50,1,0,0,2,1,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.252873563218391,2,3,12,29,0
28,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.266666666666667,2,3,12,30,0
43,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.279569892473118,2,3,12,31,0
39,1,0,0,2,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.291666666666667,2,3,12,32,0
29,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.303030303030303,2,3,12,33,0
24,1,0,0,1,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.284313725490196,2,3,13,34,0
36,1,0,0,3,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.266666666666667,2,3,14,35,0
30,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.25,2,3,15,36,0
58,1,0,0,3,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.261261261261261,2,3,15,37,0
48,0,1,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.344594594594595,3,4,15,37,1
33,0,0,1,3,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.328947368421053,3,4,16,38,0
46,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.314102564102564,3,4,17,39,0
56,1,0,0,3,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.325,3,4,17,40,0
24,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.310975609756098,3,4,18,41,0
59,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.321428571428571,3,4,18,42,0
48,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.331395348837209,3,4,18,43,0
30,1,0,0,3,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.318181818181818,3,4,19,44,0
29,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.327777777777778,3,4,19,45,0
23,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.33695652173913,3,4,19,46,0
30,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.345744680851064,3,4,19,47,0
43,0,1,0,3,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.395744680851064,4,5,19,47,1
46,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.404166666666667,4,5,19,48,0
58,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.412244897959184,4,5,19,49,0
50,1,0,0,3,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.4,4,5,20,50,0
40,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.388235294117647,4,5,21,51,0
29,0,0,1,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.376923076923077,4,5,22,52,0
23,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.366037735849057,4,5,23,53,0
35,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.355555555555556,4,5,24,54,0
32,0,1,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.222222222222222,4,6,24,54,1
49,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.212121212121212,4,6,25,55,0
34,1,0,0,3,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.202380952380952,4,6,26,56,0
38,0,1,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.25,5,7,26,56,1
29,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.258145363408521,5,7,26,57,0
27,1,0,0,1,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.266009852216749,5,7,26,58,0
53,0,0,1,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.273607748184019,5,7,26,59,0
33,0,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.280952380952381,5,7,26,60,0
57,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.288056206088993,5,7,26,61,0
59,0,1,0,2,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.323770491803279,6,8,26,61,1
26,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.330645161290323,6,8,26,62,0
41,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.337301587301587,6,8,26,63,0
46,1,0,0,1,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.34375,6,8,26,64,0
47,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.35,6,8,26,65,0
34,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.340909090909091,6,8,27,66,0
28,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.332089552238806,6,8,28,67,0
31,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.338235294117647,6,8,28,68,0
25,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.344202898550725,6,8,28,69,0
42,0,1,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.371980676328502,7,9,28,69,1
28,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.377777777777778,7,9,28,70,0
32,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.369327073552426,7,9,29,71,0
29,1,0,0,1,0,1,1,2,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.375,7,9,29,72,0
25,1,0,0,1,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.366818873668189,7,9,30,73,0
30,1,0,0,3,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.358858858858859,7,9,31,74,0
42,1,0,0,1,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.351111111111111,7,9,32,75,0
39,1,0,0,2,1,1,1,2,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.343567251461988,7,9,33,76,0
42,0,1,0,3,0,1,1,1,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.365789473684211,8,10,33,76,1
59,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.371428571428571,8,10,33,77,0
24,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.364102564102564,8,10,34,78,0
28,0,1,0,1,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.382284382284382,9,11,34,78,1
28,1,0,0,1,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.387802071346375,9,11,34,79,0
33,1,0,0,3,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.380681818181818,9,11,35,80,0
25,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.386083052749719,9,11,35,81,0
27,1,0,0,1,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.391352549889135,9,11,35,82,0
45,1,0,0,2,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.384446878422782,9,11,36,83,0
36,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.377705627705628,9,11,37,84,0
34,1,0,0,2,1,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.382887700534759,9,11,37,85,0
53,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.376321353065539,9,11,38,86,0
31,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.381400208986416,9,11,38,87,0
23,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.375,9,11,39,88,0
47,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.379979570990807,9,11,39,89,0
31,0,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.384848484848485,9,11,39,90,0
25,0,0,1,3,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.378621378621379,9,11,40,91,0
42,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.383399209486166,9,11,40,92,0
34,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.377321603128055,9,11,41,93,0
29,0,0,1,3,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.37137330754352,9,11,42,94,0
24,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.376076555023924,9,11,42,95,0
24,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.380681818181818,9,11,42,96,0
40,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.385192127460169,9,11,42,97,0
34,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.379406307977737,9,11,43,98,0
49,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.383838383838384,9,11,43,99,0
54,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.388181818181818,9,11,43,100,0
23,0,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.392439243924393,9,11,43,101,0
25,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.396613190730838,9,11,43,102,0
34,1,0,0,3,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.390997352162401,9,11,44,103,0
23,1,0,0,1,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.395104895104895,9,11,44,104,0
31,0,1,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.41025641025641,10,12,44,104,1
37,1,0,0,2,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.404761904761905,10,12,45,105,0
24,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.408805031446541,10,12,45,106,0
59,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.403426791277259,10,12,46,107,0
24,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.398148148148148,10,12,47,108,0
42,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.402140672782875,10,12,47,109,0
44,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.406060606060606,10,12,47,110,0
57,0,1,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.341958041958042,10,13,47,110,1
25,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.336798336798337,10,13,48,111,0
46,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.340659340659341,10,13,48,112,0
43,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.335602450646698,10,13,49,113,0
34,1,0,0,3,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.33940620782726,10,13,49,114,0
26,0,1,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.355889724310777,11,14,49,114,1
56,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.350931677018634,11,14,50,115,0
41,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.354679802955665,11,14,50,116,0
27,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.358363858363858,11,14,50,117,0
42,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.361985472154964,11,14,50,118,0
27,0,0,1,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.365546218487395,11,14,50,119,0
35,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.369047619047619,11,14,50,120,0
34,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.364226682408501,11,14,51,121,0
31,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.36768149882904,11,14,51,122,0
42,0,1,0,3,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.381967213114754,12,15,51,122,1
38,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.385365853658537,12,15,51,123,0
26,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.380645161290323,12,15,52,124,0
59,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.384,12,15,52,125,0
28,1,0,0,1,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.379365079365079,12,15,53,126,0
25,1,0,0,2,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.382677165354331,12,15,53,127,0
40,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.3859375,12,15,53,128,0
24,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.389147286821705,12,15,53,129,0
25,1,0,0,3,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.384615384615385,12,15,54,130,0
25,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.387786259541985,12,15,54,131,0
57,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.390909090909091,12,15,54,132,0
26,1,0,0,2,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.386466165413534,12,15,55,133,0
41,1,0,0,3,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.382089552238806,12,15,56,134,0
28,1,0,0,1,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.377777777777778,12,15,57,135,0
32,1,0,0,1,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.373529411764706,12,15,58,136,0
33,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.376642335766423,12,15,58,137,0
37,1,0,0,2,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.379710144927536,12,15,58,138,0
28,1,0,0,3,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.375539568345324,12,15,59,139,0
25,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.378571428571429,12,15,59,140,0
29,1,0,0,2,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.381560283687943,12,15,59,141,0
31,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.384507042253521,12,15,59,142,0
41,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.387412587412587,12,15,59,143,0
25,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.383333333333333,12,15,60,144,0
25,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.386206896551724,12,15,60,145,0
32,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.389041095890411,12,15,60,146,0
30,1,0,0,3,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.391836734693878,12,15,60,147,0
27,1,0,0,2,0,1,1,2,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.394594594594595,12,15,60,148,0
31,1,0,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.390604026845638,12,15,61,149,0
35,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.386666666666667,12,15,62,150,0
49,0,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.389403973509934,12,15,62,151,0
32,0,0,1,2,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.385526315789474,12,15,63,152,0
27,1,0,0,3,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.388235294117647,12,15,63,153,0
39,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.390909090909091,12,15,63,154,0
57,0,1,0,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.403409090909091,13,16,63,154,1
55,0,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.406048387096774,13,16,63,155,0
37,1,0,0,1,0,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.408653846153846,13,16,63,156,0
36,1,0,0,1,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.404856687898089,13,16,64,157,0
33,1,0,0,3,1,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.401107594936709,13,16,65,158,0
50,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.403694968553459,13,16,65,159,0
41,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.40625,13,16,65,160,0
23,1,0,0,1,0,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.408773291925466,13,16,65,161,0
25,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.405092592592593,13,16,66,162,0
43,0,1,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.357298474945534,13,17,66,162,1
23,1,0,0,2,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.353662937567665,13,17,67,163,0
49,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.356169296987087,13,17,67,164,0
27,0,1,0,2,0,1,1,4,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.369241192411924,14,18,67,164,1
55,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.371717171717172,14,18,67,165,0
24,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.374163319946452,14,18,67,166,0
27,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.376580172987359,14,18,67,167,0
38,1,0,0,1,1,1,1,4,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.378968253968254,14,18,67,168,0
27,0,0,1,3,0,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.375410913872452,14,18,68,169,0
34,1,0,0,1,1,1,1,2,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.371895424836601,14,18,69,170,0
46,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.374269005847953,14,18,69,171,0
48,1,0,0,1,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.376614987080103,14,18,69,172,0
31,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.37893384714194,14,18,69,173,0
53,1,0,0,2,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.375478927203065,14,18,70,174,0
35,1,0,0,2,1,1,1,3,0,0,0,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.377777777777778,14,18,70,175,0
27,0,0,1,1,1,1,1,3,0,0,1,0.431349045103616,0.431349045103616,"SelfEmp_vv_1",0.374368686868687,14,18,71,176,0
