"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
42,1,0,0,2,1,0,1,3,0,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.578947368421053,1,1,8,19,0
38,1,0,0,2,1,0,1,4,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.6,1,1,8,20,0
54,0,0,1,2,1,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.619047619047619,1,1,8,21,0
53,0,0,0,1,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.636363636363636,1,1,8,22,0
44,1,0,0,1,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.652173913043478,1,1,8,23,0
57,1,0,0,1,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.666666666666667,1,1,8,24,0
36,0,0,1,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.64,1,1,9,25,0
47,0,1,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.14,1,2,9,25,1
30,1,0,0,3,1,0,0,3,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.153846153846154,1,2,9,26,0
29,0,0,1,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.166666666666667,1,2,9,27,0
44,0,1,0,1,1,0,1,3,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0,1,3,9,27,1
20,0,0,0,1,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0119047619047619,1,3,9,28,0
23,0,0,1,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0114942528735633,1,3,10,29,0
36,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0,1,3,10,30,0
36,1,0,0,2,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0215053763440861,1,3,11,31,0
22,1,0,0,2,0,0,1,2,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0104166666666667,1,3,11,32,0
22,0,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0,1,3,11,33,0
23,1,0,0,2,0,0,0,1,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.00980392156862742,1,3,11,34,0
27,0,0,0,2,1,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.019047619047619,1,3,11,35,0
43,1,0,0,3,1,0,0,4,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0,1,3,12,36,0
38,1,0,0,2,1,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.00900900900900897,1,3,12,37,0
23,0,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0175438596491228,1,3,12,38,0
23,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0256410256410256,1,3,12,39,0
53,1,0,0,3,1,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0083333333333333,1,3,13,40,0
35,0,0,1,2,1,0,1,4,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.016260162601626,1,3,13,41,0
26,1,0,0,3,0,0,1,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0238095238095238,1,3,13,42,0
24,0,0,1,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0310077519379845,1,3,13,43,0
33,0,0,0,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0378787878787878,1,3,13,44,0
31,1,0,0,1,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0444444444444445,1,3,13,45,0
47,1,0,0,3,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0289855072463768,1,3,14,46,0
25,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0354609929078014,1,3,14,47,0
42,0,0,1,2,0,0,0,3,0,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0208333333333333,1,3,15,48,0
44,0,0,1,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0272108843537415,1,3,15,49,0
29,1,0,0,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0333333333333333,1,3,15,50,0
52,1,0,0,2,0,0,0,3,0,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0392156862745098,1,3,15,51,0
23,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0448717948717949,1,3,15,52,0
40,1,0,0,1,0,0,1,4,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0314465408805031,1,3,16,53,0
53,0,0,1,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.037037037037037,1,3,16,54,0
26,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0424242424242424,1,3,16,55,0
37,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0297619047619048,1,3,17,56,0
19,0,0,1,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.0350877192982456,1,3,17,57,0
43,0,1,0,2,1,0,1,4,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0482456140350877,1,4,17,57,1
40,1,0,0,2,1,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.043103448275862,1,4,17,58,0
60,1,0,0,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.038135593220339,1,4,17,59,0
40,1,0,0,1,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.05,1,4,18,60,0
27,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0450819672131147,1,4,18,61,0
42,0,0,1,2,1,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0403225806451613,1,4,18,62,0
25,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0515873015873016,1,4,19,63,0
44,1,0,0,3,0,0,1,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.046875,1,4,19,64,0
20,1,0,0,2,0,0,1,1,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0423076923076923,1,4,19,65,0
47,1,0,0,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0378787878787879,1,4,19,66,0
33,1,0,0,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0335820895522388,1,4,19,67,0
31,1,0,0,3,0,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0441176470588235,1,4,20,68,0
37,1,0,0,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0398550724637681,1,4,20,69,0
31,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0357142857142857,1,4,20,70,0
52,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0316901408450704,1,4,20,71,0
24,1,0,0,3,0,0,1,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",-0.0277777777777778,1,4,20,72,0
53,0,1,0,2,1,0,1,3,1,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.122222222222222,2,5,20,72,1
28,1,0,0,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.126027397260274,2,5,20,73,0
28,1,0,0,2,1,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.12972972972973,2,5,20,74,0
22,1,0,0,1,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.12,2,5,21,75,0
37,0,0,1,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.123684210526316,2,5,21,76,0
45,0,0,1,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.127272727272727,2,5,21,77,0
23,1,0,0,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.130769230769231,2,5,21,78,0
38,0,0,1,2,1,0,1,4,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.134177215189873,2,5,21,79,0
60,0,0,0,3,0,0,0,1,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.1375,2,5,21,80,0
31,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.140740740740741,2,5,21,81,0
63,1,0,0,2,1,0,1,3,1,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.131707317073171,2,5,22,82,0
50,0,0,0,1,1,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.134939759036145,2,5,22,83,0
38,0,0,1,3,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.126190476190476,2,5,23,84,0
24,0,0,1,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.129411764705882,2,5,23,85,0
28,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.132558139534884,2,5,23,86,0
45,0,1,0,2,1,0,1,4,0,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.232558139534884,3,6,23,86,1
31,0,0,0,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.235632183908046,3,6,23,87,0
40,1,0,0,3,0,0,1,3,0,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.227272727272727,3,6,24,88,0
31,1,0,0,3,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.219101123595506,3,6,25,89,0
30,1,0,0,2,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.211111111111111,3,6,26,90,0
57,1,0,0,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.214285714285714,3,6,26,91,0
47,1,0,0,2,1,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.206521739130435,3,6,27,92,0
19,0,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.209677419354839,3,6,27,93,0
18,1,0,0,1,0,0,1,2,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.212765957446808,3,6,27,94,0
37,1,0,0,3,1,0,0,3,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.215789473684211,3,6,27,95,0
25,0,0,1,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.21875,3,6,27,96,0
35,1,0,0,2,1,0,1,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.221649484536082,3,6,27,97,0
20,0,0,0,2,0,0,0,1,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.224489795918367,3,6,27,98,0
44,0,0,1,2,1,0,0,3,0,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.227272727272727,3,6,27,99,0
26,1,0,0,2,1,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.22,3,6,28,100,0
48,1,0,0,1,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.222772277227723,3,6,28,101,0
47,1,0,0,2,1,0,0,3,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.225490196078431,3,6,28,102,0
23,1,0,0,1,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.218446601941748,3,6,29,103,0
45,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.211538461538462,3,6,30,104,0
23,0,0,0,2,0,0,1,2,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.214285714285714,3,6,30,105,0
36,1,0,0,3,1,0,1,3,0,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.207547169811321,3,6,31,106,0
21,1,0,0,1,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.210280373831776,3,6,31,107,0
20,1,0,0,2,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.203703703703704,3,6,32,108,0
43,1,0,0,2,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.197247706422018,3,6,33,109,0
63,1,0,0,1,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.2,3,6,33,110,0
20,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.202702702702703,3,6,33,111,0
33,1,0,0,2,0,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.196428571428571,3,6,34,112,0
39,0,0,1,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.199115044247788,3,6,34,113,0
61,1,0,0,1,1,0,1,2,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.201754385964912,3,6,34,114,0
31,1,0,0,2,1,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.195652173913043,3,6,35,115,0
20,1,0,0,1,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.189655172413793,3,6,36,116,0
46,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.192307692307692,3,6,36,117,0
39,0,1,0,2,1,0,0,4,0,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.263736263736264,4,7,36,117,1
75,0,0,0,1,1,0,1,1,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.26634382566586,4,7,36,118,0
42,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.26890756302521,4,7,36,119,0
34,1,0,0,2,1,0,1,3,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.271428571428571,4,7,36,120,0
40,1,0,0,1,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.273907910271547,4,7,36,121,0
19,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.268149882903981,4,7,37,122,0
36,1,0,0,3,1,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.262485481997677,4,7,38,123,0
39,1,0,0,3,0,0,1,4,1,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.256912442396313,4,7,39,124,0
18,1,0,0,1,0,0,0,2,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.251428571428571,4,7,40,125,0
74,1,0,0,3,0,0,0,2,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.253968253968254,4,7,40,126,0
27,1,0,0,3,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.256467941507312,4,7,40,127,0
54,1,0,0,2,1,0,0,2,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.258928571428571,4,7,40,128,0
34,1,0,0,2,1,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.261351052048726,4,7,40,129,0
40,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.256043956043956,4,7,41,130,0
31,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.25845147219193,4,7,41,131,0
17,1,0,0,1,0,0,0,2,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.260822510822511,4,7,41,132,0
39,1,0,0,3,1,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.255639097744361,4,7,42,133,0
29,1,0,0,3,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.257995735607676,4,7,42,134,0
33,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.26031746031746,4,7,42,135,0
29,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.262605042016807,4,7,42,136,0
29,0,0,1,3,0,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.257559958289885,4,7,43,137,0
56,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.252587991718426,4,7,44,138,0
35,1,0,0,2,0,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.247687564234327,4,7,45,139,0
34,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.25,4,7,45,140,0
47,1,0,0,1,1,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.252279635258359,4,7,45,141,0
25,1,0,0,2,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.24748490945674,4,7,46,142,0
28,0,0,1,3,0,0,1,2,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.24975024975025,4,7,46,143,0
31,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.245039682539683,4,7,47,144,0
68,0,0,0,1,0,0,1,1,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.247290640394089,4,7,47,145,0
27,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.249510763209393,4,7,47,146,0
29,1,0,0,1,1,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.251700680272109,4,7,47,147,0
57,1,0,0,3,1,0,1,3,0,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.247104247104247,4,7,48,148,0
59,0,0,1,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.242569511025887,4,7,49,149,0
54,0,0,1,3,0,0,0,3,1,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.238095238095238,4,7,50,150,0
32,0,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.240302743614002,4,7,50,151,0
34,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.242481203007519,4,7,50,152,0
44,1,0,0,3,1,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.238095238095238,4,7,51,153,0
17,0,0,0,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.24025974025974,4,7,51,154,0
41,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.242396313364055,4,7,51,155,0
23,1,0,0,2,0,0,0,2,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.238095238095238,4,7,52,156,0
47,1,0,0,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.240218380345769,4,7,52,157,0
47,0,0,1,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.242314647377939,4,7,52,158,0
79,0,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.244384546271339,4,7,52,159,0
25,1,0,0,2,0,0,1,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.246428571428571,4,7,52,160,0
35,0,1,0,1,1,0,1,4,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.175,4,8,52,160,1
47,1,0,0,2,1,0,0,3,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.177018633540373,4,8,52,161,0
66,0,0,0,2,1,0,1,1,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.179012345679012,4,8,52,162,0
29,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.180981595092025,4,8,52,163,0
18,1,0,0,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.182926829268293,4,8,52,164,0
24,1,0,0,2,0,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.178787878787879,4,8,53,165,0
51,1,0,0,3,0,0,1,3,1,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.174698795180723,4,8,54,166,0
37,0,1,0,3,1,0,1,4,1,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.230254350736278,5,9,54,166,1
31,0,0,1,2,0,0,0,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.226214238190286,5,9,55,167,0
23,1,0,0,2,0,0,0,2,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.228174603174603,5,9,55,168,0
24,0,0,1,3,0,0,0,2,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.230111768573307,5,9,55,169,0
36,1,0,0,3,1,0,1,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.226143790849673,5,9,56,170,0
53,1,0,0,3,1,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.228070175438597,5,9,56,171,0
31,0,1,0,3,0,0,1,3,1,1,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.272514619883041,6,10,56,171,1
33,1,0,0,3,1,0,1,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.274418604651163,6,10,56,172,0
38,1,0,0,2,1,0,1,4,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.270520231213873,6,10,57,173,0
28,0,0,1,2,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.272413793103448,6,10,57,174,0
23,1,0,0,2,0,0,1,4,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.268571428571429,6,10,58,175,0
31,1,0,0,2,1,0,0,2,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.270454545454545,6,10,58,176,0
45,0,1,0,2,1,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.306818181818182,7,11,58,176,1
31,1,0,0,3,0,0,0,3,0,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.303030303030303,7,11,59,177,0
21,1,0,0,2,0,0,0,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.304902962206333,7,11,59,178,0
55,0,0,0,2,1,0,1,2,1,1,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.30675469781615,7,11,59,179,0
49,1,0,0,1,0,0,1,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.308585858585859,7,11,59,180,0
37,1,0,0,3,1,0,1,3,0,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.310396785534907,7,11,59,181,0
28,1,0,0,2,0,0,1,3,1,0,1,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.306693306693307,7,11,60,182,0
39,1,0,0,2,0,0,0,3,1,0,0,0.413135871502824,0.413135871502824,"SelfEmp_vv_1",0.30849478390462,7,11,60,183,0
