"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
1,0.47,1,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.27272727272727,20,4,41,11,0,2.35631990432739
1,0.47,2,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.33333333333333,20,4,44,12,0,2.35631990432739
1,0.47,1,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.38461538461538,20,4,47,13,0,2.35631990432739
1,0.47,1,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.42857142857143,20,4,50,14,0,2.35631990432739
1,0.47,2,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.46666666666667,20,4,53,15,0,2.35631990432739
1,0.47,2,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.5,20,4,56,16,0,2.35631990432739
2,0.47,2,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.52941176470588,20,4,59,17,0,2.35631990432739
1,0.47,1,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.55555555555556,20,4,62,18,0,2.35631990432739
1,0.47,2,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.57894736842105,20,4,65,19,0,2.35631990432739
2,0.47,1,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.6,20,4,68,20,0,2.35631990432739
2,0.47,2,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.61904761904762,20,4,71,21,0,2.35631990432739
1,0.47,1,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.63636363636364,20,4,74,22,0,2.35631990432739
1,0.47,1,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.65217391304348,20,4,77,23,0,2.35631990432739
1,0.47,2,3,0,1,1,0.768780648708344,2.35631990432739,0.059945322573185,1.56247818470001,1.75997865200043,1.29660022258759,2.35631990432739,"satisfaction_level_vv_3",1.66666666666667,20,4,80,24,0,2.35631990432739
2,0.47,3,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.68,20,4,83,25,0,2.34775710105896
1,0.47,1,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.69230769230769,20,4,86,26,0,2.34775710105896
1,0.47,1,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.7037037037037,20,4,89,27,0,2.34775710105896
1,0.47,1,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.71428571428571,20,4,92,28,0,2.34775710105896
1,0.47,2,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.72413793103448,20,4,95,29,0,2.34775710105896
1,0.47,3,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.73333333333333,20,4,98,30,0,2.34775710105896
1,0.47,2,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.74193548387097,20,4,101,31,0,2.34775710105896
2,0.47,1,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.75,20,4,104,32,0,2.34775710105896
2,0.47,3,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.75757575757576,20,4,107,33,0,2.34775710105896
1,0.47,3,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.76470588235294,20,4,110,34,0,2.34775710105896
2,0.47,4,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.77142857142857,20,4,113,35,0,2.34775710105896
1,0.47,1,3,0,1,0,0.807569444179535,2.34775710105896,0.0533857829868793,1.56727087497711,1.77076554298401,1.2980043888092,2.34775710105896,"satisfaction_level_vv_3",1.77777777777778,20,4,116,36,0,2.34775710105896
1,0.45,2,3,1,1,0,1.4339827299118,2.32191395759583,-0.14737443625927,1.41296100616455,1.74981665611267,1.18871212005615,2.32191395759583,"satisfaction_level_vv_3",1.78378378378378,20,4,119,37,0,2.32191395759583
1,0.47,2,3,1,1,0,1.57162189483643,2.31870865821838,0.202046290040016,1.54664492607117,1.77125906944275,1.30125176906586,2.31870865821838,"satisfaction_level_vv_3",1.78947368421053,20,4,122,38,0,2.31870865821838
1,0.47,2,3,1,1,0,1.57162189483643,2.31870865821838,0.202046290040016,1.54664492607117,1.77125906944275,1.30125176906586,2.31870865821838,"satisfaction_level_vv_3",1.79487179487179,20,4,125,39,0,2.31870865821838
1,0.5,1,3,1,1,1,1.1629364490509,2.31182312965393,-0.026430519297719,1.56921100616455,1.75261330604553,1.29474723339081,2.31182312965393,"satisfaction_level_vv_3",1.8,20,4,128,40,0,2.31182312965393
1,0.52,3,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.80487804878049,20,4,131,41,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.80952380952381,20,4,134,42,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.81395348837209,20,4,137,43,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.81818181818182,20,4,140,44,0,2.29855465888977
1,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.82222222222222,20,4,143,45,0,2.29855465888977
1,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.82608695652174,20,4,146,46,0,2.29855465888977
2,0.52,3,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.82978723404255,20,4,149,47,0,2.29855465888977
1,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.83333333333333,20,4,152,48,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.83673469387755,20,4,155,49,0,2.29855465888977
1,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.84,20,4,158,50,0,2.29855465888977
2,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.84313725490196,20,4,161,51,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.84615384615385,20,4,164,52,0,2.29855465888977
1,0.52,3,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.84905660377358,20,4,167,53,0,2.29855465888977
1,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.85185185185185,20,4,170,54,0,2.29855465888977
1,0.52,3,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.85454545454545,20,4,173,55,0,2.29855465888977
1,0.52,3,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.85714285714286,20,4,176,56,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.85964912280702,20,4,179,57,0,2.29855465888977
1,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.86206896551724,20,4,182,58,0,2.29855465888977
1,0.52,3,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.86440677966102,20,4,185,59,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.86666666666667,20,4,188,60,0,2.29855465888977
1,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.86885245901639,20,4,191,61,0,2.29855465888977
1,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.87096774193548,20,4,194,62,0,2.29855465888977
2,0.52,1,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.87301587301587,20,4,197,63,0,2.29855465888977
2,0.52,2,3,0,1,0,0.672299087047577,2.29855465888977,0.0312350876629353,1.56007635593414,1.76477408409119,1.28155052661896,2.29855465888977,"satisfaction_level_vv_3",1.875,20,4,200,64,0,2.29855465888977
1,0.5,1,3,1,1,0,1.36856520175934,2.29521250724792,0.0980330780148506,1.54512155056,1.76113784313202,1.3075807094574,2.29521250724792,"satisfaction_level_vv_3",1.87692307692308,20,4,203,65,0,2.29521250724792
2,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.87878787878788,20,4,206,66,0,2.28212857246399
1,0.49,1,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.88059701492537,20,4,209,67,0,2.28212857246399
2,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.88235294117647,20,4,212,68,0,2.28212857246399
2,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.88405797101449,20,4,215,69,0,2.28212857246399
2,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.88571428571429,20,4,218,70,0,2.28212857246399
1,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.88732394366197,20,4,221,71,0,2.28212857246399
1,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.88888888888889,20,4,224,72,0,2.28212857246399
1,0.49,3,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.89041095890411,20,4,227,73,0,2.28212857246399
1,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.89189189189189,20,4,230,74,0,2.28212857246399
1,0.49,1,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.89333333333333,20,4,233,75,0,2.28212857246399
1,0.49,1,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.89473684210526,20,4,236,76,0,2.28212857246399
1,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.8961038961039,20,4,239,77,0,2.28212857246399
2,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.8974358974359,20,4,242,78,0,2.28212857246399
1,0.49,1,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.89873417721519,20,4,245,79,0,2.28212857246399
1,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.9,20,4,248,80,0,2.28212857246399
1,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.90123456790123,20,4,251,81,0,2.28212857246399
1,0.49,2,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.90243902439024,20,4,254,82,0,2.28212857246399
1,0.49,1,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.90361445783133,20,4,257,83,0,2.28212857246399
1,0.49,1,3,0,1,0,0.488006502389908,2.28212857246399,0.0598793774843216,1.56932318210602,1.7531191110611,1.30861449241638,2.28212857246399,"satisfaction_level_vv_3",1.9047619047619,20,4,260,84,0,2.28212857246399
1,0.52,1,3,1,1,1,1.46439349651337,2.27703189849854,0.147868514060974,1.56399786472321,1.76589810848236,1.31644463539124,2.27703189849854,"satisfaction_level_vv_3",1.90588235294118,20,4,263,85,0,2.27703189849854
1,0.52,2,3,1,1,1,1.46439349651337,2.27703189849854,0.147868514060974,1.56399786472321,1.76589810848236,1.31644463539124,2.27703189849854,"satisfaction_level_vv_3",1.90697674418605,20,4,266,86,0,2.27703189849854
1,0.52,1,3,1,1,0,1.72398054599762,2.2763569355011,0.106451079249382,1.5335510969162,1.76380705833435,1.27818787097931,2.2763569355011,"satisfaction_level_vv_3",1.90804597701149,20,4,269,87,0,2.2763569355011
1,0.49,1,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.90909090909091,20,4,272,88,0,2.27348589897156
1,0.49,3,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91011235955056,20,4,275,89,0,2.27348589897156
2,0.49,1,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91111111111111,20,4,278,90,0,2.27348589897156
1,0.49,2,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91208791208791,20,4,281,91,0,2.27348589897156
1,0.49,2,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91304347826087,20,4,284,92,0,2.27348589897156
1,0.49,2,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91397849462366,20,4,287,93,0,2.27348589897156
2,0.49,2,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91489361702128,20,4,290,94,0,2.27348589897156
1,0.49,2,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91578947368421,20,4,293,95,0,2.27348589897156
1,0.49,1,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91666666666667,20,4,296,96,0,2.27348589897156
1,0.49,1,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91752577319588,20,4,299,97,0,2.27348589897156
1,0.49,1,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91836734693878,20,4,302,98,0,2.27348589897156
1,0.49,2,3,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91919191919192,20,4,305,99,0,2.27348589897156
2,0.49,4,4,0,1,1,0.590721905231476,2.27348589897156,0.0721297562122345,1.56321668624878,1.72599804401398,1.30833899974823,2.27348589897156,"satisfaction_level_vv_3",1.91,20,4,309,100,0,2.27348589897156
1,0.57,1,3,1,1,1,1.86262714862823,2.27257466316223,-0.0354836359620094,1.69000506401062,1.73501563072205,1.24798774719238,2.27257466316223,"satisfaction_level_vv_3",1.91089108910891,20,4,312,101,0,2.27257466316223
1,0.57,2,3,1,1,1,1.86262714862823,2.27257466316223,-0.0354836359620094,1.69000506401062,1.73501563072205,1.24798774719238,2.27257466316223,"satisfaction_level_vv_3",1.91176470588235,20,4,315,102,0,2.27257466316223
1,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.9126213592233,20,4,318,103,0,2.27235531806946
2,0.51,1,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91346153846154,20,4,321,104,0,2.27235531806946
1,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91428571428571,20,4,324,105,0,2.27235531806946
1,0.51,1,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91509433962264,20,4,327,106,0,2.27235531806946
2,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91588785046729,20,4,330,107,0,2.27235531806946
1,0.51,1,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91666666666667,20,4,333,108,0,2.27235531806946
1,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91743119266055,20,4,336,109,0,2.27235531806946
2,0.51,1,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91818181818182,20,4,339,110,0,2.27235531806946
2,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91891891891892,20,4,342,111,0,2.27235531806946
1,0.51,1,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.91964285714286,20,4,345,112,0,2.27235531806946
1,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.92035398230089,20,4,348,113,0,2.27235531806946
2,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.92105263157895,20,4,351,114,0,2.27235531806946
1,0.51,1,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.92173913043478,20,4,354,115,0,2.27235531806946
1,0.51,2,3,0,1,0,0.405871748924255,2.27235531806946,0.0784351602196693,1.568519115448,1.76548731327057,1.30835330486298,2.27235531806946,"satisfaction_level_vv_3",1.92241379310345,20,4,357,116,0,2.27235531806946
