"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","CScore_satisfaction_level_vv_2","CScore_satisfaction_level_vv_3","CScore_average_montly_hours_vv_2","CScore_average_montly_hours_vv_3","CScore_average_montly_hours_vv_4","CScore_average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
3,0.99,4,6,0,1,1,0.905273020267487,1.13209700584412,-0.0414762273430824,1.81901443004608,2.7851927280426,1.1380443572998,2.7851927280426,"average_montly_hours_vv_4",1.42857142857143,36,7,26,7,1,2.7851927280426
3,0.99,4,6,0,1,1,0.905273020267487,1.13209700584412,-0.0414762273430824,1.81901443004608,2.7851927280426,1.1380443572998,2.7851927280426,"average_montly_hours_vv_4",1.53571428571429,42,8,26,7,1,2.7851927280426
3,0.99,4,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.50793650793651,47,9,26,7,1,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.34722222222222,47,9,31,8,0,2.73178791999817
2,0.99,5,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.22222222222222,47,9,36,9,0,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.12222222222222,47,9,41,10,0,2.73178791999817
2,0.99,4,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.1,52,10,41,10,1,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.01818181818182,52,10,46,11,0,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",0.95,52,10,51,12,0,2.73178791999817
2,0.99,3,5,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",0.892307692307693,52,10,56,13,0,2.73178791999817
3,0.99,4,6,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",0.965034965034965,58,11,56,13,1,2.73178791999817
2,0.99,4,6,0,1,0,2.53846621513367,1.2889449596405,-0.0411232635378838,2.05629777908325,2.73178791999817,1.14257800579071,2.73178791999817,"average_montly_hours_vv_4",1.02564102564103,64,12,56,13,1,2.73178791999817
3,0.87,3,6,1,1,1,0.51170414686203,1.05052077770233,-0.0426457822322845,2.67395043373108,2.10317087173462,1.0908088684082,2.67395043373108,"average_montly_hours_vv_3",1.07692307692308,70,13,56,13,1,2.67395043373108
1,1,3,3,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.906593406593407,73,14,56,13,1,2.62107300758362
1,1,3,3,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.758974358974359,76,15,56,13,1,2.62107300758362
1,1,5,4,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.780952380952381,76,15,60,14,0,2.62107300758362
2,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.733333333333333,76,15,65,15,0,2.62107300758362
2,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.729166666666667,81,16,65,15,1,2.62107300758362
3,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.6875,81,16,70,16,0,2.62107300758362
2,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.650735294117647,81,16,75,17,0,2.62107300758362
2,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.618055555555555,81,16,80,18,0,2.62107300758362
3,1,4,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.588815789473684,81,16,85,19,0,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.585139318885449,86,17,85,19,1,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.581871345029239,91,18,85,19,1,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.578947368421052,96,19,85,19,1,2.62107300758362
3,1,3,5,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.576315789473684,101,20,85,19,1,2.62107300758362
3,1,5,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.5,101,20,91,20,0,2.62107300758362
3,1,4,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.430952380952381,101,20,97,21,0,2.62107300758362
3,1,4,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.368181818181818,101,20,103,22,0,2.62107300758362
3,1,3,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.413419913419913,107,21,103,22,1,2.62107300758362
3,1,3,6,0,1,1,1.579057097435,1.11660873889923,-0.0414762273430824,2.62107300758362,2.1746461391449,1.11869299411774,2.62107300758362,"average_montly_hours_vv_3",0.454545454545455,113,22,103,22,1,2.62107300758362
2,0.85,3,6,1,1,1,0.0652639791369438,1.03042995929718,-0.0426457822322845,2.54759740829468,1.66531884670258,0.988570392131805,2.54759740829468,"average_montly_hours_vv_3",0.492094861660079,119,23,103,22,1,2.54759740829468
2,0.85,3,6,1,1,1,0.0652639791369438,1.03042995929718,-0.0426457822322845,2.54759740829468,1.66531884670258,0.988570392131805,2.54759740829468,"average_montly_hours_vv_3",0.526515151515151,125,24,103,22,1,2.54759740829468
2,0.85,3,6,1,1,1,0.0652639791369438,1.03042995929718,-0.0426457822322845,2.54759740829468,1.66531884670258,0.988570392131805,2.54759740829468,"average_montly_hours_vv_3",0.558181818181819,131,25,103,22,1,2.54759740829468
2,1,1,3,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.631304347826087,131,25,106,23,0,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.622073578595318,136,26,106,23,1,2.45394778251648
2,1,5,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.605769230769231,136,26,111,24,0,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.597222222222222,141,27,111,24,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.589285714285714,146,28,111,24,1,2.45394778251648
3,1,5,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.574285714285715,146,28,116,25,0,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.566896551724138,151,29,116,25,1,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.56,156,30,116,25,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.553548387096774,161,31,116,25,1,2.45394778251648
3,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.53970223325062,161,31,121,26,0,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.533653846153846,166,32,121,26,1,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.527972027972027,171,33,121,26,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.52262443438914,176,34,121,26,1,2.45394778251648
2,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.509803921568627,176,34,126,27,0,2.45394778251648
2,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.497899159663866,176,34,131,28,0,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.492857142857143,181,35,131,28,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.488095238095238,186,36,131,28,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.483590733590733,191,37,131,28,1,2.45394778251648
3,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.479323308270676,196,38,131,28,1,2.45394778251648
2,1,3,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.475274725274725,201,39,131,28,1,2.45394778251648
3,1,4,5,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.464190981432361,201,39,136,29,0,2.45394778251648
3,1,3,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.485344827586207,207,40,136,29,1,2.45394778251648
3,1,4,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.441666666666666,207,40,142,30,0,2.45394778251648
2,1,4,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.400806451612903,207,40,148,31,0,2.45394778251648
2,1,3,6,0,1,0,2.23654556274414,1.25792646408081,-0.0411232635378838,2.45394778251648,2.14964938163757,1.14263939857483,2.45394778251648,"average_montly_hours_vv_3",0.420928402832415,213,41,148,31,1,2.45394778251648
2,0.6,3,4,0,1,1,1.76301956176758,1.16132509708405,-0.0346102081239223,2.37839221954346,1.65168237686157,1.07064771652222,2.37839221954346,"average_montly_hours_vv_3",0.39247311827957,217,42,148,31,1,2.37839221954346
2,0.6,3,4,0,1,1,1.76301956176758,1.16132509708405,-0.0346102081239223,2.37839221954346,1.65168237686157,1.07064771652222,2.37839221954346,"average_montly_hours_vv_3",0.365341335333834,221,43,148,31,1,2.37839221954346
2,0.6,3,4,0,1,1,1.76301956176758,1.16132509708405,-0.0346102081239223,2.37839221954346,1.65168237686157,1.07064771652222,2.37839221954346,"average_montly_hours_vv_3",0.339442815249266,225,44,148,31,1,2.37839221954346
1,0.95,5,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.363636363636363,225,44,152,32,0,2.37813258171082
1,0.95,4,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.386363636363636,225,44,156,33,0,2.37813258171082
1,0.95,5,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.407754010695187,225,44,160,34,0,2.37813258171082
1,0.95,5,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.427922077922077,225,44,164,35,0,2.37813258171082
1,0.95,4,4,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.446969696969696,225,44,168,36,0,2.37813258171082
1,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.444444444444444,230,45,168,36,1,2.37813258171082
3,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.435435435435435,230,45,173,37,0,2.37813258171082
3,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.433019976498238,235,46,173,37,1,2.37813258171082
2,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.424485125858124,235,46,178,38,0,2.37813258171082
3,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.422172452407615,240,47,178,38,1,2.37813258171082
1,0.95,4,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.414075286415712,240,47,183,39,0,2.37813258171082
1,0.95,3,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.411858974358974,245,48,183,39,1,2.37813258171082
3,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.404166666666667,245,48,188,40,0,2.37813258171082
3,0.95,4,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.396849593495936,245,48,193,41,0,2.37813258171082
3,0.95,5,5,0,1,1,0.469729572534561,0.827013850212097,-0.0414762273430824,2.37813258171082,1.50221276283264,0.748247265815735,2.37813258171082,"average_montly_hours_vv_3",0.389880952380953,245,48,198,42,0,2.37813258171082
3,0.58,3,2,0,1,1,0.171797573566437,0.458708703517914,0.0159113090485334,2.29549860954285,1.68417704105377,0.835091531276703,2.29549860954285,"average_montly_hours_vv_3",0.326530612244897,247,49,198,42,1,2.29549860954285
1,0.58,5,5,0,1,1,0.171797573566437,0.458708703517914,0.0159113090485334,2.29549860954285,1.68417704105377,0.835091531276703,2.29549860954285,"average_montly_hours_vv_3",0.319886093972472,247,49,203,43,0,2.29549860954285
3,0.88,4,5,1,1,0,0.241738617420197,0.880939960479736,-0.0441598817706108,2.18225812911987,2.21122741699219,0.937676668167114,2.21122741699219,"average_montly_hours_vv_4",0.31906976744186,252,50,203,43,1,2.21122741699219
3,0.88,3,5,1,1,0,0.241738617420197,0.880939960479736,-0.0441598817706108,2.18225812911987,2.21122741699219,0.937676668167114,2.21122741699219,"average_montly_hours_vv_4",0.312727272727273,252,50,208,44,0,2.21122741699219
1,0.91,5,4,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.328888888888889,252,50,212,45,0,2.15085101127625
1,0.91,5,4,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.344347826086956,252,50,216,46,0,2.15085101127625
2,0.91,4,4,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.359148936170213,252,50,220,47,0,2.15085101127625
1,0.91,5,4,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.373333333333333,252,50,224,48,0,2.15085101127625
1,0.91,5,4,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.386938775510204,252,50,228,49,0,2.15085101127625
1,0.91,5,4,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.4,252,50,232,50,0,2.15085101127625
1,0.91,5,4,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.412549019607843,252,50,236,51,0,2.15085101127625
3,0.91,3,5,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.411764705882352,257,51,236,51,1,2.15085101127625
3,0.91,3,5,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.411010558069381,262,52,236,51,1,2.15085101127625
2,0.91,3,5,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.410284868664447,267,53,236,51,1,2.15085101127625
3,0.91,3,6,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.428104575163398,273,54,236,51,1,2.15085101127625
3,0.91,4,6,0,1,0,0.733985483646393,0.954022943973541,-0.0411232635378838,2.15085101127625,1.54602515697479,0.680826365947723,2.15085101127625,"average_montly_hours_vv_3",0.401709401709401,273,54,242,52,0,2.15085101127625
1,0.97,4,4,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.414046121593291,273,54,246,53,0,2.14374232292175
1,0.97,5,4,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.425925925925926,273,54,250,54,0,2.14374232292175
1,0.97,4,4,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.437373737373737,273,54,254,55,0,2.14374232292175
1,0.97,5,4,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.448412698412699,273,54,258,56,0,2.14374232292175
1,0.97,5,4,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.45906432748538,273,54,262,57,0,2.14374232292175
3,0.97,4,5,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.452107279693486,273,54,267,58,0,2.14374232292175
3,0.97,4,5,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.445386064030131,273,54,272,59,0,2.14374232292175
2,0.97,3,5,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.444375963020031,278,55,272,59,1,2.14374232292175
3,0.97,5,6,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.421212121212121,278,55,278,60,0,2.14374232292175
3,0.97,4,6,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.398807749627422,278,55,284,61,0,2.14374232292175
3,0.97,5,6,0,1,0,0.98034143447876,0.940199613571167,-0.0411232635378838,2.14374232292175,1.34800684452057,0.817381381988525,2.14374232292175,"average_montly_hours_vv_3",0.377126099706745,278,55,290,62,0,2.14374232292175
1,0.91,5,4,0,1,1,0.853054225444794,0.966872990131378,-0.0414762273430824,2.12656259536743,1.26835608482361,0.936173856258392,2.12656259536743,"average_montly_hours_vv_3",0.387878787878788,278,55,294,63,0,2.12656259536743
1,0.91,5,4,0,1,1,0.853054225444794,0.966872990131378,-0.0414762273430824,2.12656259536743,1.26835608482361,0.936173856258392,2.12656259536743,"average_montly_hours_vv_3",0.398295454545455,278,55,298,64,0,2.12656259536743
1,0.91,4,4,0,1,1,0.853054225444794,0.966872990131378,-0.0414762273430824,2.12656259536743,1.26835608482361,0.936173856258392,2.12656259536743,"average_montly_hours_vv_3",0.408391608391608,278,55,302,65,0,2.12656259536743
