"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
2,0.67,4,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.354545454545454,5,2,157,55,1
1,0.5,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.357142857142857,5,2,160,56,0
1,0.56,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.359649122807018,5,2,163,57,0
1,0.57,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.362068965517242,5,2,166,58,0
1,0.52,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.364406779661017,5,2,169,59,0
1,0.47,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.366666666666667,5,2,172,60,0
1,0.57,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.368852459016393,5,2,175,61,0
1,0.49,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.370967741935484,5,2,178,62,0
2,0.5,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.373015873015873,5,2,181,63,0
2,0.53,3,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.375,5,2,184,64,0
1,0.48,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.376923076923077,5,2,187,65,0
1,0.51,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.378787878787879,5,2,190,66,0
1,0.47,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.380597014925373,5,2,193,67,0
2,0.49,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.382352941176471,5,2,196,68,0
1,0.5,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.384057971014493,5,2,199,69,0
1,0.57,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.385714285714286,5,2,202,70,0
1,0.48,3,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.387323943661972,5,2,205,71,0
1,0.55,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.388888888888889,5,2,208,72,0
1,0.54,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.39041095890411,5,2,211,73,0
1,0.55,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.391891891891892,5,2,214,74,0
1,0.5,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.393333333333334,5,2,217,75,0
1,0.56,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.394736842105263,5,2,220,76,0
1,0.53,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.396103896103896,5,2,223,77,0
1,0.56,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.397435897435897,5,2,226,78,0
2,0.63,4,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.230769230769231,8,3,226,78,1
1,0.47,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.232067510548523,8,3,229,79,0
2,0.46,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.233333333333333,8,3,232,80,0
1,0.55,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.234567901234568,8,3,235,81,0
1,0.47,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.235772357723577,8,3,238,82,0
1,0.56,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.236947791164659,8,3,241,83,0
1,0.56,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.238095238095238,8,3,244,84,0
1,0.52,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.23921568627451,8,3,247,85,0
1,0.56,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.24031007751938,8,3,250,86,0
2,0.45,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.241379310344828,8,3,253,87,0
1,0.55,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.242424242424243,8,3,256,88,0
1,0.45,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.243445692883895,8,3,259,89,0
2,0.53,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.244444444444444,8,3,262,90,0
2,0.5,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.245421245421245,8,3,265,91,0
2,0.81,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.246376811594203,8,3,268,92,0
1,0.47,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.247311827956989,8,3,271,93,0
2,0.54,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.24822695035461,8,3,274,94,0
1,0.48,3,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.249122807017544,8,3,277,95,0
1,0.45,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.25,8,3,280,96,0
1,0.49,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.25085910652921,8,3,283,97,0
1,0.57,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.251700680272109,8,3,286,98,0
1,0.46,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.252525252525253,8,3,289,99,0
2,0.49,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.253333333333333,8,3,292,100,0
1,0.5,2,3,1,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.254125412541254,8,3,295,101,0
1,0.51,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.254901960784314,8,3,298,102,0
1,0.55,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.255663430420712,8,3,301,103,0
1,0.54,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.256410256410256,8,3,304,104,0
1,0.5,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.257142857142857,8,3,307,105,0
1,0.47,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.257861635220126,8,3,310,106,0
1,0.51,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.258566978193147,8,3,313,107,0
2,0.45,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.25925925925926,8,3,316,108,0
2,0.5,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.259938837920489,8,3,319,109,0
1,0.47,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.260606060606061,8,3,322,110,0
1,0.56,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.261261261261261,8,3,325,111,0
2,0.79,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.261904761904762,8,3,328,112,0
1,0.55,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.262536873156342,8,3,331,113,0
2,0.54,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.263157894736842,8,3,334,114,0
1,0.52,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.263768115942029,8,3,337,115,0
1,0.45,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.264367816091954,8,3,340,116,0
1,0.46,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.264957264957265,8,3,343,117,0
1,0.53,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.265536723163842,8,3,346,118,0
1,0.48,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.266106442577031,8,3,349,119,0
2,0.55,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.266666666666667,8,3,352,120,0
1,0.54,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.267217630853995,8,3,355,121,0
1,0.53,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.26775956284153,8,3,358,122,0
1,0.54,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.26829268292683,8,3,361,123,0
1,0.46,3,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.268817204301075,8,3,364,124,0
1,0.55,3,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.269333333333333,8,3,367,125,0
2,0.48,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.26984126984127,8,3,370,126,0
1,0.5,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.270341207349082,8,3,373,127,0
1,0.47,1,3,1,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.270833333333333,8,3,376,128,0
1,0.47,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.271317829457364,8,3,379,129,0
1,0.57,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.271794871794872,8,3,382,130,0
2,0.57,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.272264631043257,8,3,385,131,0
1,0.52,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.272727272727273,8,3,388,132,0
1,0.48,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.273182957393484,8,3,391,133,0
1,0.47,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.27363184079602,8,3,394,134,0
1,0.48,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.274074074074074,8,3,397,135,0
1,0.48,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.274509803921569,8,3,400,136,0
2,0.73,3,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.274939172749392,8,3,403,137,0
1,0.46,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.27536231884058,8,3,406,138,0
2,0.51,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.275779376498801,8,3,409,139,0
1,0.54,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.276190476190477,8,3,412,140,0
3,1,4,3,1,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.192857142857143,11,4,412,140,1
1,0.46,2,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.193262411347518,11,4,415,141,0
1,0.46,1,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.193661971830986,11,4,418,142,0
1,0.55,3,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.194055944055944,11,4,421,143,0
1,0.49,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.194444444444445,11,4,424,144,0
1,0.56,3,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.194827586206896,11,4,427,145,0
1,0.46,3,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.195205479452055,11,4,430,146,0
1,0.56,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.195578231292517,11,4,433,147,0
1,0.46,3,3,0,1,0,0,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.195945945945946,11,4,436,148,0
2,0.51,2,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.196308724832215,11,4,439,149,0
1,0.55,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.196666666666667,11,4,442,150,0
2,0.56,1,3,0,1,0,-0.0570164019786512,1.27652733118971,1.65866429130095,1.14671246897168,1.65866429130095,"average_montly_hours_vv_4",-0.197019867549669,11,4,445,151,0
