"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
22.73511294,1,0,34,1,0,1,1,0,3,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",NA,2,14,0,0,1
7.589322382,1,0,22,1,1,0,0,0,2,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.142857142857143,2,14,0,1,0
19.08829569,1,0,36,0,0,0,1,0,4,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.133333333333333,2,15,0,1,1
36.92813142,1,0,49,0,0,0,1,1,4,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.125,2,16,0,1,1
3.975359343,1,0,29,1,1,1,1,1,1,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.117647058823529,2,17,0,1,1
95.21149897,1,0,22,0,0,1,1,1,1,0,0,0,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.166666666666667,3,18,0,1,1
41.69199179,1,0,21,1,1,0,1,1,1,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.157894736842105,3,19,0,1,1
50.72689938,1,1,38,1,0,1,1,0,2,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.15,3,20,0,1,1
50.72689938,1,1,38,1,0,1,1,0,2,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.142857142857143,3,21,0,1,1
35.94250513,1,1,38,0,0,1,1,0,1,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.136363636363636,3,22,0,1,1
53.81519507,1,0,30.40033257,0,0,1,1,1,4,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.130434782608696,3,23,0,1,1
90.51334702,1,0,22,1,0,0,1,1,2,0,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.166666666666667,4,24,0,1,1
59.20328542,1,0,25,1,0,0,1,1,4,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.16,4,25,0,1,1
38.86652977,1,0,27,0,1,1,1,1,3,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.153846153846154,4,26,0,1,1
7.950718686,1,0,34,0,0,1,1,0,2,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.148148148148148,4,27,0,1,1
86.83367556,1,0,29,1,0,0,1,0,2,0,0,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.178571428571429,5,28,0,1,1
13.10882957,1,1,26,0,0,1,1,0,2,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.172413793103448,5,29,0,1,1
9.889117043,1,0,25,1,0,0,1,1,3,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.166666666666667,5,30,0,1,1
15.3100616,1,0,31,1,0,1,0,1,4,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.166666666666667,5,30,0,2,0
80.06570842,1,0,45,1,0,0,1,1,4,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.193548387096774,6,31,0,2,1
19.44969199,1,0,22,1,0,0,1,1,3,1,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.1875,6,32,0,2,1
9.034907598,1,0,37,0,1,1,1,1,4,1,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.181818181818182,6,33,0,2,1
53.19096509,1,0,37,1,0,1,1,1,2,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.176470588235294,6,34,0,2,1
13.17453799,1,1,28,0,0,1,1,0,2,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.171428571428571,6,35,0,2,1
12.09034908,1,1,25,1,1,0,1,1,2,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.166666666666667,6,36,0,2,1
11.49897331,1,0,26,1,0,0,1,1,4,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.162162162162162,6,37,0,2,1
4.960985626,1,0,37,0,0,0,1,1,1,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.157894736842105,6,38,0,2,1
3.975359343,1,0,29,0,0,1,1,1,2,1,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.153846153846154,6,39,0,2,1
51.94250513,1,0,49,1,0,1,1,1,2,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.15,6,40,0,2,1
50.72689938,1,0,28,0,0,1,1,0,1,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.146341463414634,6,41,0,2,1
22.07802875,1,1,52,0,0,1,1,1,4,1,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.142857142857143,6,42,0,2,1
50.59548255,1,0,44,1,0,1,0,0,2,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.142857142857143,6,42,0,3,0
24.41067762,1,0,27,1,0,0,1,1,4,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.13953488372093,6,43,0,3,1
23.88501027,1,0,26,1,0,0,1,1,2,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.136363636363636,6,44,0,3,1
20.04106776,1,0,25,1,1,0,1,0,1,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.133333333333333,6,45,0,3,1
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",-0.116666666666667,6,45,1,4,0
81.18275154,1,0,31,1,0,0,1,1,2,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",-0.0978260869565217,7,46,1,4,1
13.40451745,1,0,30.40033257,1,0,0,1,1,2,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",-0.101063829787234,7,47,1,4,1
54.07802875,1,0,31,1,0,1,1,0,4,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",-0.104166666666667,7,48,1,4,1
7.589322382,1,1,47,0,0,1,0,1,4,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",-0.0541666666666667,7,48,1,5,0
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",-0.0208333333333333,7,48,1,6,0
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.00297619047619049,7,48,1,7,0
51.08829569,1,0,28,1,0,0,1,0,4,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0,7,49,1,7,1
28.35318275,1,1,26,0,0,0,1,1,1,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",-0.00285714285714284,7,50,1,7,1
4.533880903,1,0,31,0,0,0,0,1,3,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.015,7,50,1,8,0
17.93839836,1,1,24,1,0,0,0,1,4,1,1,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0288888888888889,7,50,1,9,0
23.45790554,1,0,27,1,0,0,1,1,4,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0261437908496732,7,51,1,9,1
71.2936345,1,0,31,1,0,0,1,0,3,0,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0427350427350427,8,52,1,9,1
0.427104723,1,0,24,1,1,0,1,1,1,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.039832285115304,8,53,1,9,1
14.6201232,1,1,39,0,0,1,1,0,4,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.037037037037037,8,54,1,9,1
16,1,0,28,1,0,0,1,0,4,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0343434343434343,8,55,1,9,1
11.8275154,1,0,24,1,0,0,1,1,1,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0317460317460317,8,56,1,9,1
29.07597536,1,0,22,1,1,0,1,1,1,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0292397660818713,8,57,1,9,1
5.848049281,1,0,23,1,1,0,1,1,4,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0268199233716475,8,58,1,9,1
107.1704312,1,0,33,0,0,1,1,1,3,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0414312617702448,9,59,1,9,1
19.44969199,1,0,40,1,1,0,0,1,2,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0525423728813559,9,59,1,10,0
8.640657084,1,0,23,0,0,0,1,0,4,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.05,9,60,1,10,1
63.11293634,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0639344262295082,10,61,1,10,1
11.30184805,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0730253353204173,10,61,1,11,0
11.69609856,1,0,25,1,0,0,0,0,4,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0806010928961749,10,61,1,12,0
96.65708419,0,0,36,1,0,1,1,0,2,1,0,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0940860215053764,11,62,1,12,1
46.78439425,1,0,23,0,0,0,1,0,4,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0912698412698413,11,63,1,12,1
86.6036961,1,0,33,1,0,1,1,1,4,1,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.104166666666667,12,64,1,12,1
86.6036961,1,0,33,1,0,1,1,1,4,1,0,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.116666666666667,13,65,1,12,1
53.35523614,1,0,27,1,0,1,1,1,2,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.113636363636364,13,66,1,12,1
28.35318275,1,0,31,1,0,0,0,1,2,1,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.12004662004662,13,66,1,13,0
26.67761807,1,0,32,1,1,0,1,1,4,1,1,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.117106773823192,13,67,1,13,1
16.59137577,1,0,22,0,1,0,1,1,1,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.114253393665158,13,68,1,13,1
23.68788501,1,0,24,1,0,0,0,1,4,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.119747899159664,13,68,1,14,0
23.68788501,1,0,24,1,0,0,0,1,4,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.124509803921569,13,68,1,15,0
16.42710472,1,0,26,0,0,1,1,1,2,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.121739130434783,13,69,1,15,1
12.02464066,1,1,30,0,0,1,0,0,3,0,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.125905797101449,13,69,1,16,0
26.94045175,1,0,24,1,0,0,1,1,3,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.123214285714286,13,70,1,16,1
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.120598591549296,13,71,1,16,1
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.118055555555556,13,72,1,16,1
95.44147844,0,0,25,1,0,1,0,1,2,0,1,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0629084967320261,13,72,2,17,0
72.41067762,0,0,30,0,0,0,0,1,2,0,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0138888888888889,13,72,3,18,0
23.52361396,1,0,36,0,0,0,1,1,2,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0114155251141553,13,73,3,18,1
54.04517454,1,0,30,1,1,0,1,1,3,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.00900900900900903,13,74,3,18,1
11.99178645,1,0,27,1,1,0,1,1,2,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.00666666666666668,13,75,3,18,1
14.22587269,1,0,28,0,0,0,1,1,2,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.00438596491228072,13,76,3,18,1
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0151515151515152,14,77,3,18,1
140.9445585,0,0,26,1,0,1,1,1,4,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0256410256410257,15,78,3,18,1
140.9445585,0,0,26,1,0,1,1,1,3,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0358649789029536,16,79,3,18,1
6.176591376,1,0,38,1,0,1,0,1,2,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.044636908727515,16,79,3,19,0
94.9486653,1,1,26,0,0,1,1,1,4,1,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0546052631578947,17,80,3,19,1
29.01026694,1,0,28,0,0,1,1,1,1,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0519818063677713,17,81,3,19,1
35.77823409,1,0,22,0,0,1,0,1,2,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0598765432098765,17,81,3,20,0
85.09240246,0,0,26,1,1,0,1,1,1,0,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0695121951219512,18,82,3,20,1
155.1704312,1,0,33,1,0,0,1,0,3,0,0,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0789156626506024,19,83,3,20,1
13.86447639,1,0,22,1,0,1,1,1,2,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0761904761904762,19,84,3,20,1
13.01026694,1,0,25,1,0,1,1,1,1,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0735294117647059,19,85,3,20,1
10.34907598,1,0,37,0,0,1,1,1,2,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0709302325581395,19,86,3,20,1
11.95893224,1,0,35,1,0,0,1,1,2,0,1,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0683908045977012,19,87,3,20,1
164.5667351,0,0,27,0,0,0,1,0,4,0,0,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0772727272727273,20,88,3,20,1
5.32238193,1,0,25,1,0,0,0,1,3,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0844155844155844,20,88,3,21,0
32.52566735,1,0,48,1,0,1,1,1,2,1,1,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0818619582664527,20,89,3,21,1
18.1026694,1,0,44,1,0,1,0,1,4,1,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0883554647599591,20,89,3,22,0
8.180698152,1,0,24,1,0,1,1,1,2,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0858585858585859,20,90,3,22,1
26.15195072,1,1,31,0,0,1,1,1,3,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0834165834165834,20,91,3,22,1
2.858316222,1,0,38,1,0,1,1,0,3,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0810276679841897,20,92,3,22,1
133.8809035,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0894428152492669,21,93,3,22,1
23.95071869,1,0,32,1,0,0,1,0,4,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0870406189555126,21,94,3,22,1
24.0164271,1,0,28,1,0,1,1,1,4,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.084688995215311,21,95,3,22,1
20.69815195,1,0,40,1,0,1,1,0,4,1,1,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0823863636363636,21,96,3,22,1
23.9835729,1,0,29,1,0,1,1,1,4,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0801312089971884,21,97,3,22,1
21.35523614,1,1,31,0,0,0,0,0,1,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0860600627521291,21,97,3,23,0
5.782340862,1,0,32,1,0,0,0,0,2,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0914948453608248,21,97,3,24,0
17.60985626,1,0,41,1,0,1,1,1,1,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0892857142857143,21,98,3,24,1
17.60985626,1,0,41,1,0,1,1,1,1,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0871212121212121,21,99,3,24,1
17.60985626,1,0,41,1,0,1,1,1,2,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.085,21,100,3,24,1
99.77823409,0,0,42,1,0,0,1,1,3,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0928217821782178,22,101,3,24,1
67.84394251,1,1,24,1,1,1,1,0,3,0,0,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.100490196078431,23,102,3,24,1
15.73716632,1,0,27,0,1,1,1,1,2,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0983009708737864,23,103,3,24,1
12.78028747,1,0,27,1,0,1,1,1,2,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0961538461538461,23,104,3,24,1
45.8973306,1,0,31,1,0,1,1,0,3,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.094047619047619,23,105,3,24,1
83.58110883,0,1,33,0,0,1,1,0,2,1,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.101415094339623,24,106,3,24,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.108644859813084,25,107,3,24,1
3.121149897,1,0,41,1,0,0,1,1,4,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.106481481481481,25,108,3,24,1
30.02874743,1,0,22,1,1,0,1,1,2,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.104357798165138,25,109,3,24,1
10.7761807,1,0,35,0,0,0,1,0,1,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.102272727272727,25,110,3,24,1
59.86036961,1,0,27,1,0,1,1,1,2,1,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.100225225225225,25,111,3,24,1
24.83778234,1,0,42,1,0,1,1,1,3,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0982142857142857,25,112,3,24,1
3.811088296,1,0,32,0,0,1,1,1,4,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0962389380530974,25,113,3,24,1
66.7926078,0,1,31,0,0,1,1,1,4,1,0,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.103070175438596,26,114,3,24,1
8.180698152,1,0,24,1,0,0,1,1,2,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.101086956521739,26,115,3,24,1
55.78644764,1,0,27,0,1,1,1,1,4,1,1,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0991379310344828,26,116,3,24,1
22.57084189,1,0,30,1,0,1,0,1,1,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.104137931034483,26,116,3,25,0
73.98767967,0,1,33,0,1,1,1,0,2,1,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.110769230769231,27,117,3,25,1
114.1355236,1,0,38,0,0,1,1,1,4,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.11728813559322,28,118,3,25,1
94.81724846,0,0,30.40033257,1,0,0,0,1,2,0,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0834419817470665,28,118,4,26,0
8.640657084,1,0,25,0,0,0,0,1,2,0,1,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0891399874450722,28,118,4,27,0
23.2936345,1,0,32,1,0,0,1,0,2,1,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0871459694989107,28,119,4,27,1
90.15195072,0,0,20,1,0,0,1,1,1,1,0,0,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0935185185185185,29,120,4,27,1
22.24229979,1,0,34,1,0,1,1,0,1,0,0,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0915212733394552,29,121,4,27,1
3.482546201,1,0,37,1,1,0,1,1,2,1,0,1,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0895567698846387,29,122,4,27,1
110.4887064,0,0,25,1,0,0,1,1,1,0,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.0957542908762421,30,123,4,27,1
61.99589322,0,1,31,1,0,0,1,0,3,0,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.101851851851852,31,124,4,27,1
63.70431211,0,0,37,1,0,1,1,1,2,1,0,1,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.107851851851852,32,125,4,27,1
64.75564682,0,0,35,1,0,0,1,1,1,1,0,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.113756613756614,33,126,4,27,1
10.90759754,1,0,32,1,0,1,1,0,1,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.111694371536891,33,127,4,27,1
9.264887064,1,0,23,1,0,0,1,1,2,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.109664351851852,33,128,4,27,1
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.11541774332472,34,129,4,27,1
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.121082621082621,35,130,4,27,1
1.412731006,1,0,29,1,0,0,1,1,4,0,1,0,0,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.119027424370936,35,131,4,27,1
39.22792608,1,0,37,1,0,0,1,0,2,1,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.117003367003367,35,132,4,27,1
39.22792608,1,0,37,1,0,0,1,0,2,1,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.115009746588694,35,133,4,27,1
39.22792608,1,0,37,1,0,0,1,0,4,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.113045881702598,35,134,4,27,1
29.47022587,1,0,29,1,0,0,1,1,2,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.111111111111111,35,135,4,27,1
49.87268994,1,0,30.40033257,0,0,1,0,1,1,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.116402116402116,35,135,4,28,0
7.030800821,1,0,39,1,0,0,1,0,2,0,0,1,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.114495798319328,35,136,4,28,1
26.54620123,1,0,27,0,0,1,1,1,1,1,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.112617309697602,35,137,4,28,1
70.50513347,1,0,24,1,0,0,1,1,1,0,1,0,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.118012422360248,36,138,4,28,1
10.48049281,1,0,28,1,0,1,1,1,2,0,0,0,1,0,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.116135662898253,36,139,4,28,1
128.1314168,0,0,32,1,0,1,1,1,1,1,0,0,1,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.121428571428571,37,140,4,28,1
61.07597536,0,1,29,0,0,1,1,1,4,0,1,1,0,1,0.126103243012059,0.126103243012059,"Grey_wage_vv_1",0.126646403242148,38,141,4,28,1
