"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
51.08829569,1,0,28,1,0,0,1,0,4,1,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0122549019607843,7,51,1,8,1
128.0657084,0,0,43,1,0,1,1,1,4,1,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0288461538461539,8,52,1,8,1
17.93839836,1,1,24,1,0,0,0,1,4,1,1,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0427350427350427,8,52,1,9,0
9.527720739,1,1,23,1,0,0,1,1,2,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.039832285115304,8,53,1,9,1
17.01848049,1,0,40,0,0,0,1,0,3,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.037037037037037,8,54,1,9,1
37.09240246,1,0,37,1,1,0,1,1,2,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0343434343434343,8,55,1,9,1
12.8788501,1,0,23,1,0,0,0,1,1,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0454545454545454,8,55,1,10,0
14.98151951,1,0,33,1,0,1,1,0,4,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0428571428571428,8,56,1,10,1
26.21765914,1,0,36,1,0,1,1,1,4,1,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0403508771929824,8,57,1,10,1
29.07597536,1,0,22,1,1,0,1,1,1,0,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0379310344827586,8,58,1,10,1
5.848049281,1,0,23,1,1,0,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.035593220338983,8,59,1,10,1
5.848049281,1,0,23,1,1,0,1,1,2,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0333333333333333,8,60,1,10,1
166.275154,1,1,26,0,0,1,1,0,4,0,0,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0475409836065574,9,61,1,10,1
8.640657084,1,0,23,0,0,0,1,0,4,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0451612903225806,9,62,1,10,1
6.275154004,1,0,24,0,0,0,1,1,3,1,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0428571428571428,9,63,1,10,1
23.19507187,1,0,30,1,0,0,1,0,3,1,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.040625,9,64,1,10,1
35.38398357,1,0,31,1,0,1,1,1,4,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0384615384615385,9,65,1,10,1
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0363636363636363,9,66,1,10,1
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0343283582089552,9,67,1,10,1
25.23203285,1,0,30,0,0,0,1,1,4,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0323529411764706,9,68,1,10,1
23.6550308,1,1,26,0,0,1,1,1,4,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0304347826086956,9,69,1,10,1
79.86858316,1,0,25,1,0,1,1,1,1,1,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0428571428571428,10,70,1,10,1
86.6036961,1,0,33,1,0,1,1,1,4,1,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0549295774647887,11,71,1,10,1
86.6036961,1,0,33,1,0,1,1,1,4,1,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0666666666666667,12,72,1,10,1
53.35523614,1,0,27,1,0,1,1,1,2,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0643835616438356,12,73,1,10,1
160.0657084,1,0,24,1,0,1,1,1,4,1,1,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0756756756756757,13,74,1,10,1
19.71252567,1,0,23,0,0,0,1,1,2,0,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0733333333333333,13,75,1,10,1
2.792607803,1,1,39,0,0,0,1,1,1,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0710526315789474,13,76,1,10,1
26.67761807,1,0,32,1,1,0,1,1,4,1,1,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0688311688311688,13,77,1,10,1
23.68788501,1,0,24,1,0,0,0,1,4,0,0,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0779220779220779,13,77,1,11,0
45.96303901,1,0,36,0,0,1,1,1,3,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0757575757575757,13,78,1,11,1
26.94045175,1,0,24,1,0,0,1,1,3,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0736478711162255,13,79,1,11,1
6.275154004,1,0,30.40033257,0,1,0,1,1,1,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0715909090909091,13,80,1,11,1
5.026694045,1,0,26,1,0,0,0,1,4,1,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0791666666666667,13,80,1,12,0
64.29568789,1,1,44,0,0,1,0,1,4,0,1,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.00865384615384615,13,80,2,13,0
23.9835729,1,0,23,0,1,1,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.00664767331433996,13,81,2,13,1
23.9835729,1,0,23,0,1,1,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.00469043151969981,13,82,2,13,1
37.78234086,1,0,34,1,0,0,1,1,4,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.00278035217794254,13,83,2,13,1
23.52361396,1,0,36,0,0,0,1,1,2,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.000915750915750912,13,84,2,13,1
20.92813142,1,0,23,0,1,1,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",-0.000904977375565608,13,85,2,13,1
57.23203285,1,0,36,1,0,0,1,1,4,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",-0.00268336314847945,13,86,2,13,1
3.449691992,1,0,40,1,0,1,0,0,2,0,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.00830564784053156,13,86,2,14,0
21.15811088,1,0,24,0,0,0,1,1,2,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.006568144499179,13,87,2,14,1
13.01026694,1,0,25,1,0,1,1,1,1,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.00487012987012989,13,88,2,14,1
164.5667351,0,0,27,0,0,0,1,0,4,0,0,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.014446227929374,14,89,2,14,1
5.32238193,1,0,25,1,0,0,0,1,3,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0239700374531835,14,89,2,15,0
26.94045175,1,0,21,0,0,0,1,1,4,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0222222222222222,14,90,2,15,1
115.5482546,0,0,19,1,1,0,1,1,2,1,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0315018315018315,15,91,2,15,1
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0405797101449275,16,92,2,15,1
18.1026694,1,0,44,1,0,1,0,1,4,1,0,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0489130434782609,16,92,2,16,0
42.48049281,1,0,42,1,0,1,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0470430107526882,16,93,2,16,1
2.858316222,1,0,38,1,0,1,1,0,3,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0452127659574468,16,94,2,16,1
133.8809035,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0539473684210526,17,95,2,16,1
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0625,18,96,2,16,1
63.14579055,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0708762886597938,19,97,2,16,1
103.5893224,0,0,21,1,0,0,0,1,4,0,1,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0194057004244997,19,97,3,17,0
13.14168378,1,1,42,0,0,0,0,1,4,1,0,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0292096219931272,19,97,3,18,0
49.34702259,1,1,42,0,0,1,1,1,3,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0272108843537415,19,98,3,18,1
12.81314168,1,1,33,0,0,1,0,0,1,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0359828141783029,19,98,3,19,0
43.99178645,1,1,26,0,0,1,1,1,1,1,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0340244550770867,19,99,3,19,1
20.69815195,1,0,40,1,0,1,1,0,4,1,1,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0321052631578947,19,100,3,19,1
23.9835729,1,0,29,1,0,1,1,1,4,0,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0302240750390829,19,101,3,19,1
5.782340862,1,0,32,1,0,0,0,0,2,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0381188118811881,19,101,3,20,0
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.046078431372549,20,102,3,20,1
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0538834951456311,21,103,3,20,1
48.45995893,1,0,34,0,0,0,1,0,2,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0519230769230769,21,104,3,20,1
6.143737166,1,0,31,1,0,1,0,0,3,0,1,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0590659340659341,21,104,3,21,0
20.04106776,1,0,22,1,0,0,1,1,3,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0571428571428572,21,105,3,21,1
4.435318275,1,1,40,0,0,1,1,1,4,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.055256064690027,21,106,3,21,1
76.68172485,0,0,25,0,0,0,1,0,2,1,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0627503337783712,22,107,3,21,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0701058201058201,23,108,3,21,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0773263433813893,24,109,3,21,1
28.84599589,1,1,31,0,0,1,0,1,2,1,1,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0838198498748958,24,109,3,22,0
109.2402464,0,0,22,1,0,0,1,1,3,0,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0909090909090909,25,110,3,22,1
9.790554415,1,0,41,1,0,1,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0888615888615889,25,111,3,22,1
9.790554415,1,0,41,1,0,1,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0868506493506494,25,112,3,22,1
34.0698152,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0927795031055901,25,112,3,23,0
33.93839836,1,0,27,1,0,0,1,1,3,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0908041554444017,25,113,3,23,1
15.40862423,1,0,44,1,0,0,0,0,4,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0962389380530974,25,113,3,24,0
13.8973306,1,0,23,1,0,0,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0942982456140351,25,114,3,24,1
22.57084189,1,0,30,1,0,1,0,1,1,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.0992982456140351,25,114,3,25,0
73.98767967,0,1,33,0,1,1,1,0,2,1,0,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.106086956521739,26,115,3,25,1
14.85010267,1,1,29,1,0,0,1,1,4,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.104137931034483,26,116,3,25,1
63.54004107,1,0,31,0,0,1,1,0,4,0,0,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.110769230769231,27,117,3,25,1
114.1355236,1,0,38,0,0,1,1,1,4,0,1,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.11728813559322,28,118,3,25,1
8.082135524,1,0,33,1,0,1,0,0,1,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.121903520208605,28,118,3,26,0
48.09856263,1,0,25,0,1,0,1,1,2,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.119909502262443,28,119,3,26,1
8.640657084,1,0,25,0,0,0,0,1,2,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.124183006535948,28,119,3,27,0
23.2936345,1,0,32,1,0,0,1,0,2,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.122222222222222,28,120,3,27,1
41.69199179,1,0,36,0,0,1,0,0,1,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.126190476190476,28,120,3,28,0
3.482546201,1,0,37,1,1,0,1,1,2,1,0,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.124262101534829,28,121,3,28,1
11.99178645,1,1,24,0,0,0,1,1,2,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.122365339578454,28,122,3,28,1
179.449692,0,0,24,1,0,0,1,1,2,0,0,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.12862950058072,29,123,3,28,1
5.388090349,1,0,38,1,0,1,1,0,4,0,1,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.126728110599078,29,124,3,28,1
64.75564682,0,0,35,1,0,0,1,1,1,1,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.132857142857143,30,125,3,28,1
22.63655031,1,0,36,0,0,0,1,1,1,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.130952380952381,30,126,3,28,1
96.59137577,0,0,46,0,0,1,1,1,4,1,0,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.136951631046119,31,127,3,28,1
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.142857142857143,32,128,3,28,1
89.19917864,1,1,18,0,0,1,1,1,1,0,0,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.148671096345515,33,129,3,28,1
12.68172485,1,0,36,1,0,1,1,1,2,0,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.146703296703297,33,130,3,28,1
7.030800821,1,0,39,1,0,0,1,0,2,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.144765539803708,33,131,3,28,1
7.030800821,1,0,39,1,0,0,1,0,1,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.142857142857143,33,132,3,28,1
26.57905544,1,0,28,1,0,0,1,1,4,1,1,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.140977443609023,33,133,3,28,1
37.15811088,1,1,38,1,0,0,1,1,2,0,0,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.139125799573561,33,134,3,28,1
61.07597536,0,1,29,0,0,1,1,1,4,0,1,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.144708994708995,34,135,3,28,1
110.0287474,0,0,25,1,0,1,1,0,2,0,1,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.150210084033613,35,136,3,28,1
23.81930185,1,1,22,0,1,1,1,1,2,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.148331595411887,35,137,3,28,1
9.199178645,1,1,44,0,0,1,1,1,2,1,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.14648033126294,35,138,3,28,1
0.394250513,1,1,36,0,0,1,1,1,4,1,0,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.144655704008222,35,139,3,28,1
11.03901437,1,0,37,1,0,1,1,0,2,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.142857142857143,35,140,3,28,1
13.10882957,1,0,21,1,0,0,0,1,4,1,1,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.146551724137931,35,140,3,29,0
