"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
50.59548255,1,0,44,1,0,1,0,0,2,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.129032258064516,4,31,0,3,0
23.88501027,1,0,26,1,0,0,1,1,2,0,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.125,4,32,0,3,1
81.18275154,1,0,31,1,0,0,1,1,2,0,1,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.151515151515152,5,33,0,3,1
10.94045175,1,1,33,0,1,1,1,0,4,1,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.147058823529412,5,34,0,3,1
5.650924025,1,0,45,1,0,1,1,0,1,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.142857142857143,5,35,0,3,1
79.86858316,1,1,23,1,0,0,1,1,3,0,0,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.166666666666667,6,36,0,3,1
19.18685832,1,0,22,0,1,1,0,1,1,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.166666666666667,6,36,0,4,0
10.84188912,1,0,30.40033257,1,0,1,1,1,1,0,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.162162162162162,6,37,0,4,1
130.9897331,1,0,31,1,0,1,1,1,3,1,0,0,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.184210526315789,7,38,0,4,1
8.147843943,1,0,46,1,0,1,1,0,4,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.179487179487179,7,39,0,4,1
17.93839836,1,0,40,1,1,1,1,1,4,1,1,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.175,7,40,0,4,1
16,1,0,28,1,0,0,1,0,4,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.170731707317073,7,41,0,4,1
73.49486653,1,1,33,0,0,0,1,1,4,1,1,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.19047619047619,8,42,0,4,1
14.98151951,1,0,33,1,0,1,1,0,4,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.186046511627907,8,43,0,4,1
26.21765914,1,0,36,1,0,1,1,1,4,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.181818181818182,8,44,0,4,1
33.3798768,1,0,38,1,0,1,1,1,1,0,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.177777777777778,8,45,0,4,1
5.848049281,1,0,23,1,1,0,1,1,2,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.173913043478261,8,46,0,4,1
166.275154,1,1,26,0,0,1,1,0,4,0,0,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.191489361702128,9,47,0,4,1
35.38398357,1,0,31,1,0,1,1,1,4,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.1875,9,48,0,4,1
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.183673469387755,9,49,0,4,1
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.18,9,50,0,4,1
3.58110883,1,0,40,1,0,0,1,1,2,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.176470588235294,9,51,0,4,1
25.23203285,1,0,30,0,0,0,1,1,4,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.173076923076923,9,52,0,4,1
11.30184805,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.173076923076923,9,52,0,5,0
11.69609856,1,0,25,1,0,0,0,0,4,0,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.173076923076923,9,52,0,6,0
138.9404517,0,0,30,0,0,1,1,1,3,1,0,0,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.188679245283019,10,53,0,6,1
94.12731006,0,0,25,1,0,1,0,0,2,0,1,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.045822102425876,10,53,1,7,0
11.89322382,1,0,24,1,0,0,1,1,1,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0423280423280423,10,54,1,7,1
1.741273101,1,0,24,0,0,0,0,1,2,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0601851851851852,10,54,1,8,0
24.18069815,1,0,23,1,0,0,1,1,2,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0568181818181818,10,55,1,8,1
8.31211499,1,0,29,0,0,0,1,1,1,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0535714285714286,10,56,1,8,1
15.21149897,1,0,30,1,0,0,1,0,4,1,1,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0504385964912281,10,57,1,8,1
93.9301848,0,0,29,1,0,0,1,1,4,1,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0646551724137931,11,58,1,8,1
49.14989733,1,0,28,1,0,1,1,1,1,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0614406779661017,11,59,1,8,1
28.35318275,1,0,31,1,0,0,0,1,2,1,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0753295668549906,11,59,1,9,0
15.14579055,1,1,22,0,0,1,1,1,2,0,1,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0722222222222222,11,60,1,9,1
160.0657084,1,0,24,1,0,1,1,1,4,1,1,0,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0856102003642987,12,61,1,9,1
70.30800821,1,1,22,0,0,1,1,1,3,0,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0985663082437276,13,62,1,9,1
13.01026694,1,1,34,1,0,1,0,1,4,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.109677419354839,13,62,1,10,0
88.90349076,0,0,30,1,0,1,1,1,4,0,1,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.122222222222222,14,63,1,10,1
123.0718686,1,0,28,0,0,0,1,0,4,1,0,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.134375,15,64,1,10,1
26.67761807,1,0,32,1,1,0,1,1,4,1,1,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.130769230769231,15,65,1,10,1
16.42710472,1,0,26,0,0,1,1,1,2,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.127272727272727,15,66,1,10,1
12.02464066,1,1,30,0,0,1,0,0,3,0,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.136363636363636,15,66,1,11,0
2.431211499,1,0,28,1,0,0,1,1,2,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.132971506105834,15,67,1,11,1
1.642710472,1,0,44,1,0,1,1,1,4,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.129679144385027,15,68,1,11,1
76.15605749,0,0,24,1,1,1,1,0,2,1,0,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.140974967061924,16,69,1,11,1
12.35318275,1,1,39,0,0,1,1,0,2,0,1,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.137662337662338,16,70,1,11,1
32.49281314,1,0,40,1,0,1,1,0,2,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.134443021766965,16,71,1,11,1
5.026694045,1,0,26,1,0,0,0,1,4,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.142018779342723,16,71,1,12,0
53.97946612,1,1,28,0,0,1,1,1,1,1,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.138888888888889,16,72,1,12,1
23.9835729,1,0,23,0,1,1,1,1,4,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.135844748858447,16,73,1,12,1
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.132882882882883,16,74,1,12,1
37.78234086,1,0,34,1,0,0,1,1,4,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.13,16,75,1,12,1
95.44147844,0,0,25,1,0,1,0,1,2,0,1,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0594871794871795,16,75,2,13,0
23.52361396,1,0,36,0,0,0,1,1,4,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0566801619433198,16,76,2,13,1
20.92813142,1,0,23,0,1,1,1,1,4,1,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.053946053946054,16,77,2,13,1
11.99178645,1,0,27,1,1,0,1,1,2,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0512820512820513,16,78,2,13,1
94.9486653,1,1,26,0,0,1,1,1,4,1,1,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0613437195715677,17,79,2,13,1
4.533880903,1,1,23,0,0,1,1,1,4,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0586538461538461,17,80,2,13,1
2.201232033,1,1,23,0,0,1,1,1,2,0,1,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0560303893637227,17,81,2,13,1
64.19712526,0,1,19,0,0,1,1,1,4,1,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0656660412757974,18,82,2,13,1
13.86447639,1,0,22,1,0,1,1,1,2,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0630213160333642,18,83,2,13,1
13.01026694,1,0,25,1,0,1,1,1,1,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0604395604395604,18,84,2,13,1
4.008213552,1,0,22,1,0,1,1,1,4,1,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0579185520361991,18,85,2,13,1
10.34907598,1,0,37,0,0,1,1,1,2,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0554561717352415,18,86,2,13,1
5.32238193,1,0,25,1,0,0,0,1,3,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0664451827242525,18,86,2,14,0
96,1,1,31,0,0,1,1,1,4,0,1,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0755336617405583,19,87,2,14,1
26.94045175,1,0,21,0,0,0,1,1,4,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0730519480519481,19,88,2,14,1
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0818619582664527,20,89,2,14,1
25.42915811,1,0,22,1,1,1,1,1,2,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0793650793650794,20,90,2,14,1
129.8069815,1,0,22,0,0,0,0,1,4,0,0,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0222222222222222,20,90,3,15,0
8.016427105,1,1,41,0,0,1,1,1,4,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0197802197802198,20,91,3,15,1
9.100616016,1,0,26,1,0,1,1,0,3,1,1,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0173913043478261,20,92,3,15,1
26.15195072,1,1,31,0,0,1,1,1,3,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0150537634408602,20,93,3,15,1
66.49691992,1,0,38,1,0,1,1,1,2,0,0,0,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0234042553191489,21,94,3,15,1
6.53798768,1,0,26,1,0,0,0,1,2,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0359042553191489,21,94,3,16,0
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0440789473684211,22,95,3,16,1
13.14168378,1,1,42,0,0,0,0,1,4,1,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0551083591331269,22,95,3,17,0
49.34702259,1,1,42,0,0,1,1,1,3,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0526960784313725,22,96,3,17,1
12.81314168,1,1,33,0,0,1,0,0,1,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0625,22,96,3,18,0
23.95071869,1,0,32,1,0,0,1,0,4,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0601374570446735,22,97,3,18,1
23.9835729,1,0,29,1,0,1,1,1,4,0,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0578231292517007,22,98,3,18,1
64.29568789,1,1,44,0,0,1,1,1,4,0,1,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0656565656565657,23,99,3,18,1
17.60985626,1,0,41,1,0,1,1,1,1,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0633333333333334,23,100,3,18,1
26.0862423,1,0,30,1,0,0,1,1,1,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0610561056105611,23,101,3,18,1
19.58110883,1,0,23,1,0,0,1,1,4,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0588235294117647,23,102,3,18,1
48.45995893,1,0,34,0,0,0,1,0,2,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0566343042071198,23,103,3,18,1
12.78028747,1,0,27,1,0,1,1,1,2,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0544871794871795,23,104,3,18,1
6.143737166,1,0,31,1,0,1,0,0,3,0,1,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0632591093117409,23,104,3,19,0
4.435318275,1,1,40,0,0,1,1,1,4,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0611528822055138,23,105,3,19,1
73.13347023,0,0,22,1,1,0,1,1,4,1,0,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0685203574975174,24,106,3,19,1
76.68172485,0,0,25,0,0,0,1,0,2,1,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0757501229709789,25,107,3,19,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0828460038986355,26,108,3,19,1
50.98973306,1,0,24,1,0,0,1,1,1,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0806373732496379,26,109,3,19,1
9.790554415,1,0,41,1,0,1,1,1,4,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0784688995215311,26,110,3,19,1
3.121149897,1,0,41,1,0,0,1,1,4,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.076339497392129,26,111,3,19,1
3.121149897,1,0,41,1,0,0,1,1,4,1,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0742481203007519,26,112,3,19,1
34.0698152,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0821428571428572,26,112,3,20,0
33.93839836,1,0,27,1,0,0,1,1,3,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0800884955752212,26,113,3,20,1
59.86036961,1,0,27,1,0,1,1,1,2,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0780701754385965,26,114,3,20,1
108.550308,1,1,27,1,0,1,1,0,4,1,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0847826086956522,27,115,3,20,1
86.66940452,0,0,25,1,0,0,1,1,4,1,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0913793103448276,28,116,3,20,1
133.4209446,1,0,29,0,0,1,1,0,3,1,0,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0978632478632479,29,117,3,20,1
31.96714579,1,1,29,1,0,1,1,1,4,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0957627118644068,29,118,3,20,1
14.85010267,1,1,29,1,0,0,1,1,4,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0936974789915966,29,119,3,20,1
17.83983573,1,0,39,1,1,1,1,0,2,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0916666666666667,29,120,3,20,1
114.1355236,1,0,38,0,0,1,1,1,4,0,1,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.0979338842975207,30,121,3,20,1
8.082135524,1,0,33,1,0,1,0,0,1,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.105076741440378,30,121,3,21,0
12.78028747,1,0,24,1,0,0,1,1,1,0,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.103044496487119,30,122,3,21,1
96.72279261,1,1,30,0,0,1,1,0,2,1,0,0,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.10917537746806,31,123,3,21,1
12.12320329,1,0,39,1,0,1,1,1,4,1,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.107142857142857,31,124,3,21,1
9.593429158,1,0,34,0,0,0,1,1,1,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.105142857142857,31,125,3,21,1
43.92607803,1,0,32,1,0,1,1,1,2,0,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.103174603174603,31,126,3,21,1
3.811088296,1,0,23,1,1,1,1,1,2,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.101237345331834,31,127,3,21,1
8.640657084,1,0,25,0,0,0,0,1,2,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.10773085182534,31,127,3,22,0
100.238193,0,0,23,1,0,1,1,0,3,0,0,0,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.113636363636364,32,128,3,22,1
41.69199179,1,0,36,0,0,1,0,0,1,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.119565217391304,32,128,3,23,0
11.99178645,1,1,24,0,0,0,1,1,2,0,0,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.11762723289518,32,129,3,23,1
63.70431211,0,0,37,1,0,1,1,1,2,1,0,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.123411371237458,33,130,3,23,1
64.75564682,0,0,35,1,0,0,1,1,1,1,0,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.129107202124129,34,131,3,23,1
45.30595483,1,0,34,1,0,0,1,1,2,0,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.127140974967062,34,132,3,23,1
22.63655031,1,0,36,0,0,0,1,1,1,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.125204315135665,34,133,3,23,1
10.90759754,1,0,32,1,0,1,1,0,1,0,0,1,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.123296560674886,34,134,3,23,1
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.128824476650564,35,135,3,23,1
39.22792608,1,0,37,1,0,0,1,0,4,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.126918158567775,35,136,3,23,1
70.34086242,0,0,31,1,0,0,1,1,4,1,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.132338940019042,36,137,3,23,1
144.5913758,1,1,30,0,0,0,1,1,1,0,0,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.13768115942029,37,138,3,23,1
49.87268994,1,0,30.40033257,0,0,1,0,1,1,0,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.143115942028986,37,138,3,24,0
81.83983573,1,1,34,0,0,1,1,0,4,0,1,1,1,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.148381294964029,38,139,3,24,1
2.266940452,1,0,39,0,0,1,0,1,4,1,1,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.153381294964029,38,139,3,25,0
26.54620123,1,0,27,0,0,1,1,1,1,1,0,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.151428571428571,38,140,3,25,1
140.2217659,0,1,27,0,0,1,1,0,4,1,0,1,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.156595744680851,39,141,3,25,1
37.15811088,1,1,38,1,0,0,1,1,2,0,0,1,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.154647887323944,39,142,3,25,1
32.85420945,1,0,58,0,0,1,1,1,3,0,1,0,0,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.152727272727273,39,143,3,25,1
79.54004107,0,1,23,0,0,1,1,0,4,0,1,0,0,1,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.157777777777778,40,144,3,25,1
11.03901437,1,0,37,1,0,1,1,1,4,0,1,0,1,0,0.152474571548789,0.152474571548789,"Grey_wage_vv_1",0.155862068965517,40,145,3,25,1
