"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","Education_vv_2","Education_vv_3","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
41,0,0,1,2,0,0,0,3,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.72,10,10,7,25,0
59,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.730769230769231,10,10,7,26,0
45,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.740740740740741,10,10,7,27,0
42,0,0,1,3,1,1,0,2,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.740740740740741,11,11,7,27,1
45,0,0,1,3,0,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.740740740740741,12,12,7,27,1
45,0,0,1,3,0,0,0,3,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.740740740740741,13,13,7,27,1
38,0,0,1,2,1,1,0,3,1,1,0,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.75,13,13,7,28,0
19,0,0,1,2,0,1,0,3,1,0,1,0.22472015964935,0.0476190476190476,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.724137931034483,13,13,8,29,0
33,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.733333333333333,13,13,8,30,0
17,0,0,1,1,0,1,0,1,1,0,0,0.22472015964935,0.0476190476190476,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.741935483870968,13,13,8,31,0
40,0,0,1,2,0,0,0,3,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.75,13,13,8,32,0
71,0,0,1,3,0,1,0,1,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.75,14,14,8,32,1
41,0,0,1,3,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.683333333333333,14,15,8,32,1
46,0,0,1,3,1,1,0,4,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.6875,15,16,8,32,1
64,0,0,1,2,0,1,0,3,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.664772727272727,15,16,9,33,0
46,0,0,1,3,0,1,0,3,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.668449197860963,16,17,9,33,1
43,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.671717171717172,17,18,9,33,1
24,0,0,1,3,0,1,0,4,1,0,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.674641148325359,18,19,9,33,1
64,0,0,1,3,1,1,0,1,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.677272727272727,19,20,9,33,1
46,0,0,1,3,0,0,0,3,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.67965367965368,20,21,9,33,1
55,0,0,1,2,0,0,0,3,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.687675070028011,20,21,9,34,0
57,0,0,1,2,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.666666666666667,20,21,10,35,0
36,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.668831168831169,21,22,10,35,1
30,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.670807453416149,22,23,10,35,1
64,0,0,1,1,0,1,0,3,0,0,0,0.369749673186694,0.163056341651659,0.770856940509915,0.139543446244477,0.0129108525334941,0.442025892730118,0.770856940509915,"Education_vv_3",0.678743961352657,22,23,10,36,0
37,0,0,1,3,1,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.680555555555556,23,24,10,36,1
37,0,0,1,2,1,1,0,2,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.688063063063063,23,24,10,37,0
66,0,0,1,1,0,0,0,3,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.695175438596491,23,24,10,38,0
40,0,0,1,3,0,0,0,3,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.696842105263158,24,25,10,38,1
22,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.0476190476190476,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.698380566801619,25,26,10,38,1
55,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.705128205128205,25,26,10,39,0
33,0,0,1,2,0,1,0,3,1,0,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.686538461538462,25,26,11,40,0
51,0,0,1,3,0,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.687962962962963,26,27,11,40,1
32,0,0,1,2,0,0,0,3,1,0,0,0.387245915016806,0.104346821456829,0.770856940509915,-0.00968992248062014,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.694670280036134,26,27,11,41,0
28,0,0,1,3,1,1,0,4,1,0,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.695993031358885,27,28,11,41,1
47,0,0,1,2,1,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.702380952380952,27,28,11,42,0
42,0,0,1,3,1,1,0,3,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.703612479474548,28,29,11,42,1
50,0,0,1,2,1,0,0,3,1,1,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.68644747393745,28,29,12,43,0
29,0,0,1,2,0,1,0,4,1,0,0,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.692789968652038,28,29,12,44,0
26,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.693939393939394,29,30,12,44,1
71,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.695014662756598,30,31,12,44,1
42,0,0,1,3,0,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.696022727272727,31,32,12,44,1
35,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.702083333333333,31,32,12,45,0
38,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.703030303030303,32,33,12,45,1
69,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.708827404479578,32,33,12,46,0
19,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.0476190476190476,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.7143778207608,32,33,12,47,0
49,0,0,1,2,0,0,0,3,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.71969696969697,32,33,12,48,0
41,0,0,1,1,0,0,0,3,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.724799010513296,32,33,12,49,0
48,0,0,1,3,0,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.725690276110444,33,34,12,49,1
46,0,0,1,1,0,0,0,3,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.730588235294118,33,34,12,50,0
50,0,0,1,2,0,0,0,2,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.735294117647059,33,34,12,51,0
54,0,0,1,2,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.720588235294118,33,34,13,52,0
24,0,0,1,3,0,1,0,3,0,0,0,0.369749673186694,0.104346821456829,0.770856940509915,-0.00968992248062014,0.0129108525334941,0.442025892730118,0.770856940509915,"Education_vv_3",0.692857142857143,33,35,13,52,1
42,0,0,1,3,0,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.694444444444444,34,36,13,52,1
41,0,0,1,3,0,0,0,3,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.695945945945946,35,37,13,52,1
49,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.697368421052632,36,38,13,52,1
23,0,0,1,3,0,1,0,2,1,0,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.698717948717949,37,39,13,52,1
31,0,0,1,3,1,1,0,3,1,1,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.7,38,40,13,52,1
51,0,0,1,1,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.704716981132075,38,40,13,53,0
29,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.709259259259259,38,40,13,54,0
52,0,0,1,2,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.695454545454545,38,40,14,55,0
37,0,0,1,2,0,0,0,2,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,-0.00968992248062014,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.7,38,40,14,56,0
38,0,0,1,3,1,1,0,3,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.701219512195122,39,41,14,56,1
41,0,0,1,3,0,1,0,4,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.702380952380952,40,42,14,56,1
58,0,0,1,2,0,0,0,3,0,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.706766917293233,40,42,14,57,0
39,0,0,1,3,1,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.707874337005304,41,43,14,57,1
22,0,0,1,3,0,1,0,1,1,0,0,0.22472015964935,0.0476190476190476,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.686204146730462,41,44,14,57,1
23,0,0,1,2,0,1,0,3,0,0,0,0.369749673186694,0.104346821456829,0.770856940509915,-0.00968992248062014,0.0129108525334941,0.442025892730118,0.770856940509915,"Education_vv_3",0.690438871473354,41,44,14,58,0
29,0,0,1,2,1,1,0,3,1,0,0,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.694530046224961,41,44,14,59,0
24,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.696045197740113,42,45,14,59,1
41,0,0,1,3,0,1,0,3,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.697494473102432,43,46,14,59,1
46,0,0,1,2,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.684782608695652,43,46,15,60,0
48,0,0,1,2,0,0,0,2,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.672487526728439,43,46,16,61,0
65,0,0,1,2,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.660589060308555,43,46,17,62,0
46,0,0,1,2,0,0,0,3,0,0,0,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.664941338854382,43,46,17,63,0
56,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.666328942924688,44,47,17,63,1
35,0,0,1,2,0,0,0,3,0,0,1,0.387245915016806,0.163056341651659,0.770856940509915,-0.00968992248062014,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.654920212765957,44,47,18,64,0
42,0,0,1,3,1,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.65625,45,48,18,64,1
50,0,0,1,3,0,1,0,3,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.657525510204082,46,49,18,64,1
50,0,0,1,1,0,0,0,3,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.646467817896389,46,49,19,65,0
51,0,0,1,2,1,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.635745207173779,46,49,20,66,0
40,0,0,1,3,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.616969696969697,46,50,20,66,1
37,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.621492537313433,46,50,20,67,0
49,0,0,1,3,0,0,0,3,1,1,1,0.387245915016806,0.163056341651659,0.770856940509915,0.139543446244477,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.623061164764413,47,51,20,67,1
34,0,0,1,2,0,0,0,4,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,-0.00968992248062014,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.627450980392157,47,51,20,68,0
35,0,0,1,3,0,0,0,3,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,-0.00968992248062014,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.6289592760181,48,52,20,68,1
65,0,0,1,2,0,1,0,2,1,0,0,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.633221850613155,48,52,20,69,0
34,0,0,1,3,0,0,0,2,1,0,1,0.387245915016806,0.163056341651659,0.770856940509915,-0.00968992248062014,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.634673229423024,49,53,20,69,1
39,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.636070853462158,50,54,20,69,1
38,0,0,1,2,0,0,0,3,1,0,0,0.387245915016806,0.163056341651659,0.770856940509915,-0.00968992248062014,0.121171123372948,0.442025892730118,0.770856940509915,"Education_vv_3",0.64021164021164,50,54,20,70,0
70,0,0,1,3,0,1,0,4,1,1,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.641558441558442,51,55,20,70,1
28,0,0,1,2,0,1,0,3,1,0,0,0.22472015964935,0.104346821456829,0.770856940509915,-0.00968992248062014,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.645582586427657,51,55,20,71,0
59,0,0,1,3,0,1,0,3,1,0,1,0.22472015964935,0.163056341651659,0.770856940509915,0.139543446244477,0.210097271093489,0.442025892730118,0.770856940509915,"Education_vv_3",0.646881287726358,52,56,20,71,1
