"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","Extraversion_vv_2","Extraversion_vv_3","Extraversion_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
50.72689938,1,1,38,1,0,1,1,0,2,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.2,0,7,3,15,0
35.94250513,1,1,38,0,0,1,1,0,1,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.1875,0,7,3,16,0
53.81519507,1,0,30.40033257,0,0,1,1,1,4,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.1875,0,8,3,16,1
90.51334702,1,0,22,1,0,0,1,1,2,0,0,1,1,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.235294117647059,0,8,4,17,0
59.20328542,1,0,25,1,0,0,1,1,4,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.235294117647059,0,9,4,17,1
38.86652977,1,0,27,0,1,1,1,1,3,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.222222222222222,0,9,4,18,0
7.950718686,1,0,34,0,0,1,1,0,2,1,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.210526315789474,0,9,4,19,0
86.83367556,1,0,29,1,0,0,1,0,2,0,0,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.25,0,9,5,20,0
13.10882957,1,1,26,0,0,1,1,0,2,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.238095238095238,0,9,5,21,0
9.889117043,1,0,25,1,0,0,1,1,3,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.227272727272727,0,9,5,22,0
15.3100616,1,0,31,1,0,1,0,1,4,0,1,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.227272727272727,0,10,5,22,1
80.06570842,1,0,45,1,0,0,1,1,4,0,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.136363636363636,1,11,5,22,1
19.44969199,1,0,22,1,0,0,1,1,3,1,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.126482213438735,1,11,5,23,0
9.034907598,1,0,37,0,1,1,1,1,4,1,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.134057971014493,1,12,5,23,1
53.19096509,1,0,37,1,0,1,1,1,2,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.125,1,12,5,24,0
13.17453799,1,1,28,0,0,1,1,0,2,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.116666666666667,1,12,5,25,0
12.09034908,1,1,25,1,1,0,1,1,2,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.108974358974359,1,12,5,26,0
11.49897331,1,0,26,1,0,0,1,1,4,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.115384615384615,1,13,5,26,1
4.960985626,1,0,37,0,0,0,1,1,1,0,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.108262108262108,1,13,5,27,0
3.975359343,1,0,29,0,0,1,1,1,2,1,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.101648351648352,1,13,5,28,0
51.94250513,1,0,49,1,0,1,1,1,2,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0954907161803714,1,13,5,29,0
50.72689938,1,0,28,0,0,1,1,0,1,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0897435897435897,1,13,5,30,0
22.07802875,1,1,52,0,0,1,1,1,4,1,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0952380952380952,1,14,5,30,1
50.59548255,1,0,44,1,0,1,0,0,2,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0898617511520737,1,14,5,31,0
24.41067762,1,0,27,1,0,0,1,1,4,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0946236559139785,1,15,5,31,1
23.88501027,1,0,26,1,0,0,1,1,2,0,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0895833333333333,1,15,5,32,0
20.04106776,1,0,25,1,1,0,1,0,1,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0848484848484849,1,15,5,33,0
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0265151515151515,2,16,5,33,1
81.18275154,1,0,31,1,0,0,1,1,2,0,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0514705882352941,2,16,6,34,0
13.40451745,1,0,30.40033257,1,0,0,1,1,2,0,1,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0464285714285714,2,16,6,35,0
54.07802875,1,0,31,1,0,1,1,0,4,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.053781512605042,2,17,6,35,1
7.589322382,1,1,47,0,0,1,0,1,4,0,1,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0603174603174603,2,18,6,35,1
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0661654135338346,2,19,6,35,1
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0714285714285714,2,20,6,35,1
51.08829569,1,0,28,1,0,0,1,0,4,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0761904761904762,2,21,6,35,1
28.35318275,1,1,26,0,0,0,1,1,1,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0714285714285714,2,21,6,36,0
4.533880903,1,0,31,0,0,0,0,1,3,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0669240669240669,2,21,6,37,0
17.93839836,1,1,24,1,0,0,0,1,4,1,1,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0712530712530713,2,22,6,37,1
23.45790554,1,0,27,1,0,0,1,1,4,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0752056404230317,2,23,6,37,1
71.2936345,1,0,31,1,0,0,1,0,3,0,1,0,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.097254004576659,2,23,7,38,0
0.427104723,1,0,24,1,1,0,1,1,1,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0925306577480491,2,23,7,39,0
14.6201232,1,1,39,0,0,1,1,0,4,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0961538461538462,2,24,7,39,1
16,1,0,28,1,0,0,1,0,4,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0994871794871795,2,25,7,39,1
11.8275154,1,0,24,1,0,0,1,1,1,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.095,2,25,7,40,0
29.07597536,1,0,22,1,1,0,1,1,1,0,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0907317073170732,2,25,7,41,0
5.848049281,1,0,23,1,1,0,1,1,4,1,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0938086303939963,2,26,7,41,1
107.1704312,1,0,33,0,0,1,1,1,3,0,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.113553113553114,2,26,8,42,0
19.44969199,1,0,40,1,1,0,0,1,2,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.10912343470483,2,26,8,43,0
8.640657084,1,0,23,0,0,0,1,0,4,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.111972437553833,2,27,8,43,1
63.11293634,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0789036544850498,3,28,8,43,1
11.30184805,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0746753246753247,3,28,8,44,0
11.69609856,1,0,25,1,0,0,0,0,4,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0783699059561129,3,29,8,44,1
96.65708419,0,0,36,1,0,1,1,0,2,1,0,0,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.096551724137931,3,29,9,45,0
46.78439425,1,0,23,0,0,0,1,0,4,1,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.1,3,30,9,45,1
86.6036961,1,0,33,1,0,1,1,1,4,1,1,0,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0709677419354839,4,31,9,45,1
86.6036961,1,0,33,1,0,1,1,1,4,1,0,0,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.04375,5,32,9,45,1
53.35523614,1,0,27,1,0,1,1,1,2,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0394021739130435,5,32,9,46,0
28.35318275,1,0,31,1,0,0,0,1,2,1,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0352393617021277,5,32,9,47,0
26.67761807,1,0,32,1,1,0,1,1,4,1,1,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0399742101869761,5,33,9,47,1
16.59137577,1,0,22,0,1,0,1,1,1,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0359848484848485,5,33,9,48,0
23.68788501,1,0,24,1,0,0,0,1,4,0,1,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0404411764705882,5,34,9,48,1
23.68788501,1,0,24,1,0,0,0,1,4,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0446428571428572,5,35,9,48,1
16.42710472,1,0,26,0,0,1,1,1,2,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0408163265306123,5,35,9,49,0
12.02464066,1,1,30,0,0,1,0,0,3,0,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0371428571428571,5,35,9,50,0
26.94045175,1,0,24,1,0,0,1,1,3,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0336134453781513,5,35,9,51,0
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0375816993464052,5,36,9,51,1
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.041335453100159,5,37,9,51,1
95.44147844,0,0,25,1,0,1,0,1,2,0,1,1,1,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0571725571725572,5,37,10,52,0
72.41067762,0,0,30,0,0,0,0,1,2,0,1,0,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0724120346761856,5,37,11,53,0
23.52361396,1,0,36,0,0,0,1,1,2,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0685685685685685,5,37,11,54,0
54.04517454,1,0,30,1,1,0,1,1,3,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0648648648648649,5,37,11,55,0
11.99178645,1,0,27,1,1,0,1,1,2,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0612934362934363,5,37,11,56,0
14.22587269,1,0,28,0,0,0,1,1,2,1,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0578473210052157,5,37,11,57,0
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0350877192982456,6,38,11,57,1
140.9445585,0,0,26,1,0,1,1,1,4,0,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0134952766531714,7,39,11,57,1
140.9445585,0,0,26,1,0,1,1,1,3,0,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0274093722369584,7,39,12,58,0
6.176591376,1,0,38,1,0,1,0,1,2,1,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0239026510212951,7,39,12,59,0
94.9486653,1,1,26,0,0,1,1,1,4,1,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.00338983050847458,8,40,12,59,1
29.01026694,1,0,28,0,0,1,1,1,1,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0,8,40,12,60,0
35.77823409,1,0,22,0,0,1,0,1,2,0,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.00327868852459018,8,40,12,61,0
85.09240246,0,0,26,1,1,0,1,1,1,0,1,0,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.00967741935483871,8,40,13,62,0
155.1704312,1,0,33,1,0,0,1,0,3,0,0,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0222222222222222,8,40,14,63,0
13.86447639,1,0,22,1,0,1,1,1,2,0,1,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.01875,8,40,14,64,0
13.01026694,1,0,25,1,0,1,1,1,1,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0153846153846154,8,40,14,65,0
10.34907598,1,0,37,0,0,1,1,1,2,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0121212121212121,8,40,14,66,0
11.95893224,1,0,35,1,0,0,1,1,2,0,1,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.008955223880597,8,40,14,67,0
164.5667351,0,0,27,0,0,0,1,0,4,0,0,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.0105569712413542,9,41,14,67,1
5.32238193,1,0,25,1,0,0,0,1,3,0,1,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.0136298421807748,9,41,14,68,0
32.52566735,1,0,48,1,0,1,1,1,2,1,1,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.0166136443973135,9,41,14,69,0
18.1026694,1,0,44,1,0,1,0,1,4,1,0,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.0113871635610766,9,42,14,69,1
8.180698152,1,0,24,1,0,1,1,1,2,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.0142857142857143,9,42,14,70,0
26.15195072,1,1,31,0,0,1,1,1,3,0,1,1,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.017102615694165,9,42,14,71,0
2.858316222,1,0,38,1,0,1,1,0,3,0,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.0198412698412698,9,42,14,72,0
133.8809035,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.00880626223091976,9,42,15,73,0
23.95071869,1,0,32,1,0,0,1,0,4,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.00382287352660085,9,43,15,73,1
24.0164271,1,0,28,1,0,1,1,1,4,0,1,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.000933997509339951,9,44,15,73,1
20.69815195,1,0,40,1,0,1,1,0,4,1,1,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0054794520547945,9,45,15,73,1
23.9835729,1,0,29,1,0,1,1,1,4,0,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.00982727814175102,9,46,15,73,1
21.35523614,1,1,31,0,0,0,0,0,1,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.00705052878965923,9,46,15,74,0
5.782340862,1,0,32,1,0,0,0,0,2,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.00434782608695652,9,46,15,75,0
17.60985626,1,0,41,1,0,1,1,1,1,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0017162471395881,9,46,15,76,0
17.60985626,1,0,41,1,0,1,1,1,1,0,0,1,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.000846979107848672,9,46,15,77,0
17.60985626,1,0,41,1,0,1,1,1,2,1,0,0,1,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",0.00334448160535117,9,46,15,78,0
99.77823409,0,0,42,1,0,0,1,1,3,0,1,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.00687947165657676,9,46,16,79,0
67.84394251,1,1,24,1,1,1,1,0,3,0,0,1,0,1,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0168478260869565,9,46,17,80,0
15.73716632,1,0,27,0,1,1,1,1,2,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.014224369296833,9,46,17,81,0
12.78028747,1,0,27,1,0,1,1,1,2,1,0,0,0,0,0.130985915492958,0.0351818723911747,0.128205128205128,0.199871794871795,0.199871794871795,"Extraversion_vv_4",-0.0116648992576882,9,46,17,82,0
