"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
41,0,1,0,2,1,1,1,4,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.375,4,4,5,8,1
33,0,1,0,2,1,1,1,4,0,0,1,-0.0193637621023513,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.375,5,5,5,8,1
38,0,1,0,2,1,1,1,3,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.333333333333333,5,5,6,9,0
44,0,1,0,2,1,1,1,4,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.333333333333333,6,6,6,9,1
33,0,1,0,3,1,1,1,3,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.3,6,6,7,10,0
39,0,1,0,3,1,1,1,4,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.3,7,7,7,10,1
39,0,1,0,2,1,1,1,3,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.272727272727273,7,7,8,11,0
19,0,0,0,2,0,1,1,3,1,0,0,0.0185738318398737,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.333333333333333,7,7,8,12,0
35,0,0,0,2,0,1,1,4,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.208333333333333,7,8,8,12,1
17,0,0,0,1,0,1,1,2,1,0,0,-0.0642857142857143,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.259615384615385,7,8,8,13,0
37,0,1,0,2,1,1,1,4,1,0,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.273504273504273,8,9,8,13,1
43,0,1,0,2,1,0,1,4,0,0,0,0.169972557407482,0.166607848673066,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.184615384615385,8,10,8,13,1
28,0,1,0,1,1,1,1,4,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.202797202797203,9,11,8,13,1
20,0,0,0,2,0,1,1,1,1,0,0,0.0185738318398737,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.246753246753247,9,11,8,14,0
38,0,1,0,2,0,1,1,4,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.178571428571429,9,12,8,14,1
20,0,0,0,2,0,1,1,4,1,0,0,0.0185738318398737,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.120879120879121,9,13,8,14,1
26,0,1,0,2,0,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.0923076923076923,9,13,9,15,0
40,0,1,0,2,0,1,1,4,1,0,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.0428571428571429,9,14,9,15,1
19,0,0,0,2,0,1,1,3,1,0,0,0.0185738318398737,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.0803571428571429,9,14,9,16,0
32,0,1,0,2,1,1,1,3,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.0546218487394958,9,14,10,17,0
22,0,1,0,2,0,1,1,3,0,0,0,-0.0193637621023513,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.0873015873015873,9,14,10,18,0
44,0,1,0,3,1,1,1,3,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.0639097744360902,9,14,11,19,0
31,0,0,0,1,0,0,1,3,1,0,0,-0.0193637621023513,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.0928571428571429,9,14,11,20,0
23,0,0,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.119047619047619,9,14,11,21,0
17,0,0,0,1,0,1,1,3,1,0,0,-0.0642857142857143,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.142857142857143,9,14,11,22,0
32,0,1,0,2,0,1,1,4,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.166666666666667,10,15,11,22,1
41,0,1,0,3,0,1,1,1,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.144927536231884,10,15,12,23,0
23,0,1,0,1,1,1,1,4,1,1,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.103260869565217,10,16,12,23,1
39,0,0,0,2,0,1,1,3,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.125,10,16,12,24,0
20,0,0,0,2,0,1,1,3,1,0,0,0.0185738318398737,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.145,10,16,12,25,0
32,0,1,0,2,1,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.125,10,16,13,26,0
39,0,1,0,3,1,1,1,4,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.147058823529412,11,17,13,26,1
21,0,0,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.16557734204793,11,17,13,27,0
32,0,1,0,2,1,1,1,4,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.185185185185185,12,18,13,27,1
21,0,0,0,2,0,1,1,4,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.15009746588694,12,19,13,27,1
37,0,1,0,2,1,1,1,4,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.168518518518519,13,20,13,27,1
29,0,1,0,3,0,1,1,4,0,1,1,-0.0193637621023513,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.185185185185185,14,21,13,27,1
40,0,0,0,2,0,1,1,2,1,0,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.202380952380952,14,21,13,28,0
34,0,1,0,2,1,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.218390804597701,14,21,13,29,0
20,0,1,0,2,0,1,1,1,1,0,0,0.0185738318398737,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.233333333333333,14,21,13,30,0
35,0,0,0,3,1,1,1,2,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.247311827956989,14,21,13,31,0
25,0,1,0,2,0,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.229166666666667,14,21,14,32,0
42,0,1,0,3,1,1,1,4,1,1,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.198863636363636,14,22,14,32,1
32,0,0,0,2,0,0,1,3,1,0,0,-0.0193637621023513,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.212121212121212,14,22,14,33,0
38,0,1,0,2,1,1,1,3,1,1,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.224598930481283,14,22,14,34,0
41,0,1,0,2,1,0,1,4,0,0,1,0.169972557407482,0.166607848673066,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.240409207161125,15,23,14,34,1
38,0,1,0,2,1,1,1,4,1,0,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.254901960784314,16,24,14,34,1
23,0,1,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.266666666666667,16,24,14,35,0
39,0,1,0,2,1,1,1,4,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.24,16,25,14,35,1
37,0,1,0,3,1,0,1,4,1,1,1,-0.117161016949153,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.253846153846154,17,26,14,35,1
41,0,1,0,2,0,1,1,3,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.237179487179487,17,26,15,36,0
21,0,0,0,2,1,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.248440748440748,17,26,15,37,0
22,0,0,0,2,0,1,1,3,0,0,0,-0.0193637621023513,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.259109311740891,17,26,15,38,0
20,0,0,0,2,0,0,1,4,1,0,0,0.0185738318398737,-0.0278706800445931,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.234892787524366,17,27,15,38,1
23,0,1,0,2,0,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.219373219373219,17,27,16,39,0
22,0,0,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.22962962962963,17,27,16,40,0
27,0,0,0,3,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.239385727190605,17,27,16,41,0
37,0,0,0,2,1,1,1,2,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.248677248677249,17,27,16,42,0
40,0,1,0,2,1,1,1,4,1,0,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.226190476190476,17,28,16,42,1
41,0,1,0,2,0,1,1,3,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.211794019933555,17,28,17,43,0
35,0,1,0,2,1,1,1,4,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.190858059342422,17,29,17,43,1
33,0,0,0,3,0,0,1,4,0,0,0,-0.0193637621023513,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.171317829457364,17,30,17,43,1
32,0,1,0,2,1,1,1,3,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.157575757575758,17,30,18,44,0
40,0,1,0,2,1,1,1,4,1,1,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.139296187683284,17,31,18,44,1
40,0,1,0,3,1,1,1,4,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.153409090909091,18,32,18,44,1
43,0,1,0,3,1,0,1,4,1,1,1,0.169972557407482,0.166607848673066,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.166666666666667,19,33,18,44,1
21,0,0,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.175757575757576,19,33,18,45,0
35,0,1,0,2,0,1,1,3,1,1,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.184453227931489,19,33,18,46,0
40,0,1,0,3,1,1,1,3,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.17150225660864,19,33,19,47,0
38,0,1,0,2,1,1,1,3,1,1,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.179924242424242,19,33,19,48,0
24,0,1,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.188002473716759,19,33,19,49,0
44,0,1,0,2,0,1,1,1,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.175757575757576,19,33,20,50,0
37,0,1,0,3,1,0,1,4,0,0,1,-0.117161016949153,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.188235294117647,20,34,20,50,1
36,0,1,0,3,0,1,1,3,1,0,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.176470588235294,20,34,21,51,0
40,0,1,0,2,1,1,1,2,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.165158371040724,20,34,22,52,0
37,0,1,0,3,1,1,1,4,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.176923076923077,21,35,22,52,1
44,0,1,0,2,0,1,1,4,1,0,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.16025641025641,21,36,22,52,1
22,0,0,0,2,0,1,1,2,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.168238993710692,21,36,22,53,0
38,0,1,0,1,0,1,1,3,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.175925925925926,21,36,22,54,0
42,0,1,0,3,1,1,1,4,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.187187187187187,22,37,22,54,1
39,0,1,0,3,1,1,1,4,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.197855750487329,23,38,22,54,1
42,0,1,0,2,1,1,1,3,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.187081339712919,23,38,23,55,0
27,0,1,0,2,1,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.176691729323308,23,38,24,56,0
30,0,1,0,2,0,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.166666666666667,23,38,25,57,0
29,0,1,0,2,1,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.156987295825771,23,38,26,58,0
23,0,1,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.164585191793042,23,38,26,59,0
35,0,0,0,2,1,1,1,3,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.171929824561403,23,38,26,60,0
42,0,1,0,2,1,1,1,4,1,0,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.156410256410256,23,39,26,60,1
28,0,0,0,2,0,0,1,3,1,0,0,-0.0193637621023513,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.163514081546868,23,39,26,61,0
23,0,1,0,3,0,1,1,3,1,1,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.170388751033912,23,39,26,62,0
41,0,0,0,1,1,0,1,3,1,0,0,0.169972557407482,0.166607848673066,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.177045177045177,23,39,26,63,0
43,0,1,0,3,1,1,1,4,0,0,1,0.169972557407482,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.187301587301587,24,40,26,63,1
39,0,1,0,2,1,1,1,4,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.172667440960124,24,41,26,63,1
27,0,0,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.179115853658537,24,41,26,64,0
37,0,1,0,2,0,1,1,4,1,0,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.188988095238095,25,42,26,64,1
36,0,1,0,3,0,1,1,3,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.17985347985348,25,42,27,65,0
33,0,1,0,3,1,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.170995670995671,25,42,28,66,0
42,0,1,0,3,1,1,1,4,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.180408738548273,26,43,28,66,1
37,0,1,0,3,0,1,1,3,1,0,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.171815341895175,26,43,29,67,0
36,0,1,0,2,1,1,1,4,1,1,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.158073270013569,26,44,29,67,1
30,0,1,0,2,0,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.149732620320856,26,44,30,68,0
42,0,1,0,1,0,1,1,2,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.14163372859025,26,44,31,69,0
20,0,1,0,2,0,1,1,3,1,0,0,0.0185738318398737,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.148051948051948,26,44,31,70,0
34,0,1,0,2,1,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.140204865556978,26,44,32,71,0
24,0,1,0,2,0,1,1,4,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.149295774647887,27,45,32,71,1
37,0,1,0,3,1,1,1,4,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.1579914268218,28,46,32,71,1
32,0,1,0,2,1,1,1,3,0,0,0,-0.0193637621023513,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.164251207729469,28,46,32,72,0
35,0,1,0,2,1,0,1,4,1,0,1,-0.117161016949153,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.1725768321513,29,47,32,72,1
33,0,1,0,2,0,1,1,4,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.159722222222222,29,48,32,72,1
34,0,1,0,2,1,1,1,4,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.147392290249433,29,49,32,72,1
41,0,1,0,2,1,1,1,3,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.13978194017333,29,49,33,73,0
19,0,0,0,2,0,1,1,3,0,0,0,0.0185738318398737,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.145890788747932,29,49,33,74,0
23,0,0,0,3,0,1,1,4,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.134054054054054,29,50,33,74,1
37,0,1,0,2,1,1,1,3,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.14,29,50,33,75,0
38,0,1,0,1,1,1,1,3,0,0,1,-0.117161016949153,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.132631578947368,29,50,34,76,0
36,0,1,0,2,1,1,1,3,1,0,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.125454545454545,29,50,35,77,0
28,0,1,0,3,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.131282051282051,29,50,35,78,0
40,0,1,0,3,1,1,1,4,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.139517345399698,30,51,35,78,1
25,0,0,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.145197319434103,30,51,35,79,0
34,0,1,0,2,1,1,1,4,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.153115871470302,31,52,35,79,1
24,0,1,0,2,0,0,1,4,1,1,0,-0.0193637621023513,-0.101458922727021,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.141867685693814,31,53,35,79,1
31,0,1,0,2,0,1,1,4,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.149554617909048,32,54,35,79,1
30,0,1,0,3,1,1,1,4,1,1,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.156962025316456,33,55,35,79,1
33,0,1,0,2,0,1,1,4,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.14624773960217,33,56,35,79,1
29,0,1,0,2,0,1,1,4,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.153453253386631,34,57,35,79,1
33,0,0,0,1,0,1,1,3,0,0,0,-0.0193637621023513,-0.0098584888500855,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.158991228070175,34,57,35,80,0
32,0,1,0,2,1,1,1,4,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.165948275862069,35,58,35,80,1
38,0,1,0,2,1,1,1,3,1,1,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.17134951042997,35,58,35,81,0
44,0,0,0,2,1,1,1,3,1,0,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.176619007569386,35,58,35,82,0
44,0,1,0,3,1,1,1,3,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.169713336103033,35,58,36,83,0
42,0,1,0,2,0,1,1,4,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.176434551766388,36,59,36,83,1
41,0,1,0,3,0,1,1,3,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.169693301049233,36,59,37,84,0
24,0,0,0,2,0,1,1,1,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.174875373878365,36,59,37,85,0
35,0,1,0,2,1,1,1,4,1,0,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.181372549019608,37,60,37,85,1
35,0,1,0,3,1,1,1,3,1,1,1,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.174806201550388,37,60,38,86,0
40,0,1,0,2,1,1,1,4,1,0,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.164696911932901,37,61,38,86,1
22,0,1,0,2,1,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.158281514980215,37,61,39,87,0
34,0,0,0,2,1,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.163375558867362,37,61,39,88,0
41,0,1,0,2,1,1,1,3,1,1,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.157119174801989,37,61,40,89,0
40,0,1,0,2,1,1,1,4,1,0,1,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.163465023559261,38,62,40,89,1
35,0,1,0,2,1,1,1,4,1,0,0,-0.117161016949153,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.153736400927412,38,63,40,89,1
24,0,1,0,2,0,1,1,3,1,0,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.158730158730159,38,63,40,90,0
31,0,1,0,2,1,1,1,4,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.164930555555556,39,64,40,90,1
30,0,1,0,2,0,1,1,3,1,0,1,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.158825549450549,39,64,41,91,0
24,0,1,0,1,1,1,1,3,1,1,0,-0.0193637621023513,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.163722826086957,39,64,41,92,0
41,0,1,0,2,1,1,1,4,1,1,0,0.169972557407482,0.263341381202399,0.475414112429894,0.475414112429894,"WorkHour_vv_4",0.154347826086957,39,65,41,92,1
