"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","CScore_Extraversion_vv_2","CScore_Extraversion_vv_3","CScore_Extraversion_vv_4","CScore_Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
50.72689938,1,0,28,0,0,1,1,0,1,0,1,0,0,0,-0.289351314306259,0.0117611000314355,0.545676410198212,0.315010875463486,0.545676410198212,"Extraversion_vv_4",0.371428571428571,8,14,5,25,0,0.545676410198212
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.309062749147415,0.48513662815094,0.544807195663452,0.372421085834503,0.544807195663452,"Extraversion_vv_4",0.340659340659341,8,14,6,26,0,0.544807195663452
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.309062749147415,0.48513662815094,0.544807195663452,0.372421085834503,0.544807195663452,"Extraversion_vv_4",0.312169312169312,8,14,7,27,0,0.544807195663452
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.309062749147415,0.48513662815094,0.544807195663452,0.372421085834503,0.544807195663452,"Extraversion_vv_4",0.285714285714286,8,14,8,28,0,0.544807195663452
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.309062749147415,0.48513662815094,0.544807195663452,0.372421085834503,0.544807195663452,"Extraversion_vv_4",0.261083743842364,8,14,9,29,0,0.544807195663452
110.0287474,0,0,25,1,0,1,1,0,2,0,1,1,1,1,-0.260699540376663,-0.13880617916584,-0.221563890576363,0.534168779850006,0.534168779850006,"Grey_wage_vv_1",0.289655172413793,9,15,9,29,1,0.534168779850006
14.98151951,1,0,33,1,0,1,1,0,4,0,1,1,0,0,-0.137186318635941,0.0253419540822506,0.366608649492264,0.532216846942902,0.532216846942902,"Grey_wage_vv_1",0.252155172413793,9,16,9,29,1,0.532216846942902
63.14579055,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.342189401388168,-0.183875605463982,0.0483933463692665,0.527650475502014,0.527650475502014,"Grey_wage_vv_1",0.27789046653144,10,17,9,29,1,0.527650475502014
19.18685832,1,0,22,0,1,1,0,1,1,0,0,0,0,0,0.0253093130886555,0.519436419010162,0.295968353748322,-0.153981357812881,0.519436419010162,"Extraversion_vv_3",0.288235294117647,10,17,9,30,0,0.519436419010162
51.08829569,1,0,28,1,0,0,1,0,4,1,0,0,0,0,0.10561490803957,0.514542818069458,0.313408493995667,-0.0402120500802994,0.514542818069458,"Extraversion_vv_3",0.297912713472486,10,17,9,31,0,0.514542818069458
37.78234086,1,0,34,1,0,0,1,1,4,0,0,1,1,0,-0.0881694853305817,0.443383872509003,0.513659298419952,-0.179353415966034,0.513659298419952,"Extraversion_vv_4",0.265232974910394,10,18,9,31,1,0.513659298419952
12.8788501,1,0,23,1,0,0,0,1,1,0,0,0,0,0,0.0126378545537591,0.511494278907776,0.180646911263466,-0.093443252146244,0.511494278907776,"Extraversion_vv_3",0.274305555555556,10,18,9,32,0,0.511494278907776
35.38398357,1,0,31,1,0,1,1,1,4,1,0,0,1,0,0.381401509046555,-0.708091497421265,0.170272201299667,0.510884821414948,0.510884821414948,"Grey_wage_vv_1",0.245065789473684,10,19,9,32,1,0.510884821414948
61.07597536,0,1,29,0,0,1,1,1,4,0,1,1,0,1,-0.297332674264908,0.0764160454273224,0.502007484436035,0.183992177248001,0.502007484436035,"Extraversion_vv_4",0.26875,11,20,9,32,1,0.502007484436035
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1,-0.386409759521484,0.0728075951337814,0.3515784740448,0.50072318315506,0.50072318315506,"Grey_wage_vv_1",0.246969696969697,11,20,10,33,0,0.50072318315506
78.91581109,1,1,21,0,0,0,0,1,4,1,0,1,0,1,-0.0320375375449657,0.0895862132310867,0.445721000432968,0.495650798082352,0.495650798082352,"Grey_wage_vv_1",0.226470588235294,11,20,11,34,0,0.495650798082352
37.15811088,1,1,38,1,0,0,1,1,2,0,0,1,0,0,-0.258225113153458,0.495201885700226,-0.659320056438446,-0.150575816631317,0.495201885700226,"Extraversion_vv_3",0.235714285714286,11,20,11,35,0,0.495201885700226
7.819301848,1,0,21,0,0,1,0,1,4,0,1,0,0,0,-0.32298544049263,-0.213129729032516,0.487268298864365,0.431041300296783,0.487268298864365,"Extraversion_vv_4",0.20952380952381,11,21,11,35,1,0.487268298864365
73.29774127,1,0,24,1,0,0,1,1,3,1,0,0,0,1,0.112774364650249,0.486505001783371,0.287888765335083,-0.161078661680222,0.486505001783371,"Extraversion_vv_3",0.231168831168831,12,22,11,35,1,0.486505001783371
26.18480493,1,1,21,0,0,1,1,1,4,1,0,0,0,0,-0.0297364704310894,0.0758950412273407,0.478402853012085,0.393538951873779,0.478402853012085,"Extraversion_vv_4",0.207453416149068,12,23,11,35,1,0.478402853012085
6.603696099,1,1,22,0,0,0,1,1,1,0,0,1,1,0,0.476137697696686,0.0690910443663597,0.118404522538185,0.290522456169128,0.476137697696686,"Extraversion_vv_2",0.216183574879227,12,23,11,36,0,0.476137697696686
0.394250513,1,1,36,0,0,1,1,1,4,1,0,1,0,0,0.471425503492355,0.23510654270649,-0.142394617199898,-0.0965777859091759,0.471425503492355,"Extraversion_vv_2",0.224441833137485,12,23,11,37,0,0.471425503492355
48.45995893,1,0,34,0,0,0,1,0,2,0,1,0,0,0,-0.347910016775131,0.0963824763894081,0.460952758789062,0.357934802770615,0.460952758789062,"Extraversion_vv_4",0.232265446224256,12,23,11,38,0,0.460952758789062
23.9835729,1,0,29,1,0,1,1,1,4,0,0,0,1,0,0.102491244673729,0.322400242090225,0.455255806446075,-0.108575515449047,0.455255806446075,"Extraversion_vv_4",0.210526315789474,12,24,11,38,1,0.455255806446075
22.63655031,1,0,36,0,0,0,1,1,1,0,0,1,1,0,0.197806820273399,0.45151874423027,0.250326871871948,-0.088322639465332,0.45151874423027,"Extraversion_vv_3",0.217948717948718,12,24,11,39,0,0.45151874423027
59.49897331,1,0,23,0,0,0,1,1,2,0,0,1,0,0,0.267683893442154,0.448684722185135,0.0911585614085197,0.222751304507256,0.448684722185135,"Extraversion_vv_3",0.225,12,24,11,40,0,0.448684722185135
23.81930185,1,1,22,0,1,1,1,1,2,0,0,1,1,0,0.0827167108654976,0.4465351998806,0.252919882535934,-0.0478178337216377,0.4465351998806,"Extraversion_vv_3",0.231707317073171,12,24,11,41,0,0.4465351998806
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0,0.337924659252167,0.229820236563683,0.445506066083908,-0.101424962282181,0.445506066083908,"Extraversion_vv_4",0.238095238095238,12,24,11,42,0,0.445506066083908
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0,0.337924659252167,0.229820236563683,0.445506066083908,-0.101424962282181,0.445506066083908,"Extraversion_vv_4",0.244186046511628,12,24,11,43,0,0.445506066083908
23.6550308,1,1,26,0,0,1,1,1,4,0,1,0,0,0,-0.250350832939148,0.07880799472332,0.445405304431915,0.386374294757843,0.445405304431915,"Extraversion_vv_4",0.224186046511628,12,25,11,43,1,0.445405304431915
28.84599589,1,1,31,0,0,1,0,1,2,1,1,0,1,0,-0.189154461026192,-0.368864148855209,0.272159993648529,0.442022562026978,0.442022562026978,"Grey_wage_vv_1",0.23,12,25,11,44,0,0.442022562026978
5.026694045,1,0,26,1,0,0,0,1,4,1,0,0,0,0,0.0818593204021454,0.433883607387543,-0.0428389795124531,-0.0343727506697178,0.433883607387543,"Extraversion_vv_3",0.235555555555556,12,25,11,45,0,0.433883607387543
13.10882957,1,0,21,1,0,0,0,1,4,1,1,0,1,0,-0.443987131118774,-0.711212515830994,0.274674892425537,0.433116942644119,0.433116942644119,"Grey_wage_vv_1",0.240869565217391,12,25,11,46,0,0.433116942644119
22.73511294,1,0,34,1,0,1,1,0,2,1,0,0,0,0,0.429108768701553,0.202141687273979,0.0343917459249496,-0.176145642995834,0.429108768701553,"Extraversion_vv_2",0.222408026755853,12,26,11,46,1,0.429108768701553
22.73511294,1,0,34,1,0,1,1,0,2,1,0,0,0,0,0.429108768701553,0.202141687273979,0.0343917459249496,-0.176145642995834,0.429108768701553,"Extraversion_vv_2",0.205314009661836,12,27,11,46,1,0.429108768701553
70.93223819,1,0,26,1,0,1,1,1,4,1,1,0,0,1,-0.175043597817421,0.101092904806137,0.425193428993225,0.324063628911972,0.425193428993225,"Extraversion_vv_4",0.225155279503106,13,28,11,46,1,0.425193428993225
25.06776181,1,0,28,1,0,1,1,1,2,0,0,0,1,0,-0.0250505432486534,0.301389187574387,0.423928290605545,-0.0838157087564468,0.423928290605545,"Extraversion_vv_4",0.230243161094225,13,28,11,47,0,0.423928290605545
15.3100616,1,0,31,1,0,1,0,1,4,0,1,1,0,0,-0.184234276413918,0.132996797561646,0.422484964132309,0.32603245973587,0.422484964132309,"Extraversion_vv_4",0.214233308877476,13,29,11,47,1,0.422484964132309
23.52361396,1,0,36,0,0,0,1,1,2,0,0,0,0,0,0.41959947347641,0.417855829000473,-0.309916973114014,-0.206106930971146,0.41959947347641,"Extraversion_vv_2",0.199290780141844,13,30,11,47,1,0.41959947347641
108.8788501,1,0,32,1,0,1,1,1,1,1,0,0,0,1,0.239280268549919,-0.13003408908844,-0.128001257777214,0.414456278085709,0.414456278085709,"Grey_wage_vv_1",0.217570350034317,14,31,11,47,1,0.414456278085709
4.369609856,1,0,30,1,0,1,1,1,2,0,1,0,0,0,-0.269371181726456,0.0749306753277779,0.413690865039825,0.357942759990692,0.413690865039825,"Extraversion_vv_4",0.22244623655914,14,31,11,48,0,0.413690865039825
23.19507187,1,0,30,1,0,0,1,0,3,1,0,0,0,0,0.157621487975121,0.410569816827774,0.00436908379197121,0.213769868016243,0.410569816827774,"Extraversion_vv_3",0.208333333333333,14,32,11,48,1,0.410569816827774
41.69199179,1,0,36,0,0,1,0,0,1,0,0,1,1,0,0.144192770123482,0.158959567546844,0.408350050449371,-0.0579962804913521,0.408350050449371,"Extraversion_vv_4",0.213010204081633,14,32,11,49,0,0.408350050449371
86.6036961,1,0,33,1,0,1,1,1,4,1,0,0,0,1,0.234782069921494,0.0114292558282614,-0.0806797668337822,0.403648287057877,0.403648287057877,"Grey_wage_vv_1",0.230055658627087,15,33,11,49,1,0.403648287057877
25.23203285,1,0,30,0,0,0,1,1,4,0,1,1,0,0,-0.327986598014832,-0.161395773291588,0.230006992816925,0.401435106992722,0.401435106992722,"Grey_wage_vv_1",0.216686674669868,15,34,11,49,1,0.401435106992722
26.57905544,1,0,28,1,0,0,1,1,4,1,1,0,1,0,-0.279963672161102,0.155277207493782,0.397650986909866,0.149464264512062,0.397650986909866,"Extraversion_vv_4",0.204081632653061,15,35,11,49,1,0.397650986909866
16,1,0,26,1,0,1,1,1,2,0,0,1,0,0,0.029608178883791,0.397562861442566,-0.448846250772476,0.128743439912796,0.397562861442566,"Extraversion_vv_3",0.208571428571429,15,35,11,50,0,0.397562861442566
6.143737166,1,0,31,1,0,1,0,0,3,0,1,1,1,0,-0.154964447021484,-0.124681711196899,0.396072030067444,0.252297818660736,0.396072030067444,"Extraversion_vv_4",0.212885154061625,15,35,11,51,0,0.396072030067444
19.8110883,1,0,26,0,0,1,0,1,3,0,1,0,0,0,-0.204410538077354,0.0850968658924103,0.391577333211899,0.313369750976562,0.391577333211899,"Extraversion_vv_4",0.217032967032967,15,35,11,52,0,0.391577333211899
20.59958932,1,0,26,1,0,1,1,0,4,0,1,1,0,0,-0.259626150131226,-0.0868236422538757,-0.508587062358856,0.390832483768463,0.390832483768463,"Grey_wage_vv_1",0.205128205128205,15,36,11,52,1,0.390832483768463
45.79876797,1,0,27,1,0,0,1,1,4,1,0,0,0,0,-0.135776236653328,0.390579432249069,-0.126375362277031,-0.145761728286743,0.390579432249069,"Extraversion_vv_3",0.209119496855346,15,36,11,53,0,0.390579432249069
11.99178645,1,1,24,0,0,0,1,1,2,0,0,0,0,0,0.377297878265381,0.389349073171616,0.193199142813683,0.268083989620209,0.389349073171616,"Extraversion_vv_3",0.212962962962963,15,36,11,54,0,0.389349073171616
17.01848049,1,0,40,0,0,0,1,0,3,0,0,1,1,0,0.384793639183044,0.024308979511261,-0.142014250159264,-0.014239857904613,0.384793639183044,"Extraversion_vv_2",0.216666666666667,15,36,11,55,0,0.384793639183044
64.29568789,1,1,44,0,0,1,0,1,4,0,1,1,1,1,-0.528863191604614,0.13099193572998,0.384486109018326,0.376102805137634,0.384486109018326,"Extraversion_vv_4",0.232432432432432,16,37,11,55,1,0.384486109018326
13.40451745,1,0,30.40033257,1,0,0,1,1,2,1,0,1,0,0,0.376054406166077,0.338219523429871,0.0543467067182064,0.297645330429077,0.376054406166077,"Extraversion_vv_2",0.221052631578947,16,38,11,55,1,0.376054406166077
112.788501,0,1,23,1,0,0,1,0,4,0,1,0,1,1,-0.350875675678253,0.169411242008209,0.313913255929947,0.373079091310501,0.373079091310501,"Grey_wage_vv_1",0.235897435897436,17,39,11,55,1,0.373079091310501
14.9486653,1,0,25,1,0,0,1,1,1,1,0,1,0,0,0.0892810150980949,0.186881259083748,-0.532483518123627,0.364297777414322,0.364297777414322,"Grey_wage_vv_1",0.225,17,40,11,55,1,0.364297777414322
86.6036961,1,0,33,1,0,1,1,1,4,1,1,0,0,1,-0.331767231225967,-0.0894492939114571,-0.118599228560925,0.358407944440842,0.358407944440842,"Grey_wage_vv_1",0.239024390243902,18,41,11,55,1,0.358407944440842
86.83367556,1,1,24,0,0,1,1,1,4,1,1,0,0,1,-0.278002172708511,0.0211051739752293,0.048043929040432,0.35334512591362,0.35334512591362,"Grey_wage_vv_1",0.252380952380952,19,42,11,55,1,0.35334512591362
115.5482546,0,0,19,1,1,0,1,1,2,1,0,0,0,1,0.0852563381195068,0.219563618302345,0.349528282880783,0.248176008462906,0.349528282880783,"Extraversion_vv_4",0.238095238095238,19,42,12,56,0,0.349528282880783
45.37166324,1,0,29,1,0,1,1,1,4,0,0,1,1,0,0.17011846601963,0.282378554344177,0.348635613918304,-0.00949430465698242,0.348635613918304,"Extraversion_vv_4",0.227574750830565,19,43,12,56,1,0.348635613918304
45.37166324,1,0,29,1,0,1,1,1,1,1,1,1,0,0,-0.332507640123367,0.0343693941831589,0.307283341884613,0.347998529672623,0.347998529672623,"Grey_wage_vv_1",0.217532467532468,19,44,12,56,1,0.347998529672623
8.640657084,1,0,23,0,0,0,1,0,4,0,1,0,0,0,-0.366905033588409,-0.0580036193132401,0.101479895412922,0.345051229000092,0.345051229000092,"Grey_wage_vv_1",0.207936507936508,19,45,12,56,1,0.345051229000092
8.640657084,1,0,25,0,0,0,0,1,2,0,1,1,0,0,-0.35238778591156,-0.0823046118021011,-0.324792832136154,0.343998461961746,0.343998461961746,"Grey_wage_vv_1",0.211695906432749,19,45,12,57,0,0.343998461961746
95.21149897,1,0,22,0,0,1,1,1,1,0,0,0,1,1,-0.107769519090652,-0.0542282946407795,0.0492368303239346,0.343295127153397,0.343295127153397,"Grey_wage_vv_1",0.224256292906178,20,46,12,57,1,0.343295127153397
42.94045175,1,1,23,1,0,0,1,1,4,1,0,0,0,0,-0.0848963782191277,0.340511232614517,0.243819549679756,0.176407426595688,0.340511232614517,"Extraversion_vv_3",0.227886056971514,20,46,12,58,0,0.340511232614517
85.48665298,0,0,22,0,0,0,1,1,2,0,1,0,0,1,-0.468297570943832,-0.199424505233765,0.0753914266824722,0.334643661975861,0.334643661975861,"Grey_wage_vv_1",0.23991195891416,21,47,12,58,1,0.334643661975861
123.3347023,1,0,22,0,0,1,1,1,4,0,1,1,0,1,-0.413156419992447,-0.231904804706573,-0.00974259246140718,0.331507325172424,0.331507325172424,"Grey_wage_vv_1",0.251436781609195,22,48,12,58,1,0.331507325172424
6.275154004,1,0,24,0,0,0,1,1,3,1,0,1,1,0,0.0678587779402733,-0.224519550800323,-0.118673361837864,0.329660385847092,0.329660385847092,"Grey_wage_vv_1",0.242083040112597,22,49,12,58,1,0.329660385847092
33.57700205,1,0,25,1,0,0,1,1,1,0,0,0,1,0,-0.323640793561935,-0.382113128900528,-0.273587793111801,0.317264944314957,0.317264944314957,"Grey_wage_vv_1",0.233103448275862,22,50,12,58,1,0.317264944314957
9.527720739,1,1,23,1,0,0,1,1,2,0,1,0,0,0,-0.503363788127899,0.07590551674366,0.139444962143898,0.314601302146912,0.314601302146912,"Grey_wage_vv_1",0.22447599729547,22,51,12,58,1,0.314601302146912
43.99178645,1,1,26,0,0,1,1,1,1,1,0,1,1,0,0.026029085740447,0.313374221324921,-0.221836432814598,0.0613480135798454,0.313374221324921,"Extraversion_vv_3",0.227982718511133,22,51,12,59,0,0.313374221324921
86.04517454,0,0,35,1,0,0,1,0,4,1,1,0,0,1,-0.483842402696609,0.310775458812714,-0.165550485253334,0.292444109916687,0.310775458812714,"Extraversion_vv_3",0.214705882352941,22,51,13,60,0,0.310775458812714
8.772073922,1,0,27,1,0,0,1,0,2,0,1,1,0,0,-0.193461030721664,0.0961765795946121,0.0927760526537895,0.301860690116882,0.301860690116882,"Grey_wage_vv_1",0.206410256410256,22,52,13,60,1,0.301860690116882
76.68172485,0,0,25,0,0,0,1,0,2,1,1,0,0,1,-0.30192506313324,-0.112751170992851,-0.0846917927265167,0.300515860319138,0.300515860319138,"Grey_wage_vv_1",0.217295597484277,23,53,13,60,1,0.300515860319138
73.98767967,0,1,33,0,1,1,1,0,2,1,0,1,1,1,0.29407924413681,0.148461490869522,-0.554342091083527,0.229205429553986,0.29407924413681,"Extraversion_vv_2",0.227777777777778,24,54,13,60,1,0.29407924413681
43.8275154,1,0,27,1,0,0,1,1,3,1,0,0,1,0,0.0293638948351145,0.279149115085602,-0.292848318815231,-0.081072025001049,0.279149115085602,"Extraversion_vv_3",0.21969696969697,24,55,13,60,1,0.279149115085602
13.07597536,1,0,21,1,0,0,1,1,3,1,0,0,0,0,-0.173258647322655,-0.156471386551857,0.271636635065079,-0.125658914446831,0.271636635065079,"Extraversion_vv_4",0.223248882265276,24,55,13,61,0,0.271636635065079
45.53593429,1,1,39,0,0,1,1,1,4,1,0,1,1,0,-0.141767948865891,0.270033866167068,-0.406654000282288,-0.0808405801653862,0.270033866167068,"Extraversion_vv_3",0.226686217008798,24,55,13,62,0,0.270033866167068
38.86652977,1,0,32,1,0,1,1,0,3,0,1,0,1,0,-0.295031607151031,-0.420459657907486,0.268832564353943,0.060431219637394,0.268832564353943,"Extraversion_vv_4",0.23001443001443,24,55,13,63,0,0.268832564353943
8.082135524,1,0,33,1,0,1,0,0,1,1,0,0,1,0,0.263450592756271,-0.0981074050068855,0.093433789908886,0.246303170919418,0.263450592756271,"Extraversion_vv_2",0.233238636363636,24,55,13,64,0,0.263450592756271
