satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
2,0.89,3,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,0,25.0,118.0,40.0,182.0,0.16999999999999993
1,0.89,5,4,0,1,0,0.7795733666346016,average_montly_hours_vv_4,0,25.0,118.0,41.0,186.0,0.18341463414634163
3,0.89,3,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,0,25.0,118.0,42.0,191.0,0.1723809523809523
2,0.89,3,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,0,25.0,118.0,43.0,196.0,0.16186046511627872
3,0.89,4,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,1,26.0,123.0,43.0,196.0,0.1726296958855098
2,0.89,4,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,1,27.0,128.0,43.0,196.0,0.18260120585701944
1,0.89,5,4,0,1,0,0.7795733666346016,average_montly_hours_vv_4,0,27.0,128.0,44.0,200.0,0.19528619528619462
1,0.89,4,4,0,1,0,0.7795733666346016,average_montly_hours_vv_4,1,28.0,132.0,44.0,200.0,0.16883116883116855
1,0.89,5,4,0,1,0,0.7795733666346016,average_montly_hours_vv_4,0,28.0,132.0,45.0,204.0,0.1809523809523812
1,0.89,4,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,1,29.0,137.0,45.0,204.0,0.19080459770114988
1,0.89,4,4,0,1,0,0.7795733666346016,average_montly_hours_vv_4,1,30.0,141.0,45.0,204.0,0.16666666666666696
2,0.89,4,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,1,31.0,146.0,45.0,204.0,0.17634408602150575
1,0.89,5,4,0,1,0,0.7795733666346016,average_montly_hours_vv_4,0,31.0,146.0,46.0,208.0,0.1879382889200567
1,0.89,4,5,0,1,0,0.7795733666346016,average_montly_hours_vv_4,1,32.0,151.0,46.0,208.0,0.19701086956521774
2,0.83,3,3,0,1,0,0.7762039868216786,average_montly_hours_vv_4,0,32.0,151.0,47.0,211.0,0.22938829787234027
2,0.83,3,6,0,1,0,0.7762039868216786,average_montly_hours_vv_4,0,32.0,151.0,48.0,217.0,0.19791666666666696
3,0.83,4,6,0,1,0,0.7762039868216786,average_montly_hours_vv_4,1,33.0,157.0,48.0,217.0,0.23674242424242475
1,0.83,4,4,0,1,0,0.7762039868216786,average_montly_hours_vv_4,1,34.0,161.0,48.0,217.0,0.21446078431372584
1,0.83,5,4,0,1,0,0.7762039868216786,average_montly_hours_vv_4,0,34.0,161.0,49.0,221.0,0.22509003601440547
3,0.83,3,5,0,1,0,0.7762039868216786,average_montly_hours_vv_4,0,34.0,161.0,50.0,226.0,0.2152941176470593
1,0.83,5,4,0,1,0,0.7762039868216786,average_montly_hours_vv_4,0,34.0,161.0,51.0,230.0,0.22549019607843146
1,0.83,4,4,0,1,0,0.7762039868216786,average_montly_hours_vv_4,1,35.0,165.0,51.0,230.0,0.204481792717087
2,0.83,3,5,0,1,0,0.7762039868216786,average_montly_hours_vv_4,0,35.0,165.0,52.0,235.0,0.19505494505494525
1,0.83,4,5,0,1,0,0.7762039868216786,average_montly_hours_vv_4,1,36.0,170.0,52.0,235.0,0.20299145299145316
2,0.9,3,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,0,36.0,170.0,53.0,240.0,0.1939203354297696
1,0.9,5,4,0,1,0,0.7732629085121254,average_montly_hours_vv_4,0,36.0,170.0,54.0,244.0,0.20370370370370416
1,0.9,5,4,0,1,0,0.7732629085121254,average_montly_hours_vv_4,0,36.0,170.0,55.0,248.0,0.2131313131313135
1,0.9,5,4,0,1,0,0.7732629085121254,average_montly_hours_vv_4,0,36.0,170.0,56.0,252.0,0.22222222222222232
2,0.9,4,2,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,37.0,172.0,56.0,252.0,0.14864864864864824
1,0.9,5,4,0,1,0,0.7732629085121254,average_montly_hours_vv_4,0,37.0,172.0,57.0,256.0,0.1574205784732099
3,0.9,4,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,38.0,177.0,57.0,256.0,0.16666666666666696
3,0.9,4,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,39.0,182.0,57.0,256.0,0.17543859649122862
3,0.9,4,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,40.0,187.0,57.0,256.0,0.18377192982456148
3,0.9,4,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,41.0,192.0,57.0,256.0,0.19169875909285405
2,0.9,4,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,42.0,197.0,57.0,256.0,0.19924812030075234
3,0.9,4,6,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,43.0,203.0,57.0,256.0,0.22970216238270158
2,0.9,4,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,44.0,208.0,57.0,256.0,0.23604465709728917
1,0.9,4,4,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,45.0,212.0,57.0,256.0,0.2198830409356729
3,0.9,4,5,0,1,0,0.7732629085121254,average_montly_hours_vv_4,1,46.0,217.0,57.0,256.0,0.22616323417238782
3,0.82,5,5,0,1,0,0.7725484177696881,average_montly_hours_vv_4,0,46.0,217.0,58.0,261.0,0.21739130434782616
1,0.82,4,4,0,1,0,0.7725484177696881,average_montly_hours_vv_4,1,47.0,221.0,58.0,261.0,0.20212765957446788
1,0.82,4,4,0,1,0,0.7725484177696881,average_montly_hours_vv_4,1,48.0,225.0,58.0,261.0,0.1875
2,0.82,3,6,0,1,0,0.7725484177696881,average_montly_hours_vv_4,0,48.0,225.0,59.0,267.0,0.1620762711864403
1,0.82,5,4,0,1,0,0.7725484177696881,average_montly_hours_vv_4,0,48.0,225.0,60.0,271.0,0.1708333333333334
3,0.82,4,5,0,1,0,0.7725484177696881,average_montly_hours_vv_4,1,49.0,230.0,60.0,271.0,0.17721088435374188
2,0.82,5,5,0,1,0,0.7725484177696881,average_montly_hours_vv_4,0,49.0,230.0,61.0,276.0,0.16928738708598257
2,0.85,4,5,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,50.0,235.0,61.0,276.0,0.17540983606557425
1,0.85,4,4,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,51.0,239.0,61.0,276.0,0.16168434586949587
3,0.85,4,5,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,52.0,244.0,61.0,276.0,0.1677175283732666
1,0.85,4,4,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,53.0,248.0,61.0,276.0,0.15465511908444185
2,0.85,4,5,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,54.0,253.0,61.0,276.0,0.1605950212507592
3,0.85,4,5,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,55.0,258.0,61.0,276.0,0.16631892697466455
1,0.85,4,4,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,56.0,262.0,61.0,276.0,0.1539812646370029
3,0.85,4,6,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,57.0,268.0,61.0,276.0,0.17716422203048676
1,0.85,4,4,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,58.0,272.0,61.0,276.0,0.16506500847936678
1,0.85,5,4,0,1,0,0.7724629529840233,average_montly_hours_vv_4,0,58.0,272.0,62.0,280.0,0.17352614015572776
2,0.85,3,5,0,1,0,0.7724629529840233,average_montly_hours_vv_4,0,58.0,272.0,63.0,285.0,0.16584564860426898
2,0.85,5,5,0,1,0,0.7724629529840233,average_montly_hours_vv_4,0,58.0,272.0,64.0,290.0,0.1584051724137927
1,0.85,4,4,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,59.0,276.0,64.0,290.0,0.14671610169491522
1,0.85,4,4,0,1,0,0.7724629529840233,average_montly_hours_vv_4,1,60.0,280.0,64.0,290.0,0.13541666666666696
1,0.87,4,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,61.0,284.0,64.0,290.0,0.12448770491803263
2,0.87,3,6,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,61.0,284.0,65.0,296.0,0.10189155107187897
2,0.87,3,6,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,61.0,284.0,66.0,302.0,0.07998012916045649
1,0.87,4,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,62.0,288.0,66.0,302.0,0.06940371456500483
1,0.87,5,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,62.0,288.0,67.0,306.0,0.07799711121810304
2,0.87,4,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,63.0,293.0,67.0,306.0,0.08362947168917323
1,0.87,5,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,63.0,293.0,68.0,311.0,0.07726423902894552
2,0.87,4,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,64.0,298.0,68.0,311.0,0.08272058823529438
1,0.87,4,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,65.0,302.0,68.0,311.0,0.0726244343891409
1,0.87,5,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,65.0,302.0,69.0,315.0,0.08093645484949885
3,0.87,3,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,65.0,302.0,70.0,320.0,0.07472527472527535
2,0.87,4,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,66.0,307.0,70.0,320.0,0.0800865800865802
2,0.87,3,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,66.0,307.0,71.0,325.0,0.07405036278275734
2,0.87,4,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,67.0,312.0,71.0,325.0,0.07925162917805384
2,0.87,3,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,67.0,312.0,72.0,330.0,0.07338308457711484
1,0.87,5,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,67.0,312.0,73.0,334.0,0.08137395215702359
2,0.87,3,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,67.0,312.0,74.0,339.0,0.07563533682936718
2,0.87,4,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,68.0,317.0,74.0,339.0,0.08068362480127256
1,0.87,3,3,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,68.0,317.0,75.0,342.0,0.10176470588235365
1,0.87,4,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,69.0,321.0,75.0,342.0,0.09217391304347888
2,0.87,4,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,70.0,326.0,75.0,342.0,0.09714285714285786
3,0.87,3,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,70.0,326.0,76.0,347.0,0.09135338345864685
1,0.87,4,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,1,71.0,330.0,76.0,347.0,0.08209785025945138
1,0.87,5,4,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,71.0,330.0,77.0,351.0,0.08944576550210392
2,0.87,3,5,0,1,0,0.7721779030212068,average_montly_hours_vv_4,0,71.0,330.0,78.0,356.0,0.08378475984109812
1,0.88,4,4,0,1,0,0.7699702801859851,average_montly_hours_vv_4,1,72.0,334.0,78.0,356.0,0.07478632478632541
2,0.88,4,6,0,1,0,0.7699702801859851,average_montly_hours_vv_4,1,73.0,340.0,78.0,356.0,0.09343168247277855
1,0.88,5,4,0,1,0,0.7699702801859851,average_montly_hours_vv_4,0,73.0,340.0,79.0,360.0,0.10057222125888643
1,0.88,5,4,0,1,0,0.7699702801859851,average_montly_hours_vv_4,0,73.0,340.0,80.0,364.0,0.1075342465753426
3,0.88,5,5,0,1,0,0.7699702801859851,average_montly_hours_vv_4,0,73.0,340.0,81.0,369.0,0.10197869101978707
1,0.86,4,4,1,1,0,0.7652482727274122,average_montly_hours_vv_4,1,74.0,344.0,81.0,369.0,0.09309309309309288
1,0.86,5,4,1,1,0,0.7652482727274122,average_montly_hours_vv_4,0,74.0,344.0,82.0,373.0,0.09986816084377015
1,0.8,5,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,74.0,344.0,83.0,377.0,0.10647997394985342
1,0.8,5,5,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,74.0,344.0,84.0,382.0,0.10102960102960079
1,0.8,5,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,74.0,344.0,85.0,386.0,0.10747217806041309
1,0.8,5,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,74.0,344.0,86.0,390.0,0.11376492771841562
1,0.8,5,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,74.0,344.0,87.0,394.0,0.11991301646474017
1,0.8,5,5,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,74.0,344.0,88.0,399.0,0.11455773955773907
1,0.8,4,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,1,75.0,348.0,88.0,399.0,0.10590909090909051
1,0.8,4,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,1,76.0,352.0,88.0,399.0,0.09748803827751207
1,0.8,5,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,76.0,352.0,89.0,403.0,0.10348905972797162
1,0.8,4,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,1,77.0,356.0,89.0,403.0,0.09528673573617397
1,0.8,5,4,0,1,0,0.7643148450687312,average_montly_hours_vv_4,0,77.0,356.0,90.0,407.0,0.10115440115440144
1,0.91,5,4,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,77.0,356.0,91.0,411.0,0.10689310689310716
1,0.91,4,4,0,1,0,0.7639006380508317,average_montly_hours_vv_4,1,78.0,360.0,91.0,411.0,0.09890109890109855
2,0.91,3,5,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,92.0,416.0,0.09364548494983271
3,0.91,3,5,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,93.0,421.0,0.08850289495450703
1,0.91,5,4,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,94.0,425.0,0.09410801963993443
1,0.91,5,4,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,95.0,429.0,0.09959514170040418
1,0.91,5,4,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,96.0,433.0,0.10496794871794801
1,0.91,5,4,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,97.0,437.0,0.11022997620935726
3,0.91,3,5,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,98.0,442.0,0.10518053375196157
3,0.91,3,6,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,99.0,448.0,0.09013209013208989
1,0.91,5,4,0,1,0,0.7639006380508317,average_montly_hours_vv_4,0,78.0,360.0,100.0,452.0,0.0953846153846154
2,0.99,3,5,0,1,0,0.7634514034164676,average_montly_hours_vv_4,0,78.0,360.0,101.0,457.0,0.09063214013709064
3,0.99,4,6,0,1,0,0.7634514034164676,average_montly_hours_vv_4,1,79.0,366.0,101.0,457.0,0.10815891715753878
3,0.99,4,5,0,1,0,0.7634514034164676,average_montly_hours_vv_4,1,80.0,371.0,101.0,457.0,0.11274752475247585
2,0.99,4,5,0,1,0,0.7634514034164676,average_montly_hours_vv_4,1,81.0,376.0,101.0,457.0,0.11722283339445116
2,0.99,3,5,0,1,0,0.7634514034164676,average_montly_hours_vv_4,0,81.0,376.0,102.0,462.0,0.11256354393609325
3,0.99,4,5,0,1,0,0.7634514034164676,average_montly_hours_vv_4,1,82.0,381.0,102.0,462.0,0.11692969870875203
2,0.99,4,5,0,1,0,0.7634514034164676,average_montly_hours_vv_4,1,83.0,386.0,102.0,462.0,0.12119064493267206
2,0.98,4,5,0,1,0,0.7632450779162342,average_montly_hours_vv_4,1,84.0,391.0,102.0,462.0,0.12535014005602285
3,0.98,3,6,0,1,0,0.7632450779162342,average_montly_hours_vv_4,0,84.0,391.0,103.0,468.0,0.11107258437355583
1,0.98,5,4,0,1,0,0.7632450779162342,average_montly_hours_vv_4,0,84.0,391.0,104.0,472.0,0.11630036630036678
3,0.98,4,5,0,1,0,0.7632450779162342,average_montly_hours_vv_4,1,85.0,396.0,104.0,472.0,0.1203619909502267
2,0.98,3,6,0,1,0,0.7632450779162342,average_montly_hours_vv_4,0,85.0,396.0,105.0,478.0,0.10644257703081283
3,0.98,4,5,0,1,0,0.7632450779162342,average_montly_hours_vv_4,1,86.0,401.0,105.0,478.0,0.1104097452934667
3,0.98,5,5,0,1,0,0.7632450779162342,average_montly_hours_vv_4,0,86.0,401.0,106.0,483.0,0.10618692408951347
1,0.98,4,4,0,1,0,0.7632450779162342,average_montly_hours_vv_4,1,87.0,405.0,106.0,483.0,0.09856864020819778
2,0.98,4,5,0,1,0,0.7632450779162342,average_montly_hours_vv_4,1,88.0,410.0,106.0,483.0,0.10248713550600375
3,0.98,3,5,0,1,0,0.7632450779162342,average_montly_hours_vv_4,0,88.0,410.0,107.0,488.0,0.09834324553950768
3,0.92,3,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,88.0,410.0,108.0,493.0,0.09427609427609429
1,0.92,5,4,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,88.0,410.0,109.0,497.0,0.09945788156797342
3,0.92,4,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,1,89.0,415.0,109.0,497.0,0.10328832079167061
2,0.92,3,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,89.0,415.0,110.0,502.0,0.09928498467824287
2,0.92,3,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,89.0,415.0,111.0,507.0,0.09535378074703882
1,0.92,4,4,0,1,0,0.7630114119465381,average_montly_hours_vv_4,1,90.0,419.0,111.0,507.0,0.08798798798798835
2,0.92,4,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,1,91.0,424.0,111.0,507.0,0.09177309177309212
1,0.92,5,4,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,91.0,424.0,112.0,511.0,0.09684065934065966
1,0.92,4,4,0,1,0,0.7630114119465381,average_montly_hours_vv_4,1,92.0,428.0,112.0,511.0,0.08967391304347849
3,0.92,3,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,92.0,428.0,113.0,516.0,0.0858022316275493
2,0.92,3,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,92.0,428.0,114.0,521.0,0.08199847444698705
3,0.92,3,6,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,92.0,428.0,115.0,527.0,0.06956521739130483
3,0.92,3,5,0,1,0,0.7630114119465381,average_montly_hours_vv_4,0,92.0,428.0,116.0,532.0,0.0659670164917543
1,0.97,5,4,0,1,0,0.761368069226974,average_montly_hours_vv_4,0,92.0,428.0,117.0,536.0,0.07097733184689758
1,0.97,4,4,0,1,0,0.761368069226974,average_montly_hours_vv_4,1,93.0,432.0,117.0,536.0,0.06396470912600005
2,0.97,3,5,0,1,0,0.761368069226974,average_montly_hours_vv_4,0,93.0,432.0,118.0,541.0,0.06041552761071678
2,0.97,3,5,0,1,0,0.761368069226974,average_montly_hours_vv_4,0,93.0,432.0,119.0,546.0,0.056925996204934215
