"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","Extraversion_vv_2","Extraversion_vv_3","Extraversion_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
89.00205339,1,1,32,0,0,1,0,0,4,0,1,1,0,1,0.142372258089913,0.0281441746331454,0.139229012056812,0.240025121680251,0.240025121680251,"Extraversion_vv_4",0.642857142857143,17,21,2,12,1
51.87679671,1,0,19,0,0,1,1,0,1,1,0,0,0,0,0.198698660798815,0.0393990310292508,0.116855664830038,0.237066286553801,0.237066286553801,"Extraversion_vv_4",0.655677655677656,17,21,2,13,0
144.5913758,1,1,30,0,0,0,1,1,1,0,0,1,1,1,0.149302779754828,0.0289494532569547,0.115540721815004,0.236803726471067,0.236803726471067,"Extraversion_vv_4",0.595238095238095,17,21,3,14,0
78.91581109,1,1,21,0,0,0,0,1,4,1,0,1,0,1,0.162940778360454,0.0217587495893054,0.0918465501089149,0.236575162600488,0.236575162600488,"Extraversion_vv_4",0.603896103896104,18,22,3,14,1
94.9486653,1,1,26,0,0,1,1,1,4,1,1,1,0,1,0.156659456896699,-0.00429379723242479,0.106022651701366,0.236432373968147,0.236432373968147,"Extraversion_vv_4",0.611801242236025,19,23,3,14,1
90.90759754,0,1,32,0,1,1,1,0,2,0,0,0,0,1,0.159933366946252,0.0293787764365119,0.129063722307333,0.234433808841987,0.234433808841987,"Extraversion_vv_4",0.559420289855072,19,23,4,15,0
27.36755647,1,1,30,0,0,1,1,0,2,0,0,1,1,0,0.167069636557164,0.042983678350132,0.151093987139221,0.234007404226711,0.234007404226711,"Extraversion_vv_4",0.576086956521739,19,23,4,16,0
3.975359343,1,0,29,0,0,1,1,1,2,1,0,1,0,0,0.156741444041354,0.000547400707606824,0.105475138224174,0.232519506925349,0.232519506925349,"Extraversion_vv_4",0.59079283887468,19,23,4,17,0
8.410677618,1,1,32,0,1,0,1,1,4,0,1,1,0,0,0.132420800618371,0.00481752483008698,0.115816355021726,0.229704705806826,0.229704705806826,"Extraversion_vv_4",0.556372549019608,19,24,4,17,1
97.44558522,0,0,28,0,0,1,1,0,1,0,0,1,1,1,0.172282327305164,0.042480679262569,0.138438179531075,0.229640477928675,0.229640477928675,"Extraversion_vv_4",0.513888888888889,19,24,5,18,0
40.57494867,1,1,29,0,0,0,1,1,2,0,1,0,0,0,0.160815720348363,-0.0113434503756676,0.0965573436288649,0.227580772446177,0.227580772446177,"Extraversion_vv_4",0.528508771929824,19,24,5,19,0
22.37371663,1,0,31,0,0,1,1,1,3,0,1,0,0,0,0.153032909791007,-0.0182345555118033,0.0927830763330854,0.227201052632333,0.227201052632333,"Extraversion_vv_4",0.541666666666667,19,24,5,20,0
3.975359343,1,0,29,0,0,1,1,1,1,0,0,0,0,0,0.170320477835354,-0.0214691692115283,0.0901850406026561,0.225340748598898,0.225340748598898,"Extraversion_vv_4",0.553571428571429,19,24,5,21,0
74.05338809,1,0,21,0,0,0,1,0,3,0,1,1,1,1,0.170714344454626,0.071062740968355,0.127946459998515,0.225303377080046,0.225303377080046,"Extraversion_vv_4",0.518939393939394,19,24,6,22,0
11.23613963,1,1,26,0,0,1,1,1,4,0,1,1,0,0,0.155152775973795,0.000910975623998017,0.116442797319376,0.225204217006936,0.225204217006936,"Extraversion_vv_4",0.487272727272727,19,25,6,22,1
44.02464066,1,1,26,0,0,1,1,1,4,0,1,1,0,0,0.155152775973795,0.000910975623998017,0.116442797319376,0.225204217006936,0.225204217006936,"Extraversion_vv_4",0.458041958041958,19,26,6,22,1
166.275154,1,1,26,0,0,1,1,0,4,0,0,1,1,1,0.175560134937567,0.04248323846221,0.145510196220563,0.22464244411954,0.22464244411954,"Extraversion_vv_4",0.468013468013468,20,27,6,22,1
63.54004107,1,0,31,0,0,1,1,0,4,0,0,1,1,1,0.164040528293897,0.0321533573417358,0.138618107057723,0.224534512460833,0.224534512460833,"Extraversion_vv_4",0.477272727272727,21,28,6,22,1
9.823408624,1,1,26,0,0,1,1,1,4,0,0,1,0,0,0.161771654727129,0.00286997422020608,0.116213110393346,0.224504583923137,0.224504583923137,"Extraversion_vv_4",0.45141065830721,21,29,6,22,1
13.17453799,1,1,28,0,0,1,1,0,1,1,0,0,1,0,0.188004505623979,0.0338029427974529,0.139725383320569,0.224215903823853,0.224215903823853,"Extraversion_vv_4",0.463268365817091,21,29,6,23,0
13.17453799,1,1,28,0,0,1,1,0,2,1,0,0,1,0,0.188004505623979,0.0338029427974529,0.139725383320569,0.224215903823853,0.224215903823853,"Extraversion_vv_4",0.474137931034483,21,29,6,24,0
29.01026694,1,0,28,0,0,1,1,1,1,0,0,0,0,0,0.172930861506821,-0.0238984563958488,0.0886915487606339,0.221717528278364,0.221717528278364,"Extraversion_vv_4",0.484137931034483,21,29,6,25,0
28.35318275,1,1,26,0,0,0,1,1,1,0,0,1,1,0,0.160174358384175,0.0308912176539278,0.101047710792322,0.21958016185127,0.21958016185127,"Extraversion_vv_4",0.493368700265252,21,29,6,26,0
49.3798768,1,0,22,0,0,0,0,0,3,1,1,0,0,0,0.193911198604458,0.0482842058345077,0.107664312771732,0.217941926988517,0.217941926988517,"Extraversion_vv_4",0.501915708812261,21,29,6,27,0
6.603696099,1,1,22,0,0,0,1,1,1,0,0,1,1,0,0.161210144424906,0.0418307975357386,0.0999434672292484,0.217669898766167,0.217669898766167,"Extraversion_vv_4",0.509852216748768,21,29,6,28,0
58.80903491,1,0,32,0,0,0,1,0,4,0,1,0,0,0,0.155308256534518,0.017563288743771,0.12400935902476,0.216711903739175,0.216711903739175,"Extraversion_vv_4",0.485714285714286,21,30,6,28,1
133.4209446,1,0,29,0,0,1,1,0,3,1,0,1,1,1,0.171869231832144,0.0386038934166019,0.136859736273772,0.215878637027615,0.215878637027615,"Extraversion_vv_4",0.458620689655172,21,30,7,29,0
57.82340862,1,1,25,0,0,1,1,0,2,0,0,1,1,0,0.176651293482673,0.0447661860161587,0.145106874328455,0.21586081945265,0.21586081945265,"Extraversion_vv_4",0.466666666666667,21,30,7,30,0
12.81314168,1,1,33,0,0,1,0,0,1,0,1,0,0,0,0.147799440929443,0.0203056013993366,0.125781366088775,0.215854164730752,0.215854164730752,"Extraversion_vv_4",0.474193548387097,21,30,7,31,0
46.78439425,1,0,23,0,0,0,1,0,4,1,1,0,0,0,0.192913823953606,0.0485296737280387,0.107664312771732,0.215483243723901,0.215483243723901,"Extraversion_vv_4",0.451612903225806,21,31,7,31,1
6.669404517,1,1,27,0,0,0,1,1,2,0,1,0,0,0,0.171845969917476,-0.0158530337325256,0.0900521251014941,0.215040287144135,0.215040287144135,"Extraversion_vv_4",0.45866935483871,21,31,7,32,0
6.439425051,1,1,24,0,0,1,1,0,1,0,0,1,1,0,0.176525628697688,0.047778116620022,0.145398430531713,0.214114179472331,0.214114179472331,"Extraversion_vv_4",0.465298142717497,21,31,7,33,0
8.27926078,1,1,29,0,0,1,1,1,1,0,0,1,1,0,0.154380692853332,0.0105879764882033,0.116361538700268,0.213469375783142,0.213469375783142,"Extraversion_vv_4",0.471537001897533,21,31,7,34,0
72.41067762,0,0,30,0,0,0,0,1,2,0,1,0,0,1,0.158285369685215,-0.0126883375691776,0.0872657217640711,0.213119646766966,0.213119646766966,"Extraversion_vv_4",0.448847926267281,21,31,8,35,0
76.68172485,0,0,25,0,0,0,1,0,2,1,1,0,0,1,0.192974481040105,0.0369195268707027,0.107223267592077,0.21271638927499,0.21271638927499,"Extraversion_vv_4",0.42741935483871,21,31,9,36,0
93.8973306,0,1,23,0,0,1,1,1,3,0,0,1,0,1,0.161579116958396,0.0142563790727286,0.115627587683703,0.211581889979547,0.211581889979547,"Extraversion_vv_4",0.407149084568439,21,31,10,37,0
4.533880903,1,0,31,0,0,0,0,1,3,0,1,0,0,0,0.151427396387728,-0.0170714080133426,0.0907757782047552,0.211329318681164,0.211329318681164,"Extraversion_vv_4",0.414261460101868,21,31,10,38,0
63.11293634,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.142115606329336,0.00510226855875008,0.109258663061381,0.211086679133634,0.211086679133634,"Extraversion_vv_4",0.424342105263158,22,32,10,38,1
63.14579055,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.142115606329336,0.00510226855875008,0.109258663061381,0.211086679133634,0.211086679133634,"Extraversion_vv_4",0.433811802232855,23,33,10,38,1
96.72279261,1,1,30,0,0,1,1,0,2,1,0,0,1,1,0.184618558140934,0.0326014504336838,0.144011662600795,0.210864001041869,0.210864001041869,"Extraversion_vv_4",0.414918414918415,23,33,11,39,0
3.975359343,1,0,29,0,0,1,1,1,2,1,0,0,0,0,0.173358113392251,-0.0267195689538032,0.0876584487306235,0.210432078506653,0.210432078506653,"Extraversion_vv_4",0.421969696969697,23,33,11,40,0
8.31211499,1,0,29,0,0,0,1,1,1,0,0,0,0,0,0.167119021214647,-0.0119342099085156,0.0834030994459825,0.209165862240408,0.209165862240408,"Extraversion_vv_4",0.428677014042868,23,33,11,41,0
73.82340862,0,0,26,0,0,1,1,0,1,0,0,1,1,1,0.177651736749334,0.0412968982225434,0.132958622265204,0.208743009431772,0.208743009431772,"Extraversion_vv_4",0.411255411255411,23,33,12,42,0
22.66940452,1,1,32,0,0,1,1,0,4,1,1,1,0,0,0.14510222034581,0.0130612755663025,0.132683406415825,0.207182475581222,0.207182475581222,"Extraversion_vv_4",0.390756302521008,23,34,12,42,1
66.7926078,0,1,31,0,0,1,1,1,4,1,0,0,0,1,0.161891900213655,-0.0234489459000837,0.101504949419322,0.20627951883569,0.20627951883569,"Extraversion_vv_4",0.4,24,35,12,42,1
53.97946612,1,1,28,0,0,1,1,1,1,1,0,1,1,0,0.156874708176161,0.0045371325941995,0.111656207958439,0.206196624072584,0.206196624072584,"Extraversion_vv_4",0.406644518272425,24,35,12,43,0
73.49486653,1,1,33,0,0,0,1,1,4,0,1,1,0,1,0.130875776666804,0.00126971064634592,0.114842042814991,0.205811735060766,0.205811735060766,"Extraversion_vv_4",0.415374677002584,25,36,12,43,1
15.73716632,1,0,27,0,1,1,1,1,2,1,0,0,0,0,0.182719064395127,-0.0232374308465519,0.0793116600445055,0.205440956836016,0.205440956836016,"Extraversion_vv_4",0.421717171717172,25,36,12,44,0
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.205425812434819,0.0575759013417587,0.098250988884776,0.12669873294821,0.205425812434819,"Grey_wage_vv_1",0.42997542997543,26,37,12,44,1
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.205425812434819,0.0575759013417587,0.098250988884776,0.12669873294821,0.205425812434819,"Grey_wage_vv_1",0.437799043062201,27,38,12,44,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.205425812434819,0.0575759013417587,0.098250988884776,0.12669873294821,0.205425812434819,"Grey_wage_vv_1",0.445221445221445,28,39,12,44,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.205425812434819,0.0575759013417587,0.098250988884776,0.12669873294821,0.205425812434819,"Grey_wage_vv_1",0.452272727272727,29,40,12,44,1
64.19712526,0,1,19,0,0,1,1,1,4,1,1,0,0,1,0.185607265435466,-0.0230558162230228,0.0806420847222771,0.203868259378241,0.203868259378241,"Extraversion_vv_4",0.458980044345898,30,41,12,44,1
100.238193,0,0,23,1,0,1,1,0,3,0,0,0,1,1,0.20348957269139,0.0283570543227226,0.11637371620504,0.0966790956736009,0.20348957269139,"Grey_wage_vv_1",0.465367965367965,31,42,12,44,1
8.640657084,1,0,23,0,0,0,1,0,4,0,1,0,0,0,0.19125131506083,0.0497168002067404,0.123346166973021,0.202960583178766,0.202960583178766,"Extraversion_vv_4",0.448202959830867,31,43,12,44,1
6.275154004,1,0,24,0,0,0,1,1,3,1,0,1,1,0,0.165271411017357,0.0312284778843366,0.0678888540726002,0.202703075114629,0.202703075114629,"Extraversion_vv_4",0.454263565891473,31,43,12,45,0
8.936344969,1,0,24,0,1,0,1,1,2,1,0,1,1,0,0.165271411017357,0.0314988835670185,0.0681824985295013,0.202676273478411,0.202676273478411,"Extraversion_vv_4",0.460060667340748,31,43,12,46,0
28.15605749,1,0,25,0,0,0,1,1,4,1,1,1,1,0,0.161026234820243,0.0219673178760076,0.0687929274977856,0.202649256200178,0.202649256200178,"Extraversion_vv_4",0.443675889328063,31,44,12,46,1
88.83778234,1,0,25,1,0,0,1,0,4,1,0,0,0,1,0.202626822521955,0.0156053706152804,0.10347099297721,0.11093920069314,0.202626822521955,"Grey_wage_vv_1",0.45024154589372,32,45,12,46,1
43.99178645,1,1,26,0,0,1,1,1,1,1,0,1,1,0,0.162558430222733,0.00347099040353726,0.102308600697093,0.20161425611364,0.20161425611364,"Extraversion_vv_4",0.455791962174941,32,45,12,47,0
46.22587269,1,1,29,0,0,1,1,1,2,1,0,1,1,0,0.15570243557869,0.0040721207246357,0.114145027007492,0.201433479863167,0.201433479863167,"Extraversion_vv_4",0.461111111111111,32,45,12,48,0
26.18480493,1,1,21,0,0,1,1,1,4,1,0,0,0,0,0.187475104529347,-0.0217167407033947,0.0800938280516811,0.20111556471685,0.20111556471685,"Extraversion_vv_4",0.445652173913043,32,46,12,48,1
61.79876797,1,1,22,0,0,1,1,1,4,1,0,0,0,1,0.187253606114332,-0.0217167407033947,0.0800938280516811,0.20111556471685,0.20111556471685,"Extraversion_vv_4",0.452127659574468,33,47,12,48,1
20.92813142,1,0,23,0,1,1,1,1,4,1,0,1,0,0,0.166357171651627,0.00833420694293216,0.0878894271037733,0.201115136779749,0.201115136779749,"Extraversion_vv_4",0.4375,33,48,12,48,1
14.22587269,1,0,28,0,0,0,1,1,2,1,1,0,0,0,0.168463376976059,-0.0198129259711981,0.0733157856683685,0.200981740596743,0.200981740596743,"Extraversion_vv_4",0.442602040816327,33,48,12,49,0
149.6180698,0,0,30,0,0,1,1,0,3,1,0,0,1,1,0.186401075720093,0.0274736866730868,0.134816142658556,0.2001435668906,0.2001435668906,"Extraversion_vv_4",0.4275,33,48,13,50,0
107.1704312,1,0,33,0,0,1,1,1,3,0,1,1,0,1,0.131022623027728,-0.00700976781635073,0.0970904102266145,0.199903694698736,0.199903694698736,"Extraversion_vv_4",0.412990196078431,33,48,14,51,0
14.85010267,1,1,25,1,0,0,1,0,2,0,0,0,0,0,0.199787698546317,0.0173418721461748,0.134291257822913,0.108780664024222,0.199787698546317,"Grey_wage_vv_1",0.398959583833533,33,49,14,51,1
4.435318275,1,0,30,0,1,1,1,1,3,0,0,1,1,0,0.15425970704313,0.00856959307849393,0.110327210331643,0.199787116016484,0.199787116016484,"Extraversion_vv_4",0.404238618524333,33,49,14,52,0
4.533880903,1,1,23,0,0,1,1,1,4,1,1,0,0,0,0.184407730997354,-0.0228946239557686,0.0806420847222771,0.19929624889249,0.19929624889249,"Extraversion_vv_4",0.390769230769231,33,50,14,52,1
60.25462012,1,0,22,1,0,0,1,0,2,1,1,0,0,1,0.199195267556067,0.0264148715127766,0.10405788683759,0.115401062487367,0.199195267556067,"Grey_wage_vv_1",0.397435897435897,34,51,14,52,1
17.57700205,1,0,25,1,0,1,1,1,2,1,0,0,1,0,0.198909018428405,-0.0356232734197388,0.053029906410256,0.0388175557022621,0.198909018428405,"Grey_wage_vv_1",0.384615384615385,34,52,14,52,1
17.57700205,1,0,25,1,0,1,1,1,2,1,0,0,1,0,0.198909018428405,-0.0356232734197388,0.053029906410256,0.0388175557022621,0.198909018428405,"Grey_wage_vv_1",0.372278664731495,34,53,14,52,1
13.01026694,1,0,25,1,0,1,1,1,1,1,0,0,1,0,0.198909018428405,-0.0356232734197388,0.053029906410256,0.0388175557022621,0.198909018428405,"Grey_wage_vv_1",0.36039886039886,34,54,14,52,1
112.788501,0,1,23,1,0,0,1,0,4,0,1,0,1,1,0.198600319707919,0.0523445661293297,0.124916977735755,0.114651255528915,0.198600319707919,"Grey_wage_vv_1",0.367132867132867,35,55,14,52,1
80.49281314,1,0,25,1,0,0,1,1,2,1,0,0,1,1,0.198361664005404,-0.00856612686854805,0.0372332295924431,0.0570145394258672,0.198361664005404,"Grey_wage_vv_1",0.373626373626374,36,56,14,52,1
34.03696099,1,0,27,1,0,0,0,0,1,0,0,0,1,0,0.198361581507886,0.0434411920512792,0.118601458636223,0.135718797922076,0.198361581507886,"Grey_wage_vv_1",0.378706199460916,36,56,14,53,0
15.57289528,1,0,24,1,0,0,1,1,2,1,0,0,1,0,0.198338581359816,-0.000189288758909669,0.0372307646075671,0.0577613026940779,0.198338581359816,"Grey_wage_vv_1",0.367428003972195,36,57,14,53,1
15.57289528,1,0,24,1,0,0,1,1,2,1,0,0,1,0,0.198338581359816,-0.000189288758909669,0.0372307646075671,0.0577613026940779,0.198338581359816,"Grey_wage_vv_1",0.356538711776187,36,58,14,53,1
17.3798768,1,0,24,1,0,0,1,1,3,1,0,0,1,0,0.198338581359816,-0.000189288758909669,0.0372307646075671,0.0577613026940779,0.198338581359816,"Grey_wage_vv_1",0.346018548129197,36,59,14,53,1
90.15195072,0,0,20,1,0,0,1,1,1,1,0,0,1,1,0.198287188817171,0.0036957180209529,0.039222475776235,0.0690578760154333,0.198287188817171,"Grey_wage_vv_1",0.35251572327044,37,60,14,53,1
23.6550308,1,1,26,0,0,1,1,1,4,0,1,0,0,0,0.18010675591777,-0.0299387446375848,0.0919376889173155,0.197970296598497,0.197970296598497,"Extraversion_vv_4",0.342406433652954,37,61,14,53,1
53.81519507,1,0,30.40033257,0,0,1,1,1,4,1,0,0,0,0,0.168706858356475,-0.0269330249177716,0.0889573330340524,0.197653493884463,0.197653493884463,"Extraversion_vv_4",0.332623250152161,37,62,14,53,1
7.589322382,1,0,22,1,1,0,0,0,2,0,1,0,0,0,0.197210891772344,0.0319126584043045,0.121899419202758,0.0983425059527928,0.197210891772344,"Grey_wage_vv_1",0.337514934289128,37,62,14,54,0
9.100616016,1,0,26,1,0,1,1,0,3,1,1,0,1,0,0.197003555492913,0.0134782108818791,0.110592787429793,0.11226724406486,0.197003555492913,"Grey_wage_vv_1",0.328042328042328,37,63,14,54,1
8.969199179,1,0,26,1,1,1,1,0,3,1,1,0,1,0,0.197003555492913,0.0174557590131237,0.110779309901805,0.113331702921534,0.197003555492913,"Grey_wage_vv_1",0.318865740740741,37,64,14,54,1
6.53798768,1,0,26,1,0,0,0,1,2,1,0,0,1,0,0.196612243767748,-0.00846872624551137,0.0424328841841657,0.0674696774732082,0.196612243767748,"Grey_wage_vv_1",0.323579545454545,37,64,14,55,0
59.49897331,1,0,23,0,0,0,1,1,2,0,0,1,0,0,0.163212775037776,0.0306677638638883,0.093095738061855,0.196521776191708,0.196521776191708,"Extraversion_vv_4",0.328125,37,64,14,56,0
103.5893224,0,0,25,1,0,1,1,1,1,0,0,0,1,1,0.196422479337233,-0.0315687899666764,0.0596254256357044,0.0136478911965907,0.196422479337233,"Grey_wage_vv_1",0.334615384615385,38,65,14,56,1
38.76796715,1,1,21,1,1,0,1,1,1,1,0,0,1,0,0.196123403400997,0.00848021600942515,0.0547384677210988,0.0905730346192653,0.196123403400997,"Grey_wage_vv_1",0.325757575757576,38,66,14,56,1
79.86858316,1,0,25,1,0,1,1,1,1,1,0,0,0,1,0.196094738956443,-0.0579042781572479,0.0545030393506926,0.061224872483829,0.196094738956443,"Grey_wage_vv_1",0.332089552238806,39,67,14,56,1
11.95893224,1,1,29,1,0,0,1,0,4,0,1,1,0,0,0.156401346072361,0.0382990388211419,0.160973305815293,0.196092519382287,0.196092519382287,"Extraversion_vv_4",0.323529411764706,39,68,14,56,1
13.10882957,1,0,21,1,0,0,0,1,4,1,1,0,1,0,0.195824782271319,0.00084205177026227,0.040018748860208,0.0655148345822273,0.195824782271319,"Grey_wage_vv_1",0.327915376676987,39,68,14,57,0
59.89322382,1,0,27,1,0,1,1,0,2,1,0,0,0,0,0.195775312769157,0.00732728999876734,0.123478966668755,0.164220667194276,0.195775312769157,"Grey_wage_vv_1",0.319603356216628,39,69,14,57,1
74.74332649,1,0,25,1,0,1,1,0,4,0,1,0,0,1,0.195419511025052,0.00313707655840795,0.121762648735055,0.1111689964742,0.195419511025052,"Grey_wage_vv_1",0.325814536340852,40,70,14,57,1
20.92813142,1,1,23,1,1,1,1,1,4,1,0,0,1,0,0.195403386644616,-0.0197660749083486,0.0687905237970168,0.0683898287140297,0.195403386644616,"Grey_wage_vv_1",0.317766246602422,40,71,14,57,1
106.2176591,0,0,23,1,0,1,1,1,3,0,0,0,1,1,0.195374109118227,-0.0222274350548501,0.0617974633160821,0.0202704825914312,0.195374109118227,"Grey_wage_vv_1",0.323830409356725,41,72,14,57,1
