"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","Education_vv_2","Education_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
31,0,0,1,2,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.652777777777778,7,8,6,27,0
43,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.660714285714286,7,8,6,28,0
53,0,0,1,2,1,0,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.668103448275862,7,8,6,29,0
70,0,0,1,2,1,0,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.675,7,8,6,30,0
69,0,0,1,3,1,1,1,1,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.688888888888889,8,9,6,30,1
22,0,0,1,2,0,1,0,2,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.663082437275986,8,9,7,31,0
47,0,0,1,2,1,1,1,3,0,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.638888888888889,8,9,8,32,0
42,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.65,9,10,8,32,1
25,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.659090909090909,10,11,8,32,1
28,0,0,1,2,1,0,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.666666666666667,10,11,8,33,0
25,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.674242424242424,11,12,8,33,1
18,0,0,1,1,0,1,0,2,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.681372549019608,11,12,8,34,0
43,0,0,1,2,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.688095238095238,11,12,8,35,0
49,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.666666666666667,11,12,9,36,0
56,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.673423423423423,11,12,9,37,0
45,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.67983367983368,12,13,9,37,1
41,0,0,1,3,0,1,0,4,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.685328185328185,13,14,9,37,1
54,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.69009009009009,14,15,9,37,1
74,0,0,1,2,0,1,0,1,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.696491228070175,14,15,9,38,0
28,0,0,1,2,1,1,1,4,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.702564102564103,14,15,9,39,0
49,0,0,1,2,0,0,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.708333333333333,14,15,9,40,0
23,0,0,1,3,0,1,1,2,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.65,14,16,9,40,1
22,0,0,1,2,0,1,0,3,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.63109756097561,14,16,10,41,0
32,0,0,1,2,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.636904761904762,14,16,10,42,0
64,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.642441860465116,14,16,10,43,0
61,0,0,1,3,0,1,1,3,0,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.649794801641587,15,17,10,43,1
36,0,0,1,2,0,1,0,4,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.655080213903743,15,17,10,44,0
29,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.660130718954248,15,17,10,45,0
41,0,0,1,2,0,0,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.643222506393862,15,17,11,46,0
59,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.648310387984981,15,17,11,47,0
45,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.653186274509804,15,17,11,48,0
52,0,0,1,3,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.659722222222222,16,18,11,48,1
47,0,0,1,2,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.664399092970521,16,18,11,49,0
32,0,0,1,3,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.670247046186896,17,19,11,49,1
35,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.654736842105263,17,19,12,50,0
45,0,0,1,3,0,0,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.66,18,20,12,50,1
33,0,0,1,3,1,0,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.617142857142857,18,21,12,50,1
19,0,0,1,2,0,1,0,3,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.602240896358543,18,21,13,51,0
33,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.607142857142857,18,21,13,52,0
17,0,0,1,1,0,1,0,1,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.611859838274933,18,21,13,53,0
40,0,0,1,2,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.616402116402116,18,21,13,54,0
40,0,0,1,3,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.577441077441078,18,22,13,54,1
71,0,0,1,3,0,1,0,1,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.585346215780998,19,23,13,54,1
69,0,0,1,1,1,1,1,2,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.571541501976285,19,23,14,55,0
41,0,0,1,3,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.537121212121212,19,24,14,55,1
46,0,0,1,3,1,1,0,4,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.545454545454546,20,25,14,55,1
43,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.553146853146853,21,26,14,55,1
41,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.539835164835165,21,26,15,56,0
47,0,0,1,2,0,0,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.544534412955466,21,26,15,57,0
25,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.551656920077973,22,27,15,57,1
43,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.558270676691729,23,28,15,57,1
25,0,0,1,3,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.52994555353902,23,29,15,57,1
59,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.517241379310345,23,29,16,58,0
24,0,0,1,3,0,1,0,4,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.524137931034483,24,30,16,58,1
46,0,0,1,3,0,0,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.530589543937709,25,31,16,58,1
29,0,0,1,3,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.536637931034483,26,32,16,58,1
37,0,0,1,2,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.524364406779661,26,32,17,59,0
55,0,0,1,2,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.529166666666667,26,32,17,60,0
51,0,0,1,2,0,0,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.533811475409836,26,32,17,61,0
57,0,0,1,2,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.522177419354839,26,32,18,62,0
44,0,0,1,3,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.497556207233627,26,33,18,62,1
29,0,0,1,2,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.502164502164502,26,33,18,63,0
31,0,0,1,3,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.508403361344538,27,34,18,63,1
65,0,0,1,2,1,1,1,2,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.512867647058823,27,34,18,64,0
31,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.501809954751131,27,34,19,65,0
36,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.507692307692308,28,35,19,65,1
26,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.513247863247863,29,36,19,65,1
30,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.518503118503119,30,37,19,65,1
64,0,0,1,1,0,1,0,3,0,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.522932022932023,30,37,19,66,0
37,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.527910685805423,31,38,19,66,1
22,0,0,1,2,1,1,1,2,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.532207384131972,31,38,19,67,0
57,0,0,1,3,1,0,1,3,0,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.536930730960582,32,39,19,67,1
67,0,0,1,2,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.541101055806938,32,39,19,68,0
32,0,0,1,3,1,1,1,4,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.545588235294118,33,40,19,68,1
37,0,0,1,2,1,1,0,2,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.54963768115942,33,40,19,69,0
25,0,0,1,2,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.553571428571429,33,40,19,70,0
66,0,0,1,1,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.557394366197183,33,40,19,71,0
40,0,0,1,3,0,0,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.56166265888011,34,41,19,71,1
22,0,0,1,3,0,1,0,3,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.565727699530516,35,42,19,71,1
55,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.569444444444444,35,42,19,72,0
33,0,0,1,2,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.559360730593607,35,42,20,73,0
36,0,0,1,2,0,0,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.563063063063063,35,42,20,74,0
59,0,0,1,3,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.543683218101823,35,43,20,74,1
36,0,0,1,2,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.547286821705426,35,43,20,75,0
41,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.537637698898409,35,43,21,76,0
25,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.541866028708134,36,44,21,76,1
42,0,0,1,2,0,0,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.532467532467533,36,44,22,77,0
45,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.536507936507936,37,45,22,77,1
34,0,0,1,1,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.54017094017094,37,45,22,78,0
44,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.531082981715893,37,45,23,79,0
22,0,0,1,2,0,1,1,1,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.534722222222222,37,45,23,80,0
32,0,0,1,2,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.538271604938272,37,45,23,81,0
28,0,0,1,3,1,1,0,4,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.542136339237788,38,46,23,81,1
47,0,0,1,2,1,1,0,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.54559915164369,38,46,23,82,0
32,0,0,1,2,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.548978522786799,38,46,23,83,0
43,0,0,1,3,0,1,1,4,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.552678800307613,39,47,23,83,1
48,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.556224899598394,40,48,23,83,1
30,0,0,1,2,0,0,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.55952380952381,40,48,23,84,0
39,0,0,1,2,1,1,1,4,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.562745098039216,40,48,23,85,0
19,0,0,1,2,0,1,1,3,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.554263565891473,40,48,24,86,0
29,0,0,1,2,0,1,0,4,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.557471264367816,40,48,24,87,0
26,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.560872624912034,41,49,24,87,1
71,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.564137931034483,42,50,24,87,1
51,0,0,1,2,0,0,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.567272727272727,42,50,24,88,0
35,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.570337078651685,42,50,24,89,0
47,0,0,1,2,0,1,1,2,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.562222222222222,42,50,25,90,0
37,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.565359477124183,43,51,25,90,1
38,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.568376068376068,44,52,25,90,1
69,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.571428571428571,44,52,25,91,0
44,0,0,1,3,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.57433132904831,45,53,25,91,1
19,0,0,1,2,0,1,0,3,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.577317473338802,45,53,25,92,0
49,0,0,1,2,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.58023939947251,45,53,25,93,0
41,0,0,1,1,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.583099156965074,45,53,25,94,0
64,0,0,1,1,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.585898709036743,45,53,25,95,0
25,0,0,1,2,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.588639937106918,45,53,25,96,0
27,0,0,1,2,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.591324645010698,45,53,25,97,0
33,0,0,1,2,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.593954562957258,45,53,25,98,0
26,0,0,1,3,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.596749811035525,46,54,25,98,1
58,0,0,1,1,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.599326599326599,46,54,25,99,0
19,0,0,1,2,0,1,1,1,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.601851851851852,46,54,25,100,0
59,0,0,1,1,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.604327099376604,46,54,25,101,0
46,0,0,1,1,0,0,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.606753812636166,46,54,25,102,0
24,0,0,1,2,0,1,1,4,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.60913340524991,46,54,25,103,0
50,0,0,1,2,0,0,0,2,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.611467236467236,46,54,25,104,0
54,0,0,1,2,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.604232804232804,46,54,26,105,0
34,0,0,1,2,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.606568832983927,46,54,26,106,0
61,0,0,1,2,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.608861197646244,46,54,26,107,0
24,0,0,1,3,0,1,0,3,0,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.593372982158029,46,55,26,107,1
39,0,0,1,2,0,1,1,3,1,0,0,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.595622895622896,46,55,26,108,0
41,0,0,1,3,0,0,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.598544973544974,47,56,26,108,1
49,0,0,1,3,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.601364522417154,48,57,26,108,1
57,0,0,1,3,1,1,1,4,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.604086845466156,49,58,26,108,1
31,0,0,1,3,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.606716886377903,50,59,26,108,1
51,0,0,1,2,1,0,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.608925517026901,50,59,26,109,0
23,0,0,1,3,0,1,0,2,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.611467889908257,51,60,26,109,1
23,0,0,1,2,0,0,1,3,1,0,0,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.613636363636364,51,60,26,110,0
51,0,0,1,1,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.615765765765766,51,60,26,111,0
39,0,0,1,2,0,1,1,3,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.608928571428571,51,60,27,112,0
29,0,0,1,2,0,1,0,3,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.611061946902655,51,60,27,113,0
52,0,0,1,2,0,1,0,3,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.604385964912281,51,60,28,114,0
23,0,0,1,1,0,1,1,3,1,0,1,0.0181286196911197,0.61759473403309,0.61759473403309,"Education_vv_3",0.597826086956522,51,60,29,115,0
54,0,0,1,3,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.600285103349964,52,61,29,115,1
26,0,0,1,3,0,1,1,1,1,0,1,0.151821400022839,0.61759473403309,0.61759473403309,"Education_vv_3",0.602664796633941,53,62,29,115,1
47,0,0,1,2,1,1,1,3,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.604838709677419,53,62,29,116,0
37,0,0,1,2,0,0,0,2,1,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.606975461814172,53,62,29,117,0
33,0,0,1,2,1,1,1,3,1,0,1,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.600601421541826,53,62,30,118,0
41,0,0,1,3,0,1,0,4,1,0,1,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.602905569007264,54,63,30,118,1
58,0,0,1,2,0,0,0,3,0,0,0,0.163486851835419,0.61759473403309,0.61759473403309,"Education_vv_3",0.605042016806723,54,63,30,119,0
60,0,0,1,1,1,1,1,2,1,0,0,0.0752133656662363,0.61759473403309,0.61759473403309,"Education_vv_3",0.607142857142857,54,63,30,120,0
