"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention"
163.7782341,0,1,23,1,0,0,1,0,4,1,1,1,0,1
7.030800821,1,1,35,1,0,0,1,1,2,0,0,1,1,0
36.92813142,1,0,49,0,0,0,1,1,4,1,0,0,1,0
13.27310062,1,0,34,1,0,1,1,0,2,0,0,0,1,0
105.1663244,0,0,34,0,0,0,1,0,4,0,1,0,0,1
40.87063655,1,1,35,0,1,1,1,0,2,1,0,1,1,0
39.26078029,1,0,37,1,0,0,1,0,4,1,0,0,1,0
23.95071869,1,0,32,1,0,0,1,0,4,1,0,0,0,0
19.71252567,1,0,23,0,0,0,1,1,2,0,0,0,1,0
39.22792608,1,0,37,1,0,0,1,0,4,1,0,0,1,0
89.36344969,1,0,22,1,0,1,1,1,2,0,0,1,1,1
60.25462012,1,0,22,1,0,0,1,0,2,1,1,0,0,1
7.819301848,1,0,21,0,0,1,0,1,4,0,1,0,0,0
22.73511294,1,0,34,1,0,1,1,0,2,1,0,0,0,0
6.53798768,1,0,26,1,0,0,0,1,2,1,0,0,1,0
3.58110883,1,0,34,0,0,0,1,1,4,1,0,0,0,0
4.960985626,1,0,37,0,0,0,1,1,1,0,0,0,1,0
14.58726899,1,0,21,0,1,0,1,1,1,0,0,0,0,0
89.00205339,1,1,32,0,0,1,0,0,4,0,1,1,0,1
34.0698152,1,0,34,0,0,1,0,0,1,0,0,0,0,0
90.51334702,1,0,22,1,0,0,1,1,2,0,0,1,1,1
72.41067762,0,0,30,0,0,0,0,1,2,0,1,0,0,1
60.78028747,0,0,33,1,0,0,1,0,4,0,0,1,1,1
86.83367556,1,1,24,0,0,1,1,1,4,1,1,0,0,1
138.9404517,0,0,30,0,0,1,1,1,3,1,0,0,1,1
54.01232033,1,1,37,0,0,1,1,1,1,0,0,1,1,0
11.49897331,1,0,26,1,0,0,1,1,4,0,1,0,0,0
123.3347023,1,0,22,0,0,1,1,1,4,1,1,0,1,1
142.75154,0,1,27,0,0,1,1,0,4,1,0,1,0,1
67.4825462,0,0,36,1,0,0,1,1,4,1,0,1,1,1
13.17453799,1,1,28,0,0,1,1,0,1,1,0,0,1,0
2.266940452,1,0,39,0,0,1,0,1,4,1,1,1,0,0
56.77207392,1,0,36,1,0,1,1,1,4,0,1,1,0,0
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0
16,1,0,28,1,0,0,1,0,4,0,1,0,0,0
26.94045175,1,0,21,0,0,0,1,1,4,0,1,0,0,0
166.0780287,1,1,30,0,0,1,1,0,4,0,1,0,0,1
1.642710472,1,0,44,1,0,1,1,1,4,1,0,0,0,0
16.39425051,1,0,28,1,0,1,1,0,1,0,0,0,0,0
5.026694045,1,0,26,1,0,0,0,1,4,0,1,0,0,0
39.22792608,1,0,37,1,0,0,1,0,2,1,0,1,1,0
20.92813142,1,1,23,1,1,1,1,1,4,1,0,0,1,0
32.52566735,1,0,48,1,0,1,1,1,2,1,1,0,1,0
11.03901437,1,0,37,1,0,1,1,0,2,1,0,0,1,0
22.9650924,1,1,33,1,0,1,1,1,2,0,0,1,1,0
42.48049281,1,0,42,1,0,1,1,1,4,1,1,0,0,0
160.0657084,1,0,24,1,0,1,1,1,4,1,1,0,1,1
63.14579055,1,1,32,0,0,0,1,1,4,0,0,1,1,1
1.117043121,1,0,54,1,0,1,1,0,4,1,0,0,0,0
18.16837782,1,0,24,1,0,0,1,1,3,1,1,0,0,0
1.117043121,1,0,54,1,0,1,1,0,4,1,0,0,0,0
39.22792608,1,0,37,1,0,0,1,0,2,1,0,1,1,0
129.2813142,0,1,33,0,0,1,1,1,3,1,0,0,1,1
14.22587269,1,0,28,0,0,0,1,1,2,1,1,0,0,0
35.38398357,1,0,31,1,0,1,1,1,4,1,0,0,1,0
99.77823409,0,0,26,1,1,0,1,1,3,0,1,1,0,1
86.66940452,0,0,25,1,0,0,1,1,3,0,1,0,0,1
14.9486653,1,0,25,1,0,0,1,1,1,1,0,1,0,0
47.96714579,1,0,33,1,0,0,1,1,2,1,0,1,1,0
68.27104723,1,0,24,0,0,0,1,1,2,0,0,1,1,1
3.252566735,1,0,35,1,0,0,1,1,4,1,1,0,0,0
13.01026694,1,0,25,1,0,1,1,1,1,1,0,0,1,0
96.65708419,0,0,36,1,0,1,1,0,2,1,0,0,0,1
45.96303901,1,0,36,0,0,1,1,1,3,0,1,0,0,0
12.68172485,1,0,36,1,0,1,1,1,2,0,0,0,1,0
27.49897331,1,0,27,1,0,0,1,1,4,0,1,1,0,0
140.9445585,0,0,26,1,0,1,1,1,3,0,1,1,0,1
123.6960986,0,0,32,1,0,1,0,0,4,1,0,0,0,1
73.65913758,1,0,30,1,1,0,1,1,4,0,0,1,0,1
5.749486653,1,0,34,1,0,1,1,0,1,0,0,1,1,0
19.8110883,1,0,26,0,0,1,0,1,3,0,1,0,0,0
94.81724846,0,0,30.40033257,1,0,0,0,1,2,0,0,1,1,1
14.58726899,1,0,34,1,0,1,1,0,4,0,1,1,1,0
25.65913758,1,1,51,0,0,1,1,0,4,0,1,0,0,0
75.8275154,0,0,23,1,0,0,1,1,4,1,1,0,0,1
10.64476386,1,0,26,0,0,1,0,1,2,0,0,1,1,0
26.15195072,1,1,31,0,0,1,1,1,3,0,1,1,0,0
87.68788501,1,0,29,1,0,0,1,1,2,1,0,0,1,1
5.848049281,1,0,23,1,1,0,1,1,2,0,0,0,0,0
103.3921971,1,0,27,1,0,0,1,0,4,0,1,1,0,1
60.78028747,0,0,33,1,0,0,1,0,1,1,1,1,0,1
4.336755647,1,0,26,1,0,0,1,0,4,0,0,1,0,0
11.95893224,1,0,35,1,0,0,1,1,2,0,1,0,1,0
23.81930185,1,1,22,0,1,1,1,1,2,0,0,1,1,0
101.5195072,0,0,32,1,0,0,1,1,4,1,0,0,0,1
72.57494867,0,1,26,0,0,0,1,1,4,0,1,0,0,1
26.21765914,1,0,36,1,0,1,1,1,4,1,1,1,0,0
79.11293634,0,1,28,1,0,1,1,1,4,0,1,0,0,1
12.35318275,1,1,39,0,0,1,1,0,2,0,1,1,1,0
59.49897331,1,0,23,0,0,0,1,1,2,0,0,1,0,0
2.792607803,1,0,23,1,0,0,1,1,2,0,0,0,1,0
153.100616,0,1,43,0,0,1,1,0,2,0,0,1,0,1
40.3449692,1,0,23,0,0,1,1,1,3,1,0,0,0,0
6.176591376,1,0,38,1,0,1,0,1,2,1,1,0,0,0
49.31416838,1,1,42,0,0,1,1,1,3,1,1,0,0,0
95.21149897,1,0,22,0,0,1,1,1,1,0,0,0,1,1
7.950718686,1,0,34,0,0,1,1,0,1,1,0,0,0,0
7.589322382,1,1,47,0,0,1,0,1,4,0,1,1,0,0
112.788501,0,1,23,1,0,0,1,0,4,0,1,0,1,1
19.18685832,1,0,25,1,0,0,0,1,2,0,0,0,0,0
17.93839836,1,0,40,1,1,1,1,1,4,1,1,0,1,0
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0
8.147843943,1,0,46,1,0,1,1,0,4,1,1,0,0,0
64.75564682,0,0,35,1,0,0,1,1,2,1,1,0,0,1
10.94045175,1,1,33,0,1,1,1,0,4,1,0,1,1,0
73.49486653,1,1,33,0,0,0,1,1,4,0,1,1,0,1
42.94045175,1,1,23,1,0,0,1,1,4,1,0,0,0,0
37.15811088,1,1,38,1,0,0,1,1,2,0,0,1,0,0
23.6550308,1,0,37,1,0,1,1,1,2,0,0,1,1,0
113.0513347,0,0,30,1,1,0,1,0,4,1,0,1,1,1
96.52566735,1,0,24,1,0,0,1,1,2,0,1,0,1,1
34.56262834,1,1,31,0,0,1,1,0,1,0,0,1,0,0
100.238193,0,0,23,1,0,1,1,0,3,0,0,0,1,1
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1
23.68788501,1,0,24,1,0,0,0,1,4,0,0,1,0,0
99.77823409,0,0,26,1,1,0,1,1,3,0,1,0,0,1
15.21149897,1,0,30,1,0,0,1,0,4,1,1,0,1,0
44.78028747,1,0,36,1,0,1,1,1,1,0,0,0,1,0
139.0718686,1,0,32,0,0,0,1,1,1,0,0,0,1,1
7.030800821,1,1,35,0,0,1,1,1,3,1,0,0,0,0
7.589322382,1,1,36,1,0,1,1,1,4,0,1,1,1,0
30.02874743,1,0,22,1,1,0,1,1,2,0,0,0,1,0
55.78644764,1,0,27,0,1,1,1,1,4,1,1,0,1,0
11.99178645,1,0,27,1,1,0,1,1,2,1,0,0,1,0
64.75564682,0,0,35,1,0,0,1,1,1,1,0,0,0,1
99.77823409,0,0,42,1,0,0,1,1,3,0,1,1,0,1
6.669404517,1,1,27,0,0,0,1,1,2,0,1,0,0,0
9.823408624,1,1,26,0,0,1,1,1,4,0,0,1,0,0
53.81519507,1,0,30.40033257,0,0,1,1,1,4,1,0,0,0,0
51.08829569,1,0,28,1,0,0,1,0,4,1,0,0,0,0
114.8583162,1,0,26,1,0,0,1,1,2,0,0,0,1,1
42.57905544,1,0,30,1,0,0,1,1,2,1,0,0,1,0
21.35523614,1,1,31,0,0,0,0,0,1,0,0,1,1,0
6.143737166,1,0,31,1,0,1,0,0,3,0,1,1,1,0
11.69609856,1,0,25,1,0,0,0,0,4,0,1,1,0,0
85.48665298,0,0,22,0,0,0,1,1,2,0,1,0,0,1
42.25051335,1,0,18,1,0,0,1,1,2,1,0,0,0,0
12.02464066,1,1,30,0,0,1,0,0,3,0,0,1,0,0
133.4209446,1,0,29,0,0,1,1,0,3,1,0,1,1,1
3.416837782,1,0,39,1,0,1,0,1,1,0,0,0,1,0
15.73716632,1,0,27,0,1,1,1,1,2,1,0,0,0,0
14.6201232,1,1,39,0,0,1,1,0,4,0,0,1,0,0
10.84188912,1,0,30.40033257,1,0,1,1,1,1,0,0,1,0,0
8.016427105,1,1,41,0,0,1,1,1,4,0,0,0,0,0
67.84394251,1,1,24,1,1,1,1,0,3,0,0,1,0,1
18.49691992,1,0,46,1,0,1,1,0,4,0,0,0,0,0
49.87268994,1,0,30.40033257,0,0,1,0,1,1,0,0,0,1,0
23.45790554,1,0,27,1,0,0,1,1,4,1,0,0,1,0
79.01437372,1,1,29,0,1,1,1,0,4,0,1,0,0,1
70.93223819,1,0,26,1,0,1,1,1,4,0,1,0,0,1
17.93839836,1,1,24,1,0,0,0,1,4,1,1,0,1,0
12.78028747,1,0,24,1,0,0,1,1,1,0,0,1,0,0
70.93223819,1,0,26,1,0,1,1,1,4,1,1,0,0,1
65.3798768,0,1,32,1,0,0,1,0,3,0,0,1,1,1
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1
23.2936345,1,0,32,1,0,0,1,0,2,1,1,0,0,0
5.32238193,1,0,25,1,0,0,0,1,3,0,1,1,0,0
13.8973306,1,0,38,0,0,0,1,1,4,1,0,0,0,0
20.04106776,1,0,22,1,0,0,1,1,3,0,0,1,1,0
73.82340862,0,0,26,0,0,1,1,0,1,0,0,1,1,1
12.68172485,1,0,36,1,0,1,1,1,2,0,0,0,1,0
61.2073922,0,0,25,1,0,0,1,1,2,1,0,1,1,1
59.20328542,1,0,25,1,0,0,1,1,3,0,1,0,0,0
32.32854209,1,0,31,1,0,1,1,1,2,0,1,0,0,0
22.63655031,1,0,36,0,0,0,1,1,1,0,0,1,1,0
5.650924025,1,0,45,1,0,1,1,0,1,0,0,0,0,0
19.58110883,1,0,23,1,0,0,1,1,4,0,1,0,0,0
76.68172485,0,0,25,0,0,0,1,0,2,1,1,0,0,1
54.01232033,1,1,37,0,0,1,1,1,1,0,0,0,1,0
71.2936345,1,0,31,1,0,0,1,0,3,0,1,0,0,1
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1
71.22792608,1,0,23,1,0,0,1,1,4,0,1,1,0,1
7.950718686,1,0,34,0,0,1,1,0,2,1,1,0,0,0
41.69199179,1,0,36,0,0,1,0,0,1,0,0,1,1,0
12.22176591,1,1,27,0,0,1,1,0,4,0,0,1,1,0
79.86858316,1,1,23,1,0,0,1,1,3,0,0,1,0,1
59.20328542,1,0,25,1,0,0,1,1,4,0,1,0,0,0
70.93223819,0,1,26,1,0,0,1,1,4,0,0,1,0,1
44.02464066,1,1,26,0,0,1,1,1,4,0,1,1,0,0
29.30595483,1,0,25,1,1,0,1,1,2,1,0,0,0,0
50.72689938,1,1,38,1,0,1,1,0,2,0,1,1,0,0
35.28542094,1,0,23,1,1,0,1,1,1,0,0,1,1,0
123.3347023,1,0,22,0,0,1,1,1,4,0,1,1,0,1
18.1026694,1,0,44,1,0,1,0,1,4,1,0,1,0,0
26.54620123,1,0,27,0,0,1,1,1,1,1,0,0,1,0
15.14579055,1,1,22,0,0,1,1,1,2,0,1,0,1,0
17.41273101,1,0,27,1,1,0,0,0,1,0,0,1,0,0
0.394250513,1,1,36,0,0,1,1,1,4,1,0,1,0,0
13.07597536,1,0,21,1,0,0,1,1,3,1,0,0,0,0
9.889117043,1,0,25,1,0,0,1,1,3,1,0,0,0,0
8.969199179,1,0,42,1,1,1,1,1,2,1,0,0,1,0
96,1,1,31,0,0,1,1,1,4,0,1,1,0,1
92.64887064,0,0,25,1,0,0,1,1,4,1,1,0,0,1
81.18275154,1,0,31,1,0,0,1,1,2,0,1,1,0,1
79.86858316,1,0,25,1,0,1,1,1,1,1,0,0,0,1
13.40451745,1,0,30.40033257,1,0,0,1,1,2,0,1,1,0,0
26.11909651,1,0,31,1,0,1,0,1,4,1,0,0,0,0
0.919917864,1,1,26,1,1,0,1,1,2,0,1,0,0,0
12.38603696,1,0,36,0,0,1,1,0,1,1,0,0,1,0
84.04106776,0,1,28,1,0,1,1,1,4,0,1,0,0,1
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0
93.8973306,0,1,23,0,0,1,1,1,3,0,0,1,0,1
12.05749487,1,0,36,0,0,1,1,1,3,0,0,0,0,0
39.26078029,1,0,37,1,0,0,1,0,2,1,0,1,1,0
144.5913758,1,1,30,0,0,0,1,1,1,0,0,1,1,1
26.02053388,1,1,25,0,0,1,1,0,4,1,0,1,0,0
60.94455852,1,0,25,1,0,1,1,0,3,0,1,1,1,1
49.34702259,1,1,42,0,0,1,1,1,3,1,1,0,0,0
7.326488706,1,0,23,0,1,0,1,1,2,0,0,0,0,0
17.01848049,1,0,40,0,0,0,1,0,3,0,0,1,1,0
23.52361396,1,0,36,0,0,0,1,1,2,0,0,0,0,0
16.91991786,1,1,35,0,0,1,1,0,4,0,0,1,0,0
86.6036961,1,0,33,1,0,1,1,1,4,1,0,0,0,1
22.07802875,1,1,52,0,0,1,1,1,4,1,0,1,1,0
32.45995893,1,0,32,1,0,1,1,1,4,0,1,1,1,0
66.49691992,1,0,38,1,0,1,1,1,2,0,0,0,1,1
17.60985626,1,0,41,1,0,1,1,1,2,1,0,0,1,0
12.8788501,1,0,23,1,0,0,0,1,3,1,0,0,0,0
12.78028747,1,0,35,0,0,0,1,1,3,0,0,0,1,0
4.533880903,1,1,23,0,0,1,1,1,4,1,1,0,0,0
51.87679671,1,0,19,0,0,1,1,0,1,1,0,0,0,0
19.08829569,1,0,36,0,0,0,1,0,4,1,0,0,1,0
90.90759754,0,1,32,0,1,1,1,0,2,0,0,0,0,1
150.1437372,1,0,33,1,0,0,1,0,3,0,0,1,0,1
80.06570842,1,0,45,1,0,0,1,1,4,0,1,1,0,1
6.439425051,1,1,24,0,0,1,1,0,1,0,0,1,1,0
15.3100616,1,0,31,1,0,1,0,1,4,0,1,1,0,0
13.5687885,1,0,33,1,0,1,1,0,2,0,0,0,1,0
48.45995893,1,0,34,0,0,0,1,1,2,0,1,0,0,0
23.19507187,1,0,30,1,0,0,1,0,3,1,0,0,0,0
6.275154004,1,0,24,0,0,0,1,1,3,1,0,1,1,0
43.92607803,1,0,32,1,0,1,1,1,2,0,0,0,1,0
9.790554415,1,0,41,1,0,1,1,1,4,1,1,0,0,0
14.85010267,1,1,29,1,0,0,1,1,4,0,1,1,0,0
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1
0.755646817,1,0,43,1,0,0,1,1,2,0,0,0,0,0
12.78028747,1,0,27,1,0,1,1,1,2,1,0,0,0,0
19.28542094,1,0,38,0,0,1,1,0,2,1,0,0,1,0
48.09856263,1,0,25,0,1,0,1,1,2,0,0,1,1,0
52.73100616,1,0,45,1,0,1,0,1,3,0,1,0,0,0
34.56262834,1,1,31,0,0,1,1,0,1,0,0,1,0,0
26.21765914,1,0,36,1,0,1,1,1,4,1,1,0,0,0
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0
4.435318275,1,1,40,0,0,1,1,1,4,0,1,1,0,0
8.772073922,1,0,27,1,0,0,1,0,2,0,1,1,0,0
9.790554415,1,0,41,1,0,0,1,1,4,1,1,0,0,0
155.3675565,0,0,30,0,0,1,1,1,3,1,0,0,1,1
42.94045175,1,0,25,0,0,1,1,1,4,1,1,0,0,0
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1
11.69609856,1,0,36,1,0,0,1,0,2,0,1,0,1,0
10.7761807,1,0,31,1,0,1,1,1,1,0,0,1,1,0
54.04517454,1,0,30,1,1,0,1,1,3,0,0,1,1,0
23.9835729,1,0,29,1,0,1,1,1,4,0,0,0,1,0
15.57289528,1,0,24,1,0,0,1,1,2,1,0,0,1,0
15.40862423,1,0,44,1,0,0,0,0,4,1,0,0,1,0
26.21765914,1,0,36,1,0,1,1,1,4,1,1,0,0,0
63.70431211,0,0,37,1,0,1,1,1,2,1,0,1,1,1
96,1,0,22,0,0,1,1,1,2,0,1,1,0,1
35.77823409,1,0,22,0,0,1,0,1,2,0,0,0,1,0
12.12320329,1,0,39,1,0,1,1,1,4,1,0,0,0,0
97.44558522,0,0,28,0,0,1,1,0,1,0,0,1,1,1
9.593429158,1,0,34,0,0,0,1,1,1,1,0,0,1,0
13.01026694,1,1,34,1,0,1,0,1,4,0,1,1,0,0
78.91581109,1,1,21,0,0,0,0,1,4,1,0,1,0,1
55.72073922,1,0,29,1,0,0,1,1,2,1,0,0,0,0
35.28542094,1,0,23,1,1,0,1,1,1,0,0,0,1,0
32.45995893,1,1,40,1,1,1,1,0,3,0,0,1,1,0
11.89322382,1,0,24,1,0,0,1,1,1,1,0,0,0,0
4.369609856,1,0,30,1,0,1,1,1,2,0,1,0,0,0
28.58316222,1,0,21,1,1,0,1,1,2,1,0,0,0,0
103.7207392,0,0,34,0,0,0,1,0,4,0,1,0,0,1
2.431211499,1,0,28,1,0,0,1,1,2,0,0,1,1,0
7.030800821,1,0,39,1,0,0,1,0,2,0,0,1,1,0
37.78234086,1,0,34,1,0,0,1,1,4,0,0,1,1,0
9.790554415,1,0,41,1,0,1,1,1,4,1,1,1,0,0
10.34907598,1,0,37,0,0,1,1,1,2,1,0,0,1,0
10.90759754,1,0,32,1,0,1,1,0,1,0,0,1,1,0
110.4887064,0,0,25,1,0,0,1,1,1,0,0,1,1,1
45.30595483,1,0,34,1,0,0,1,1,2,0,1,1,0,0
28.35318275,1,0,31,1,0,0,0,1,2,1,0,1,1,0
29.24024641,1,0,42,1,0,1,0,1,4,0,0,0,0,0
85.09240246,0,0,26,1,1,0,1,1,1,0,1,0,0,1
54.07802875,1,0,30,1,1,0,1,1,3,0,0,1,1,0
41.29774127,1,0,22,1,0,1,1,1,4,0,1,1,0,0
13.14168378,1,1,42,0,0,0,0,1,4,1,0,1,0,0
88.90349076,0,0,30,1,0,1,1,1,4,0,1,1,1,1
104.0164271,0,0,37,1,0,1,1,1,3,0,1,1,0,1
9.790554415,1,0,41,1,0,0,1,1,4,1,1,0,0,0
23.68788501,1,0,24,1,0,0,0,1,4,0,1,1,0,0
6.176591376,1,0,34,1,0,0,1,1,4,1,1,0,0,0
9.790554415,1,0,41,1,0,1,1,1,4,1,1,0,0,0
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1
91.99178645,1,0,39,1,0,1,1,0,3,1,0,0,1,1
150.9979466,1,0,19,1,1,1,1,1,2,0,0,1,1,1
8.969199179,1,0,42,1,1,1,1,1,2,1,0,0,1,0
8.936344969,1,0,24,0,1,0,1,1,2,1,0,1,1,0
8.969199179,1,0,26,1,1,1,1,0,3,1,1,0,1,0
4.435318275,1,0,30,0,1,1,1,1,3,0,0,1,1,0
26.87474333,1,0,26,1,0,0,1,1,1,0,0,0,0,0
54.07802875,1,0,31,1,0,1,1,0,4,0,1,0,0,0
74.05338809,1,0,21,0,0,0,1,0,3,0,1,1,1,1
22.73511294,1,0,34,1,0,1,1,0,2,1,0,0,0,0
3.975359343,1,0,29,0,0,1,1,1,2,1,0,1,0,0
5.848049281,1,0,23,1,1,0,1,1,4,1,1,0,0,0
144.7556468,0,0,27,1,0,0,1,0,3,1,0,0,0,1
59.20328542,1,0,25,1,1,0,1,1,4,0,1,0,0,0
51.94250513,1,0,49,1,0,1,1,1,2,1,0,0,0,0
3.975359343,1,0,29,1,1,1,1,1,2,1,0,1,0,0
52.50102669,1,1,35,0,0,1,1,0,3,0,0,1,1,0
116.7310062,1,1,38,0,1,1,1,0,1,1,0,0,1,1
25.42915811,1,0,22,1,1,1,1,1,2,0,0,1,1,0
73.3963039,0,0,43,1,0,1,1,1,1,1,0,0,1,1
9.199178645,1,1,44,0,0,1,1,1,2,1,1,1,0,0
15.93429158,1,0,35,1,0,1,1,1,3,1,0,0,1,0
106.2176591,0,0,23,1,0,1,1,1,3,0,0,0,1,1
22.73511294,1,0,34,1,0,1,1,0,3,0,0,0,0,0
25.23203285,1,0,30,0,0,0,1,1,4,0,1,1,0,0
115.5482546,0,0,19,1,1,0,1,1,2,1,0,0,0,1
4.073921971,1,0,26,0,0,0,0,1,3,1,0,0,1,0
29.07597536,1,0,22,1,1,0,1,1,1,0,0,0,1,0
70.17659138,0,0,31,1,0,0,1,1,4,0,1,0,0,1
89.36344969,1,0,22,1,0,1,1,1,2,0,0,1,1,1
123.0718686,1,0,28,0,0,0,1,0,4,1,0,1,1,1
93.9301848,0,0,29,1,0,0,1,1,4,1,1,0,0,1
3.975359343,1,0,29,0,0,1,1,1,2,1,0,0,0,0
73.49486653,1,1,33,0,0,0,1,1,4,1,1,1,0,1
56.77207392,1,0,36,1,0,1,1,1,3,0,1,0,0,0
13.66735113,1,0,27,1,0,1,1,0,1,0,1,0,0,0
8.87063655,1,0,38,1,1,0,0,1,4,0,0,0,1,0
95.96714579,0,0,33,0,0,1,1,1,4,0,1,1,1,1
18.95687885,1,1,36,0,0,1,1,0,2,0,1,1,0,0
14.85010267,1,1,25,1,0,0,1,0,2,0,0,0,0,0
20.96098563,1,0,24,0,0,1,1,1,4,1,1,0,1,0
81.24845996,0,0,27,1,0,1,1,1,4,0,1,0,1,1
3.975359343,1,0,29,1,1,1,1,1,2,1,0,0,0,0
70.17659138,0,0,31,1,0,0,1,1,4,0,1,0,0,1
39.22792608,1,0,37,1,0,0,1,0,4,1,0,0,1,0
34.03696099,1,0,27,1,0,0,0,0,1,0,0,1,1,0
53.19096509,1,0,37,1,0,1,1,1,2,0,0,1,1,0
64.29568789,1,1,44,0,0,1,1,1,4,0,1,1,0,1
42.38193018,1,0,26,0,0,1,1,1,1,1,0,0,0,0
45.8973306,1,0,31,1,0,1,1,0,3,1,0,0,1,0
15.11293634,1,0,23,1,0,0,1,0,1,0,0,1,1,0
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1
