"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
49,0,1,0,2,0,1,0,2,1,0,0,0.012574468080368,0.0613257330577727,0.269799572732957,0.269799572732957,"WorkHour_vv_4",0.5,3,3,4,8,0
49,0,0,0,2,0,1,0,4,1,0,0,0.012574468080368,0.0613257330577727,0.269799572732957,0.269799572732957,"WorkHour_vv_4",0.25,3,4,4,8,1
49,0,1,0,2,0,1,0,4,1,0,0,0.012574468080368,0.0613257330577727,0.269799572732957,0.269799572732957,"WorkHour_vv_4",0.1,3,5,4,8,1
49,0,1,0,2,0,1,0,3,1,1,1,0.012574468080368,0.0591415900956993,0.269647801053361,0.269647801053361,"WorkHour_vv_4",0.0444444444444444,3,5,5,9,0
47,0,0,0,2,0,1,0,3,1,0,0,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.1,3,5,5,10,0
47,0,1,0,2,0,1,0,4,1,0,1,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.166666666666667,4,6,5,10,1
47,0,1,0,1,0,1,0,4,1,0,1,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.214285714285714,5,7,5,10,1
47,0,0,0,2,0,1,0,3,1,0,0,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.25974025974026,5,7,5,11,0
47,0,1,0,3,0,1,0,3,1,0,0,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.297619047619048,5,7,5,12,0
47,0,1,0,2,0,1,0,3,1,0,1,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.252747252747253,5,7,6,13,0
47,0,1,0,3,0,1,0,1,1,0,1,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.214285714285714,5,7,7,14,0
47,0,1,0,2,0,1,0,3,1,0,1,0.010820285470086,0.0632728875114302,0.26957399328149,0.26957399328149,"WorkHour_vv_4",0.180952380952381,5,7,8,15,0
52,0,0,0,3,0,1,0,1,1,0,0,0.0161282515343719,0.0618690605080283,0.269543149213894,0.269543149213894,"WorkHour_vv_4",0.214285714285714,5,7,8,16,0
50,0,0,0,1,0,1,0,2,1,0,0,0.0141103599684264,0.0620870009990842,0.269178341469884,0.269178341469884,"WorkHour_vv_4",0.243697478991597,5,7,8,17,0
50,0,1,0,3,0,1,0,4,1,1,1,0.0141103599684264,0.0598426761817025,0.268954572503481,0.268954572503481,"WorkHour_vv_4",0.279411764705882,6,8,8,17,1
53,0,0,0,3,0,1,0,4,1,0,0,0.0191278940769457,0.0610869627398866,0.268340814247425,0.268340814247425,"WorkHour_vv_4",0.196078431372549,6,9,8,17,1
53,0,1,0,2,0,1,0,3,1,0,1,0.0191278940769457,0.0610869627398866,0.268340814247425,0.268340814247425,"WorkHour_vv_4",0.166666666666667,6,9,9,18,0
46,0,1,0,2,0,1,0,3,1,0,0,0.00937266963763092,0.0619398000288228,0.268335923671385,0.268335923671385,"WorkHour_vv_4",0.192982456140351,6,9,9,19,0
46,0,0,0,2,0,1,0,1,1,0,0,0.00937266963763092,0.0619398000288228,0.268335923671385,0.268335923671385,"WorkHour_vv_4",0.216666666666667,6,9,9,20,0
46,0,1,0,2,0,1,0,4,1,0,1,0.00937266963763092,0.0619398000288228,0.268335923671385,0.268335923671385,"WorkHour_vv_4",0.25,7,10,9,20,1
46,0,0,0,2,0,1,0,3,1,0,0,0.00937266963763092,0.0619398000288228,0.268335923671385,0.268335923671385,"WorkHour_vv_4",0.271428571428571,7,10,9,21,0
46,0,1,0,3,0,1,0,3,1,0,1,0.00937266963763092,0.0619398000288228,0.268335923671385,0.268335923671385,"WorkHour_vv_4",0.245454545454545,7,10,10,22,0
51,0,1,0,2,1,1,0,3,1,1,1,0.0394436602739617,0.0710224437459419,0.268320051160156,0.268320051160156,"WorkHour_vv_4",0.221739130434783,7,10,11,23,0
51,0,0,0,2,1,1,0,1,1,1,0,0.0394436602739617,0.0710224437459419,0.268320051160156,0.268320051160156,"WorkHour_vv_4",0.241666666666667,7,10,11,24,0
52,0,0,0,2,1,1,0,2,1,1,0,0.0403928750424447,0.0715636224251956,0.268263652629267,0.268263652629267,"WorkHour_vv_4",0.26,7,10,11,25,0
49,0,1,0,3,1,1,0,3,1,1,1,0.0371488980506997,0.0696178121150211,0.268012215545462,0.268012215545462,"WorkHour_vv_4",0.238461538461538,7,10,12,26,0
49,0,1,0,3,1,1,0,1,1,1,1,0.0371488980506997,0.0696178121150211,0.268012215545462,0.268012215545462,"WorkHour_vv_4",0.218518518518519,7,10,13,27,0
51,0,1,0,3,1,1,0,2,1,0,1,0.0394436602739617,0.0750868992493735,0.26757428399556,0.26757428399556,"WorkHour_vv_4",0.2,7,10,14,28,0
52,0,0,0,2,1,1,0,3,1,0,0,0.0403928750424447,0.0748299891569119,0.267312103799648,0.267312103799648,"WorkHour_vv_4",0.217241379310345,7,10,14,29,0
54,0,1,0,2,0,1,0,3,1,0,1,0.019884917596364,0.0604277566637711,0.267309522006811,0.267309522006811,"WorkHour_vv_4",0.2,7,10,15,30,0
54,0,0,0,1,0,1,0,1,1,0,0,0.019884917596364,0.0604277566637711,0.267309522006811,0.267309522006811,"WorkHour_vv_4",0.216129032258064,7,10,15,31,0
54,0,1,0,3,0,1,0,3,1,0,1,0.019884917596364,0.0604277566637711,0.267309522006811,0.267309522006811,"WorkHour_vv_4",0.2,7,10,16,32,0
54,0,1,0,3,0,1,0,2,1,0,0,0.019884917596364,0.0604277566637711,0.267309522006811,0.267309522006811,"WorkHour_vv_4",0.215151515151515,7,10,16,33,0
48,0,0,0,2,1,1,0,2,1,0,0,0.0365253132012545,0.0753938065666165,0.267284654689475,0.267284654689475,"WorkHour_vv_4",0.229411764705882,7,10,16,34,0
48,0,1,0,2,1,1,0,4,1,0,0,0.0365253132012545,0.0753938065666165,0.267284654689475,0.267284654689475,"WorkHour_vv_4",0.165775401069519,7,11,16,34,1
54,0,1,0,2,0,1,0,3,1,1,0,0.019884917596364,0.0599229445572691,0.267161891978214,0.267161891978214,"WorkHour_vv_4",0.179220779220779,7,11,16,35,0
47,0,0,0,2,1,1,0,1,1,1,0,0.0357201728265776,0.0721932725292192,0.267080937340049,0.267080937340049,"WorkHour_vv_4",0.191919191919192,7,11,16,36,0
50,0,1,0,3,1,1,0,4,1,1,0,0.0384187155691795,0.0704672678249403,0.266987821323573,0.266987821323573,"WorkHour_vv_4",0.138888888888889,7,12,16,36,1
50,0,1,0,2,1,1,0,2,1,1,0,0.0384187155691795,0.0704672678249403,0.266987821323573,0.266987821323573,"WorkHour_vv_4",0.150900900900901,7,12,16,37,0
47,0,0,0,2,1,1,0,1,1,0,0,0.0357201728265776,0.0769845520755234,0.266795756055321,0.266795756055321,"WorkHour_vv_4",0.162280701754386,7,12,16,38,0
47,0,1,0,2,1,1,0,3,1,0,1,0.0357201728265776,0.0769845520755234,0.266795756055321,0.266795756055321,"WorkHour_vv_4",0.147435897435897,7,12,17,39,0
50,0,1,0,2,1,1,0,3,1,0,1,0.0384187155691795,0.0748591730226886,0.266531862663618,0.266531862663618,"WorkHour_vv_4",0.133333333333333,7,12,18,40,0
46,0,0,0,2,1,1,0,2,1,0,0,0.0342827566677009,0.0760876211473421,0.266158445821358,0.266158445821358,"WorkHour_vv_4",0.144308943089431,7,12,18,41,0
45,0,0,0,2,0,1,0,1,1,0,0,0.00682676827468309,0.0603211286222938,0.265855094965151,0.265855094965151,"WorkHour_vv_4",0.154761904761905,7,12,18,42,0
45,0,1,0,2,0,1,0,3,1,0,1,0.00682676827468309,0.0603211286222938,0.265855094965151,0.265855094965151,"WorkHour_vv_4",0.141472868217054,7,12,19,43,0
45,0,0,0,2,0,1,0,3,1,0,0,0.00682676827468309,0.0603211286222938,0.265855094965151,0.265855094965151,"WorkHour_vv_4",0.151515151515152,7,12,19,44,0
51,1,0,0,3,0,1,1,3,1,1,1,-0.0109321100732152,0.112211332494089,0.265629706197226,0.265629706197226,"WorkHour_vv_4",0.138888888888889,7,12,20,45,0
51,1,0,0,2,0,1,1,3,1,1,1,-0.0109321100732152,0.112211332494089,0.265629706197226,0.265629706197226,"WorkHour_vv_4",0.126811594202899,7,12,21,46,0
51,1,0,0,3,0,1,1,3,1,1,1,-0.0109321100732152,0.112211332494089,0.265629706197226,0.265629706197226,"WorkHour_vv_4",0.115248226950355,7,12,22,47,0
51,0,0,1,2,0,1,0,3,1,0,0,-0.00336964199896416,0.0471649864491368,0.265058352564822,0.265058352564822,"WorkHour_vv_4",0.125,7,12,22,48,0
51,0,0,1,2,0,1,0,3,1,0,1,-0.00336964199896416,0.0471649864491368,0.265058352564822,0.265058352564822,"WorkHour_vv_4",0.113945578231293,7,12,23,49,0
51,0,0,1,2,0,1,0,3,1,0,0,-0.00336964199896416,0.0471649864491368,0.265058352564822,0.265058352564822,"WorkHour_vv_4",0.123333333333333,7,12,23,50,0
51,0,0,1,3,0,1,0,3,1,0,1,-0.00336964199896416,0.0471649864491368,0.265058352564822,0.265058352564822,"WorkHour_vv_4",0.112745098039216,7,12,24,51,0
51,0,0,1,2,0,1,0,3,1,0,0,-0.00336964199896416,0.0471649864491368,0.265058352564822,0.265058352564822,"WorkHour_vv_4",0.121794871794872,7,12,24,52,0
51,0,0,1,2,0,1,0,3,1,0,0,-0.00336964199896416,0.0471649864491368,0.265058352564822,0.265058352564822,"WorkHour_vv_4",0.130503144654088,7,12,24,53,0
51,0,0,1,3,0,1,0,3,1,0,1,-0.00336964199896416,0.0471649864491368,0.265058352564822,0.265058352564822,"WorkHour_vv_4",0.12037037037037,7,12,25,54,0
48,0,0,1,3,0,1,0,4,1,0,1,-0.0064846199403341,0.046087907065077,0.26498252046443,0.26498252046443,"WorkHour_vv_4",0.152421652421652,8,13,25,54,1
48,0,0,1,3,0,1,0,4,1,0,1,-0.0064846199403341,0.046087907065077,0.26498252046443,0.26498252046443,"WorkHour_vv_4",0.17989417989418,9,14,25,54,1
48,0,0,1,2,0,1,0,3,1,0,1,-0.0064846199403341,0.046087907065077,0.26498252046443,0.26498252046443,"WorkHour_vv_4",0.17012987012987,9,14,26,55,0
48,0,0,1,3,0,1,0,3,1,0,0,-0.0064846199403341,0.046087907065077,0.26498252046443,0.26498252046443,"WorkHour_vv_4",0.178571428571429,9,14,26,56,0
48,0,0,1,3,0,1,0,3,1,0,1,-0.0064846199403341,0.046087907065077,0.26498252046443,0.26498252046443,"WorkHour_vv_4",0.169172932330827,9,14,27,57,0
50,1,0,0,3,0,1,1,3,1,1,1,-0.0118698278618076,0.108623191977839,0.264969822470003,0.264969822470003,"WorkHour_vv_4",0.160098522167488,9,14,28,58,0
50,1,0,0,3,0,1,1,4,1,1,1,-0.0118698278618076,0.108623191977839,0.264969822470003,0.264969822470003,"WorkHour_vv_4",0.183908045977011,10,15,28,58,1
50,1,0,0,3,0,1,1,3,1,1,1,-0.0118698278618076,0.108623191977839,0.264969822470003,0.264969822470003,"WorkHour_vv_4",0.175141242937853,10,15,29,59,0
50,1,0,0,3,0,1,1,4,1,1,1,-0.0118698278618076,0.108623191977839,0.264969822470003,0.264969822470003,"WorkHour_vv_4",0.195974576271186,11,16,29,59,1
50,1,0,0,3,0,1,1,3,1,1,1,-0.0118698278618076,0.108623191977839,0.264969822470003,0.264969822470003,"WorkHour_vv_4",0.1875,11,16,30,60,0
50,1,0,0,3,0,1,1,4,1,1,1,-0.0118698278618076,0.108623191977839,0.264969822470003,0.264969822470003,"WorkHour_vv_4",0.205882352941177,12,17,30,60,1
51,0,0,1,3,0,1,0,3,1,1,1,-0.00336964199896416,0.0458001357423812,0.264938852332785,0.264938852332785,"WorkHour_vv_4",0.197685631629701,12,17,31,61,0
49,0,0,1,3,0,1,0,4,1,0,1,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.214025500910747,13,18,31,61,1
49,0,0,1,2,0,1,0,3,1,0,0,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.222222222222222,13,18,31,62,0
49,0,0,1,2,0,1,0,3,1,0,0,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.23015873015873,13,18,31,63,0
49,0,0,1,2,0,1,0,1,1,0,0,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.237847222222222,13,18,31,64,0
49,0,0,1,2,0,1,0,2,1,0,1,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.22991452991453,13,18,32,65,0
49,0,0,1,2,0,1,0,2,1,0,1,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.222222222222222,13,18,33,66,0
49,0,0,1,2,0,1,0,4,1,0,0,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.184210526315789,13,19,33,66,1
49,0,0,1,3,0,1,0,4,1,0,1,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.2,14,20,33,66,1
49,0,0,1,2,0,1,0,3,1,0,0,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.207462686567164,14,20,33,67,0
49,0,0,1,1,0,1,0,4,1,0,0,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.174129353233831,14,21,33,67,1
49,0,0,1,2,0,1,0,3,1,0,0,-0.00566197686454379,0.046397421860744,0.264923969457412,0.264923969457412,"WorkHour_vv_4",0.181372549019608,14,21,33,68,0
49,0,0,1,3,0,1,0,4,1,1,1,-0.00566197686454379,0.0447341858982126,0.26468964784924,0.26468964784924,"WorkHour_vv_4",0.196524064171123,15,22,33,68,1
49,0,0,1,3,0,1,0,4,1,1,1,-0.00566197686454379,0.0447341858982126,0.26468964784924,0.26468964784924,"WorkHour_vv_4",0.210358056265985,16,23,33,68,1
48,0,0,1,2,0,1,0,4,1,1,1,-0.0064846199403341,0.0444976916833321,0.26465153490173,0.26465153490173,"WorkHour_vv_4",0.223039215686275,17,24,33,68,1
48,0,0,1,3,0,1,0,4,1,1,1,-0.0064846199403341,0.0444976916833321,0.26465153490173,0.26465153490173,"WorkHour_vv_4",0.234705882352941,18,25,33,68,1
48,1,0,0,2,0,1,1,4,1,1,1,-0.0130269430647079,0.111192768071505,0.264629270619805,0.264629270619805,"WorkHour_vv_4",0.245475113122172,19,26,33,68,1
48,1,0,0,1,0,1,1,3,1,1,0,-0.0130269430647079,0.111192768071505,0.264629270619805,0.264629270619805,"WorkHour_vv_4",0.252508361204013,19,26,33,69,0
48,1,0,0,2,0,1,1,3,1,1,0,-0.0130269430647079,0.111192768071505,0.264629270619805,0.264629270619805,"WorkHour_vv_4",0.259340659340659,19,26,33,70,0
48,1,0,0,2,0,1,1,4,1,1,1,-0.0130269430647079,0.111192768071505,0.264629270619805,0.264629270619805,"WorkHour_vv_4",0.269312169312169,20,27,33,70,1
48,1,0,0,2,0,1,1,3,1,1,1,-0.0130269430647079,0.111192768071505,0.264629270619805,0.264629270619805,"WorkHour_vv_4",0.261867501304121,20,27,34,71,0
48,1,0,0,2,0,1,1,3,1,1,1,-0.0130269430647079,0.111192768071505,0.264629270619805,0.264629270619805,"WorkHour_vv_4",0.25462962962963,20,27,35,72,0
48,1,0,0,2,0,1,1,3,1,1,0,-0.0130269430647079,0.111192768071505,0.264629270619805,0.264629270619805,"WorkHour_vv_4",0.26128868594622,20,27,35,73,0
47,1,0,0,3,0,1,1,4,1,1,1,-0.0135544115712605,0.113941872902208,0.264599953099038,0.264599953099038,"WorkHour_vv_4",0.270547945205479,21,28,35,73,1
47,1,0,0,3,0,1,1,4,1,1,0,-0.0135544115712605,0.113941872902208,0.264599953099038,0.264599953099038,"WorkHour_vv_4",0.244685876239962,21,29,35,73,1
47,1,0,0,2,0,1,1,4,1,1,0,-0.0135544115712605,0.113941872902208,0.264599953099038,0.264599953099038,"WorkHour_vv_4",0.220547945205479,21,30,35,73,1
47,1,0,0,2,0,1,1,4,1,1,0,-0.0135544115712605,0.113941872902208,0.264599953099038,0.264599953099038,"WorkHour_vv_4",0.197967300044189,21,31,35,73,1
47,1,0,0,3,0,1,1,3,1,1,0,-0.0135544115712605,0.113941872902208,0.264599953099038,0.264599953099038,"WorkHour_vv_4",0.204446381865737,21,31,35,74,0
47,1,0,0,2,0,1,1,3,1,1,1,-0.0135544115712605,0.113941872902208,0.264599953099038,0.264599953099038,"WorkHour_vv_4",0.19741935483871,21,31,36,75,0
49,1,0,0,3,0,1,1,3,1,1,1,-0.0124966627644885,0.109541129714753,0.264580079208679,0.264580079208679,"WorkHour_vv_4",0.190577249575552,21,31,37,76,0
49,1,0,0,3,0,1,1,3,1,1,1,-0.0124966627644885,0.109541129714753,0.264580079208679,0.264580079208679,"WorkHour_vv_4",0.183912861332216,21,31,38,77,0
47,0,0,1,2,0,1,0,3,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.190239867659222,21,31,38,78,0
47,0,0,1,2,0,1,0,3,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.196406696610862,21,31,38,79,0
47,0,0,1,2,0,1,0,2,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.20241935483871,21,31,38,80,0
47,0,0,1,2,0,1,0,3,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.208283552369574,21,31,38,81,0
47,0,0,1,2,0,1,0,3,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.214004720692368,21,31,38,82,0
47,0,0,1,3,0,1,0,3,1,0,1,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.20753983676642,21,31,39,83,0
47,0,0,1,2,0,1,0,3,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.213133640552995,21,31,39,84,0
47,0,0,1,2,0,1,0,3,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.218595825426945,21,31,39,85,0
47,0,0,1,2,0,1,0,3,1,0,1,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.212303075768942,21,31,40,86,0
47,0,0,1,3,0,1,0,4,1,0,1,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.222383720930233,22,32,40,86,1
47,0,0,1,2,0,1,0,3,1,0,0,-0.00729282706960804,0.0464312897470602,0.264479525845665,0.264479525845665,"WorkHour_vv_4",0.227729885057471,22,32,40,87,0
52,1,0,0,2,0,1,1,3,1,1,1,-0.0106468137427663,0.114868103679582,0.264455996127341,0.264455996127341,"WorkHour_vv_4",0.221590909090909,22,32,41,88,0
52,1,0,0,2,0,1,1,3,1,1,1,-0.0106468137427663,0.114868103679582,0.264455996127341,0.264455996127341,"WorkHour_vv_4",0.215589887640449,22,32,42,89,0
52,1,0,0,2,0,1,1,3,1,1,0,-0.0106468137427663,0.114868103679582,0.264455996127341,0.264455996127341,"WorkHour_vv_4",0.220833333333333,22,32,42,90,0
47,0,0,0,3,0,1,0,3,0,0,0,0.0107117531485992,0.0487241873143174,0.264395685537255,0.264395685537255,"WorkHour_vv_4",0.225961538461538,22,32,42,91,0
47,0,0,0,2,0,1,0,4,0,0,0,0.0107117531485992,0.0487241873143174,0.264395685537255,0.264395685537255,"WorkHour_vv_4",0.205128205128205,22,33,42,91,1
47,0,0,0,1,0,1,0,4,0,0,0,0.0107117531485992,0.0487241873143174,0.264395685537255,0.264395685537255,"WorkHour_vv_4",0.18552036199095,22,34,42,91,1
52,0,0,1,2,0,1,0,3,1,0,0,-0.0024970767760891,0.046550807807761,0.264353854180864,0.264353854180864,"WorkHour_vv_4",0.190537084398977,22,34,42,92,0
52,0,0,1,2,0,1,0,3,1,0,1,-0.0024970767760891,0.046550807807761,0.264353854180864,0.264353854180864,"WorkHour_vv_4",0.184693232131562,22,34,43,93,0
52,0,0,1,2,0,1,0,3,1,0,0,-0.0024970767760891,0.046550807807761,0.264353854180864,0.264353854180864,"WorkHour_vv_4",0.189612015018774,22,34,43,94,0
52,0,0,1,3,0,1,0,4,1,0,1,-0.0024970767760891,0.046550807807761,0.264353854180864,0.264353854180864,"WorkHour_vv_4",0.199696048632219,23,35,43,94,1
50,0,0,1,2,0,1,0,3,1,0,0,-0.00452711123406418,0.047595349572694,0.264147237682431,0.264147237682431,"WorkHour_vv_4",0.204511278195489,23,35,43,95,0
50,0,0,1,3,0,1,0,3,1,0,1,-0.00452711123406418,0.047595349572694,0.264147237682431,0.264147237682431,"WorkHour_vv_4",0.198809523809524,23,35,44,96,0
50,0,0,1,3,0,1,0,4,1,0,1,-0.00452711123406418,0.047595349572694,0.264147237682431,0.264147237682431,"WorkHour_vv_4",0.208333333333333,24,36,44,96,1
50,0,0,1,3,0,1,0,4,1,0,1,-0.00452711123406418,0.047595349572694,0.264147237682431,0.264147237682431,"WorkHour_vv_4",0.217342342342342,25,37,44,96,1
50,0,0,1,2,0,1,0,3,1,0,0,-0.00452711123406418,0.047595349572694,0.264147237682431,0.264147237682431,"WorkHour_vv_4",0.222067428252995,25,37,44,97,0
50,0,0,1,2,0,1,0,3,1,0,0,-0.00452711123406418,0.047595349572694,0.264147237682431,0.264147237682431,"WorkHour_vv_4",0.226696083838941,25,37,44,98,0
46,1,0,0,3,0,1,1,3,1,1,0,-0.0141211867035171,0.115743249443217,0.264093432380062,0.264093432380062,"WorkHour_vv_4",0.231231231231231,25,37,44,99,0
46,1,0,0,2,0,1,1,3,1,1,1,-0.0141211867035171,0.115743249443217,0.264093432380062,0.264093432380062,"WorkHour_vv_4",0.225675675675676,25,37,45,100,0
46,1,0,0,3,0,1,1,3,1,1,1,-0.0141211867035171,0.115743249443217,0.264093432380062,0.264093432380062,"WorkHour_vv_4",0.22023013112122,25,37,46,101,0
46,1,0,0,3,0,1,1,3,1,1,1,-0.0141211867035171,0.115743249443217,0.264093432380062,0.264093432380062,"WorkHour_vv_4",0.214891361950185,25,37,47,102,0
46,1,0,0,3,0,1,1,4,1,1,1,-0.0141211867035171,0.115743249443217,0.264093432380062,0.264093432380062,"WorkHour_vv_4",0.223426212590299,26,38,47,102,1
46,1,0,0,2,0,1,1,4,1,1,1,-0.0141211867035171,0.115743249443217,0.264093432380062,0.264093432380062,"WorkHour_vv_4",0.231523378582202,27,39,47,102,1
45,0,1,0,2,1,1,0,4,1,0,0,0.0319352040266152,0.0749999448126387,0.264036712674977,0.264036712674977,"WorkHour_vv_4",0.21421568627451,27,40,47,102,1
50,0,0,1,3,0,1,0,4,1,1,1,-0.00452711123406418,0.0460486845510085,0.263850336596509,0.263850336596509,"WorkHour_vv_4",0.222142515542803,28,41,47,102,1
53,0,0,1,1,0,1,0,3,1,0,0,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.226616149656642,28,41,47,103,0
53,0,0,1,3,0,1,0,4,1,0,1,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.23416551086454,29,42,47,103,1
53,0,0,1,3,0,1,0,4,1,0,1,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.241363738993001,30,43,47,103,1
53,0,0,1,2,0,1,0,3,1,0,0,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.245751341681574,30,43,47,104,0
53,0,0,1,2,0,1,0,3,1,0,0,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.250055370985604,30,43,47,105,0
53,0,0,1,3,0,1,0,4,1,0,1,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.256926406926407,31,44,47,105,1
53,0,0,1,2,0,1,0,3,1,0,0,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.26114922813036,31,44,47,106,0
53,0,0,1,3,0,1,0,3,1,0,1,0.000346068046910753,0.0458068285958678,0.263433324486561,0.263433324486561,"WorkHour_vv_4",0.255947323704333,31,44,48,107,0
46,0,0,1,2,0,1,0,4,1,0,1,-0.0083643730782837,0.044892494650643,0.263418471970473,0.263418471970473,"WorkHour_vv_4",0.26251298026999,32,45,48,107,1
46,0,0,1,2,0,1,0,3,1,0,0,-0.0083643730782837,0.044892494650643,0.263418471970473,0.263418471970473,"WorkHour_vv_4",0.266666666666667,32,45,48,108,0
46,0,0,1,2,0,1,0,3,1,0,0,-0.0083643730782837,0.044892494650643,0.263418471970473,0.263418471970473,"WorkHour_vv_4",0.270744138634047,32,45,48,109,0
46,0,0,1,2,0,1,0,3,1,0,0,-0.0083643730782837,0.044892494650643,0.263418471970473,0.263418471970473,"WorkHour_vv_4",0.274747474747475,32,45,48,110,0
46,0,0,1,3,0,1,0,3,1,0,1,-0.0083643730782837,0.044892494650643,0.263418471970473,0.263418471970473,"WorkHour_vv_4",0.26966966966967,32,45,49,111,0
