"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
2,0.97,3,2,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",0,2,1,24,12,0
3,0.68,4,2,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",0,4,2,24,12,1
2,0.71,5,2,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",0,4,2,26,13,0
1,0.56,3,2,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",0,4,2,28,14,0
2,0.78,3,2,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",0,4,2,30,15,0
2,0.78,3,2,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",0,4,2,32,16,0
2,0.59,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.0588235294117645,4,2,35,17,0
1,0.46,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.111111111111111,4,2,38,18,0
1,0.53,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.157894736842105,4,2,41,19,0
2,0.54,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.2,4,2,44,20,0
1,0.56,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.238095238095238,4,2,47,21,0
1,0.55,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.272727272727273,4,2,50,22,0
2,0.57,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.304347826086957,4,2,53,23,0
1,0.53,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.333333333333333,4,2,56,24,0
1,0.46,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.36,4,2,59,25,0
1,0.54,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.384615384615385,4,2,62,26,0
1,0.46,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.407407407407407,4,2,65,27,0
1,0.56,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.428571428571428,4,2,68,28,0
1,0.54,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.448275862068965,4,2,71,29,0
1,0.48,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.466666666666667,4,2,74,30,0
1,0.47,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.483870967741935,4,2,77,31,0
1,0.52,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.5,4,2,80,32,0
1,0.57,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.515151515151515,4,2,83,33,0
1,0.46,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.529411764705882,4,2,86,34,0
2,0.5,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.542857142857143,4,2,89,35,0
1,0.53,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.555555555555555,4,2,92,36,0
1,0.51,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.567567567567568,4,2,95,37,0
1,0.48,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.578947368421053,4,2,98,38,0
1,0.53,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.58974358974359,4,2,101,39,0
1,0.54,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.6,4,2,104,40,0
2,0.46,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.609756097560976,4,2,107,41,0
1,0.47,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.619047619047619,4,2,110,42,0
1,0.56,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.627906976744186,4,2,113,43,0
1,0.49,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.636363636363636,4,2,116,44,0
1,0.55,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.644444444444444,4,2,119,45,0
1,0.52,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.652173913043478,4,2,122,46,0
2,0.48,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.659574468085106,4,2,125,47,0
1,0.46,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.666666666666667,4,2,128,48,0
1,0.54,2,3,1,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.673469387755102,4,2,131,49,0
2,0.48,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.68,4,2,134,50,0
2,0.52,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.686274509803921,4,2,137,51,0
2,0.51,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.692307692307693,4,2,140,52,0
1,0.47,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.69811320754717,4,2,143,53,0
1,0.54,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.703703703703704,4,2,146,54,0
1,0.56,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.709090909090909,4,2,149,55,0
1,0.45,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.714285714285714,4,2,152,56,0
2,0.56,3,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.719298245614035,4,2,155,57,0
1,0.57,2,3,1,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.724137931034483,4,2,158,58,0
2,0.54,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.728813559322034,4,2,161,59,0
1,0.51,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.733333333333333,4,2,164,60,0
1,0.47,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.737704918032787,4,2,167,61,0
1,0.48,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.741935483870968,4,2,170,62,0
1,0.48,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.746031746031746,4,2,173,63,0
1,0.56,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.75,4,2,176,64,0
1,0.49,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.753846153846154,4,2,179,65,0
1,0.52,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.757575757575758,4,2,182,66,0
1,0.49,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.761194029850746,4,2,185,67,0
1,0.51,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.764705882352941,4,2,188,68,0
1,0.54,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.768115942028985,4,2,191,69,0
2,0.48,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.771428571428571,4,2,194,70,0
1,0.57,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.774647887323944,4,2,197,71,0
1,0.51,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.777777777777778,4,2,200,72,0
2,0.45,2,3,1,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.780821917808219,4,2,203,73,0
2,0.54,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.783783783783784,4,2,206,74,0
1,0.47,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.786666666666667,4,2,209,75,0
2,0.48,1,3,1,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.789473684210526,4,2,212,76,0
2,0.51,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.792207792207792,4,2,215,77,0
1,0.49,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.794871794871795,4,2,218,78,0
2,0.83,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.79746835443038,4,2,221,79,0
1,0.46,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.8,4,2,224,80,0
1,0.49,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.802469135802469,4,2,227,81,0
1,0.51,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.804878048780488,4,2,230,82,0
1,0.48,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.80722891566265,4,2,233,83,0
1,0.52,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.809523809523809,4,2,236,84,0
1,0.47,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.811764705882353,4,2,239,85,0
2,0.5,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.813953488372093,4,2,242,86,0
1,0.53,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.816091954022988,4,2,245,87,0
2,0.5,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.818181818181818,4,2,248,88,0
2,0.62,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.820224719101124,4,2,251,89,0
2,0.57,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.822222222222222,4,2,254,90,0
2,0.5,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.824175824175824,4,2,257,91,0
1,0.47,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.826086956521739,4,2,260,92,0
2,0.54,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.827956989247312,4,2,263,93,0
1,0.48,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.829787234042553,4,2,266,94,0
2,0.47,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.831578947368421,4,2,269,95,0
2,0.56,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.833333333333333,4,2,272,96,0
1,0.46,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.835051546391753,4,2,275,97,0
2,0.46,2,3,1,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.836734693877551,4,2,278,98,0
1,0.57,3,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.838383838383838,4,2,281,99,0
1,0.56,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.84,4,2,284,100,0
1,0.5,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.841584158415841,4,2,287,101,0
1,0.52,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.843137254901961,4,2,290,102,0
1,0.55,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.844660194174757,4,2,293,103,0
1,0.55,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.846153846153846,4,2,296,104,0
1,0.5,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.847619047619048,4,2,299,105,0
2,0.53,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.849056603773585,4,2,302,106,0
1,0.56,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.850467289719626,4,2,305,107,0
2,0.74,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.851851851851852,4,2,308,108,0
1,0.53,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.853211009174312,4,2,311,109,0
1,0.56,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.854545454545454,4,2,314,110,0
1,0.57,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.855855855855856,4,2,317,111,0
1,0.55,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.857142857142857,4,2,320,112,0
1,0.46,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.858407079646017,4,2,323,113,0
1,0.57,2,3,1,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.859649122807018,4,2,326,114,0
1,0.47,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.860869565217391,4,2,329,115,0
1,0.51,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.862068965517242,4,2,332,116,0
1,0.5,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.863247863247863,4,2,335,117,0
2,0.56,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.864406779661017,4,2,338,118,0
1,0.55,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.865546218487395,4,2,341,119,0
2,0.49,1,3,1,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.866666666666667,4,2,344,120,0
2,0.88,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.867768595041322,4,2,347,121,0
1,0.55,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.868852459016393,4,2,350,122,0
1,0.45,3,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.869918699186992,4,2,353,123,0
1,0.56,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.870967741935484,4,2,356,124,0
1,0.46,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.872,4,2,359,125,0
2,0.53,2,3,1,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.873015873015873,4,2,362,126,0
1,0.57,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.874015748031496,4,2,365,127,0
1,0.51,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.875,4,2,368,128,0
1,0.45,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.875968992248062,4,2,371,129,0
1,0.56,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.876923076923077,4,2,374,130,0
1,0.5,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.877862595419847,4,2,377,131,0
2,0.57,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.878787878787879,4,2,380,132,0
1,0.46,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.879699248120301,4,2,383,133,0
1,0.52,1,3,1,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.880597014925373,4,2,386,134,0
1,0.47,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.881481481481481,4,2,389,135,0
1,0.45,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.882352941176471,4,2,392,136,0
1,0.56,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.883211678832117,4,2,395,137,0
1,0.49,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.884057971014493,4,2,398,138,0
2,0.5,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.884892086330935,4,2,401,139,0
1,0.48,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.885714285714286,4,2,404,140,0
2,0.56,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.886524822695035,4,2,407,141,0
3,0.95,5,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.887323943661972,4,2,410,142,0
1,0.54,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.888111888111888,4,2,413,143,0
1,0.46,1,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.888888888888889,4,2,416,144,0
1,0.47,2,3,0,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.889655172413793,4,2,419,145,0
1,0.48,3,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.89041095890411,4,2,422,146,0
2,0.51,2,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.891156462585034,4,2,425,147,0
1,0.46,1,3,0,1,0,-0.0274382883698472,1.32212859498077,1.60007467406296,1.13469601677149,1.60007467406296,"average_montly_hours_vv_4",-0.891891891891892,4,2,428,148,0
1,0.55,2,3,1,1,1,-0.0274382883698472,1.49713480963481,1.60007467406296,1.21958791208791,1.60007467406296,"average_montly_hours_vv_4",-0.89261744966443,4,2,431,149,0
