"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Extraversion_vv_2","Extraversion_vv_3","Extraversion_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
86.6036961,1,0,33,1,0,1,1,1,4,1,1,0,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0752136752136752,6,26,7,45,1
53.35523614,1,0,27,1,0,1,1,1,2,0,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0785953177257525,6,26,7,46,0
139.0718686,1,0,32,0,0,0,1,1,1,0,0,0,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.060556464811784,6,26,8,47,0
28.35318275,1,0,31,1,0,0,0,1,2,1,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0641025641025641,6,26,8,48,0
26.67761807,1,0,32,1,1,0,1,1,4,1,1,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0555555555555556,6,27,8,48,1
23.68788501,1,0,24,1,0,0,0,1,4,0,0,1,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0476190476190476,6,28,8,48,1
73.65913758,1,0,30,1,1,0,1,1,4,0,0,1,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0747126436781609,7,29,8,48,1
68.27104723,1,0,24,0,0,0,1,1,1,1,0,0,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0577058409570725,7,29,9,49,0
1.642710472,1,0,44,1,0,1,1,1,4,1,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0496598639455782,7,30,9,49,1
76.15605749,0,0,24,1,1,1,1,0,2,1,0,1,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0333333333333333,7,30,10,50,0
32.49281314,1,0,40,1,0,1,1,0,2,1,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0372549019607843,7,30,10,51,0
73.82340862,0,0,26,0,0,1,1,0,1,0,0,1,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0217948717948718,7,30,11,52,0
54.01232033,1,1,37,0,0,1,1,1,1,0,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0257861635220126,7,30,11,53,0
23.9835729,1,0,23,0,1,1,1,1,4,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0182592818015825,7,31,11,53,1
23.9835729,1,0,23,0,1,1,1,1,4,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0112028301886792,7,32,11,53,1
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.00457404230989136,7,33,11,53,1
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",-0.0016648168701443,7,34,11,53,1
14.22587269,1,0,28,0,0,0,1,1,2,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.00217864923747277,7,34,11,54,0
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0248677248677249,8,35,11,54,1
3.449691992,1,0,40,1,0,1,0,0,2,0,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0285714285714286,8,35,11,55,0
85.09240246,0,0,26,1,1,0,1,1,1,0,1,0,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0142857142857143,8,35,12,56,0
155.1704312,1,0,33,1,0,0,1,0,3,0,0,1,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.000501253132832086,8,35,13,57,0
164.5667351,0,0,27,0,0,0,1,0,4,0,0,1,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0219298245614035,9,36,13,57,1
40.3449692,1,0,23,0,0,1,1,1,3,1,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0258620689655172,9,36,13,58,0
96,1,1,31,0,0,1,1,1,4,0,1,1,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0461323392357875,10,37,13,58,1
26.31622177,1,0,24,0,0,1,0,1,3,0,0,1,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0499312872194228,10,37,13,59,0
57.82340862,1,1,25,0,0,1,1,0,2,0,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0536036036036036,10,37,13,60,0
32.52566735,1,0,48,1,0,1,1,1,2,1,1,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0571555161719096,10,37,13,61,0
8.016427105,1,1,41,0,0,1,1,1,4,0,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0500431406384814,10,38,13,61,1
6.53798768,1,0,26,1,0,0,0,1,2,1,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0534804753820034,10,38,13,62,0
2.858316222,1,0,38,1,0,1,1,0,2,1,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0568086883876358,10,38,13,63,0
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0757020757020757,11,39,13,63,1
103.5893224,0,0,21,1,0,0,0,1,4,0,1,1,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0936507936507937,12,40,13,63,1
49.34702259,1,1,42,0,0,1,1,1,3,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.096875,12,40,13,64,0
12.81314168,1,1,33,0,0,1,0,0,1,0,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.1,12,40,13,65,0
43.99178645,1,1,26,0,0,1,1,1,1,1,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.103030303030303,12,40,13,66,0
20.69815195,1,0,40,1,0,1,1,0,4,1,1,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0957132298595713,12,41,13,66,1
23.9835729,1,0,29,1,0,1,1,1,4,0,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0887445887445887,12,42,13,66,1
21.35523614,1,1,31,0,0,0,0,0,1,0,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.091684434968017,12,42,13,67,0
1.117043121,1,0,54,1,0,1,1,0,4,1,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0850399166955918,12,43,13,67,1
42.38193018,1,0,36,1,0,0,1,1,2,0,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0878932968536252,12,43,13,68,0
5.782340862,1,0,32,1,0,0,0,0,2,1,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0906639703404112,12,43,13,69,0
17.60985626,1,0,41,1,0,1,1,1,1,0,0,1,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0933554817275747,12,43,13,70,0
26.0862423,1,0,30,1,0,0,1,1,1,1,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0959711758925647,12,43,13,71,0
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.084625322997416,12,43,14,72,0
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.073590315387066,12,43,15,73,0
42.94045175,1,0,25,0,0,1,1,1,4,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0672478206724782,12,44,15,73,1
15.73716632,1,0,27,0,1,1,1,1,2,1,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.07002457002457,12,44,15,74,0
12.78028747,1,0,27,1,0,1,1,1,2,1,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0727272727272727,12,44,15,75,0
106.8418891,1,0,22,1,0,0,1,0,2,0,0,1,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.062200956937799,12,44,16,76,0
45.8973306,1,0,31,1,0,1,1,0,3,1,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0649350649350649,12,44,16,77,0
80.65708419,1,0,37,1,0,1,1,0,4,1,1,0,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0810966810966811,13,45,16,77,1
20.04106776,1,0,22,1,0,0,1,1,4,0,1,1,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0748164878599661,13,46,16,77,1
4.435318275,1,1,40,0,0,1,1,1,4,0,1,1,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0688035368886433,13,47,16,77,1
73.13347023,0,0,22,1,1,0,1,1,4,1,0,1,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0838744588744589,14,48,16,77,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0737179487179487,14,48,17,78,0
35.74537988,1,0,35,1,0,1,1,1,3,1,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0764767932489452,14,48,17,79,0
109.1088296,0,0,29,1,0,1,1,0,4,0,1,0,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0909325755618703,15,49,17,79,1
9.790554415,1,0,41,1,0,1,1,1,4,1,1,1,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0848101265822785,15,50,17,79,1
30.02874743,1,0,22,1,1,0,1,1,2,0,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0875,15,50,17,80,0
10.7761807,1,0,35,0,0,0,1,0,1,0,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0901234567901235,15,50,17,81,0
24.83778234,1,0,42,1,0,1,1,1,3,0,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0926829268292683,15,50,17,82,0
15.40862423,1,0,44,1,0,0,0,0,4,1,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0868005738880918,15,51,17,82,1
3.811088296,1,0,32,0,0,1,1,1,4,1,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0811444652908067,15,52,17,82,1
8.180698152,1,0,24,1,0,0,1,1,2,0,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0836422613531047,15,52,17,83,0
22.57084189,1,0,30,1,0,1,0,1,1,0,0,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0860805860805861,15,52,17,84,0
73.98767967,0,1,33,0,1,1,1,0,2,1,0,1,1,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0766968325791855,15,52,18,85,0
48.45995893,1,0,34,0,0,0,1,1,2,0,1,0,0,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0791592128801431,15,52,18,86,0
13.27310062,1,0,34,1,0,1,1,0,2,0,0,0,1,0,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0815649867374005,15,52,18,87,0
114.1355236,1,0,38,0,0,1,1,1,4,0,1,1,0,1,0.0216067854126367,0.15897791059017,0.158989981918177,0.158989981918177,"Extraversion_vv_4",0.0949902407286922,16,53,18,87,1
