"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","Extraversion_vv_2","Extraversion_vv_3","Extraversion_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
34.0698152,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.329545454545455,1,1,"Extraversion_vv_4",0.8,2,2,3,15,0
22.57084189,1,0,30,1,0,1,0,1,1,0,0,0,0,0,0,0.0539682539682539,0.659090909090909,1,1,"Extraversion_vv_4",0.8125,2,2,3,16,0
22.24229979,1,0,34,1,0,1,1,0,1,0,0,0,0,0,0.189189189189189,0,0.329545454545455,1,1,"Extraversion_vv_4",0.823529411764706,2,2,3,17,0
17.41273101,1,0,27,1,1,0,0,0,1,0,0,1,0,0,0.578947368421053,-0.2,0.583333333333333,1,1,"Extraversion_vv_4",0.833333333333333,2,2,3,18,0
7.589322382,1,0,22,1,1,0,0,0,2,0,1,0,0,0,0.578947368421053,0.8,0.329545454545455,-0.619047619047619,0.8,"Extraversion_vv_2",0.5,2,3,3,18,1
14.85010267,1,1,25,1,0,0,1,0,2,0,0,0,0,0,0.224869694713328,0.8,0.329545454545455,0.764705882352941,0.8,"Extraversion_vv_2",0.333333333333333,2,4,3,18,1
49.3798768,1,0,22,0,0,0,0,0,3,1,1,0,0,0,0.416666666666667,0.8,0.329545454545455,-0.619047619047619,0.8,"Extraversion_vv_2",0.342105263157895,2,4,3,19,0
20.04106776,1,0,25,1,1,0,1,0,1,0,0,1,1,0,0.578947368421053,0.8,0.444444444444444,0.428571428571429,0.8,"Extraversion_vv_2",0.35,2,4,3,20,0
17.93839836,1,1,24,1,0,0,0,1,4,1,1,0,1,0,0.8,-0.761904761904762,-0.5,0.371428571428571,0.8,"Grey_wage_vv_1",0.357142857142857,2,4,3,21,0
73.49486653,1,1,33,0,0,0,1,1,4,1,1,1,0,1,0.8,0.0357142857142857,0.708333333333333,0.580645161290323,0.8,"Grey_wage_vv_1",0.457142857142857,3,5,3,21,1
8.640657084,1,0,23,0,0,0,1,0,4,0,1,0,0,0,0.224869694713328,0.8,0.329545454545455,-0.619047619047619,0.8,"Extraversion_vv_2",0.463636363636364,3,5,3,22,0
11.69609856,1,0,25,1,0,0,0,0,4,0,1,1,0,0,0.224869694713328,0.8,0.583333333333333,-0.619047619047619,0.8,"Extraversion_vv_2",0.469565217391304,3,5,3,23,0
11.69609856,1,0,25,1,0,0,0,0,4,0,0,1,0,0,0.224869694713328,0.8,0.583333333333333,-0.075,0.8,"Extraversion_vv_2",0.475,3,5,3,24,0
94.12731006,0,0,25,1,0,1,0,0,2,0,1,1,1,1,0.224869694713328,0.8,0.444444444444444,-0.128205128205128,0.8,"Extraversion_vv_2",0.541666666666667,4,6,3,24,1
46.78439425,1,0,23,0,0,0,1,0,4,1,1,0,0,0,0.416666666666667,0.8,0.329545454545455,-0.619047619047619,0.8,"Extraversion_vv_2",0.546666666666667,4,6,3,25,0
76.15605749,0,0,24,1,1,1,1,0,2,1,0,1,1,1,0.578947368421053,0.8,0.4,0.428571428571429,0.8,"Extraversion_vv_2",0.594285714285714,5,7,3,25,1
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,0.8,0.8,0.329545454545455,0.764705882352941,0.8,"Grey_wage_vv_1",0.63,6,8,3,25,1
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,0.8,0.8,0.329545454545455,0.764705882352941,0.8,"Grey_wage_vv_1",0.657777777777778,7,9,3,25,1
94.9486653,1,1,26,0,0,1,1,1,4,1,1,1,0,1,0.8,-0.227272727272727,0.583333333333333,0.580645161290323,0.8,"Grey_wage_vv_1",0.68,8,10,3,25,1
4.533880903,1,1,23,0,0,1,1,1,4,1,1,0,0,0,0.8,-0.227272727272727,-0.5,0.580645161290323,0.8,"Grey_wage_vv_1",0.607272727272727,8,11,3,25,1
64.19712526,0,1,19,0,0,1,1,1,4,1,1,0,0,1,0.8,-0.227272727272727,-0.5,0.580645161290323,0.8,"Grey_wage_vv_1",0.63,9,12,3,25,1
57.82340862,1,1,25,0,0,1,1,0,2,0,0,1,1,0,0.224869694713328,0.8,0.444444444444444,0.371428571428571,0.8,"Extraversion_vv_2",0.572307692307692,9,13,3,25,1
133.9137577,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.224869694713328,0.8,0.444444444444444,0.371428571428571,0.8,"Extraversion_vv_2",0.594285714285714,10,14,3,25,1
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.0912106135986733,0.8,0.583333333333333,0.764705882352941,0.8,"Extraversion_vv_2",0.56043956043956,10,14,4,26,0
133.8809035,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.224869694713328,0.8,0.444444444444444,0.371428571428571,0.8,"Extraversion_vv_2",0.579487179487179,11,15,4,26,1
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.0912106135986733,0.8,0.583333333333333,0.764705882352941,0.8,"Extraversion_vv_2",0.548148148148148,11,15,5,27,0
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.578947368421053,0.8,0.329545454545455,0.428571428571429,0.8,"Extraversion_vv_2",0.564814814814815,12,16,5,27,1
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.578947368421053,0.8,0.329545454545455,0.428571428571429,0.8,"Extraversion_vv_2",0.579520697167756,13,17,5,27,1
67.84394251,1,1,24,1,1,1,1,0,3,0,0,1,0,1,0.578947368421053,0.8,0.583333333333333,0.764705882352941,0.8,"Extraversion_vv_2",0.550420168067227,13,17,6,28,0
106.8418891,1,0,22,1,0,0,1,0,2,0,0,1,1,1,0.224869694713328,0.8,0.444444444444444,-0.128205128205128,0.8,"Extraversion_vv_2",0.563492063492063,14,18,6,28,1
76.68172485,0,0,25,0,0,0,1,0,2,1,1,0,0,1,0.416666666666667,0.8,0.329545454545455,-0.619047619047619,0.8,"Extraversion_vv_2",0.575187969924812,15,19,6,28,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.578947368421053,0.8,0.329545454545455,0.428571428571429,0.8,"Extraversion_vv_2",0.585714285714286,16,20,6,28,1
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.578947368421053,0.8,0.329545454545455,0.428571428571429,0.8,"Extraversion_vv_2",0.595238095238095,17,21,6,28,1
28.84599589,1,1,31,0,0,1,0,1,2,1,1,0,1,0,0.8,-0.227272727272727,-0.5,0.371428571428571,0.8,"Grey_wage_vv_1",0.602627257799672,17,21,6,29,0
108.550308,1,1,27,1,0,1,1,0,4,1,1,0,0,1,0.8,-0.2,0.329545454545455,0.764705882352941,0.8,"Grey_wage_vv_1",0.61128526645768,18,22,6,29,1
163.8110883,1,1,19,1,0,1,1,0,4,0,1,1,0,1,0.224869694713328,0.8,0.583333333333333,0.764705882352941,0.8,"Extraversion_vv_2",0.584848484848485,18,22,7,30,0
100.238193,0,0,23,1,0,1,1,0,3,0,0,0,1,1,0.224869694713328,0.8,0.329545454545455,-0.128205128205128,0.8,"Extraversion_vv_2",0.560117302052786,18,22,8,31,0
26.02053388,1,1,25,0,0,1,1,0,4,1,0,1,0,0,0.0912106135986733,0.8,0.583333333333333,0.764705882352941,0.8,"Extraversion_vv_2",0.568181818181818,18,22,8,32,0
88.83778234,1,0,25,1,0,0,1,0,4,1,0,0,0,1,0.0912106135986733,0.8,0.329545454545455,-0.075,0.8,"Extraversion_vv_2",0.545454545454546,18,22,9,33,0
163.7782341,0,1,23,1,0,0,1,0,4,1,1,1,0,1,0.8,0.8,0.583333333333333,0.764705882352941,0.8,"Grey_wage_vv_1",0.553359683794466,19,23,9,33,1
163.7782341,0,1,23,1,0,0,1,0,3,1,0,1,0,1,0.0912106135986733,0.8,0.583333333333333,0.764705882352941,0.8,"Extraversion_vv_2",0.531969309462916,19,23,10,34,0
79.54004107,0,1,23,0,0,1,1,0,4,0,1,0,0,1,0.224869694713328,0.8,0.329545454545455,0.764705882352941,0.8,"Extraversion_vv_2",0.511801242236025,19,23,11,35,0
110.0287474,0,0,25,1,0,1,1,0,2,0,1,1,1,1,0.224869694713328,0.8,0.444444444444444,-0.128205128205128,0.8,"Extraversion_vv_2",0.519047619047619,20,24,11,35,1
22.66940452,1,1,32,0,0,1,1,0,4,1,1,1,0,0,0.8,0.0357142857142857,0.708333333333333,0.764705882352941,0.8,"Grey_wage_vv_1",0.485714285714286,20,25,11,35,1
15.11293634,1,0,23,1,0,0,1,0,1,0,0,1,1,0,0.224869694713328,0.8,0.444444444444444,-0.128205128205128,0.8,"Extraversion_vv_2",0.494444444444444,20,25,11,36,0
60.25462012,1,0,22,1,0,0,1,0,2,1,1,0,0,1,0.416666666666667,0.8,0.329545454545455,-0.619047619047619,0.8,"Extraversion_vv_2",0.502136752136752,21,26,11,36,1
60.94455852,1,0,25,1,0,1,1,0,3,0,1,1,1,1,0.224869694713328,0.8,0.444444444444444,-0.128205128205128,0.8,"Extraversion_vv_2",0.483367983367983,21,26,12,37,0
6.439425051,1,1,24,0,0,1,1,0,1,0,0,1,1,0,0.224869694713328,0.8,0.444444444444444,0.371428571428571,0.8,"Extraversion_vv_2",0.491902834008097,21,26,12,38,0
74.05338809,1,0,21,0,0,0,1,0,3,0,1,1,1,1,0.224869694713328,0.8,0.444444444444444,-0.128205128205128,0.8,"Extraversion_vv_2",0.474358974358974,21,26,13,39,0
112.788501,0,1,23,1,0,0,1,0,4,0,1,0,1,1,0.224869694713328,0.8,0.329545454545455,0.371428571428571,0.8,"Extraversion_vv_2",0.457692307692308,21,26,14,40,0
74.74332649,1,0,25,1,0,1,1,0,4,0,1,0,0,1,0.224869694713328,0.8,0.329545454545455,-0.619047619047619,0.8,"Extraversion_vv_2",0.441838649155722,21,26,15,41,0
51.87679671,1,0,19,0,0,1,1,0,1,1,0,0,0,0,0.0912106135986733,0.8,0.329545454545455,0.666666666666667,0.8,"Extraversion_vv_2",0.450549450549451,21,26,15,42,0
86.83367556,1,1,24,0,0,1,1,1,4,1,1,0,0,1,0.8,-0.227272727272727,-0.5,0.580645161290323,0.8,"Grey_wage_vv_1",0.457671957671958,22,27,15,42,1
11.95893224,1,1,29,1,0,0,1,0,4,0,1,1,0,0,-0.69047619047619,0.5,0.583333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.428571428571429,22,28,15,42,1
13.10882957,1,1,26,0,0,1,1,0,2,0,0,1,0,0,0.351351351351351,-0.2,0.583333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.43687707641196,22,28,15,43,0
12.02464066,1,1,30,0,0,1,0,0,3,0,0,1,0,0,0.285714285714286,0.5,0.583333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.444805194805195,22,28,15,44,0
12.02464066,1,1,30,0,0,1,0,0,3,0,0,1,0,0,0.285714285714286,0.5,0.583333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.452380952380952,22,28,15,45,0
12.81314168,1,1,33,0,0,1,0,0,1,0,1,0,0,0,-0.323076923076923,0.333333333333333,0.329545454545455,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.459627329192547,22,28,15,46,0
61.99589322,0,1,31,1,0,0,1,0,3,0,1,0,0,1,-0.69047619047619,0.5,0.329545454545455,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.445288753799392,22,28,16,47,0
79.01437372,1,1,29,0,1,1,1,0,4,0,1,0,0,1,0.578947368421053,0.5,0.329545454545455,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.452677916360968,23,29,16,47,1
140.2217659,0,1,27,0,0,1,1,0,4,1,0,1,0,1,0.0912106135986733,-0.2,0.583333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.459574468085106,24,30,16,47,1
89.00205339,1,1,32,0,0,1,0,0,4,0,1,1,0,1,-0.323076923076923,0.333333333333333,0.708333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.466026080988332,25,31,16,47,1
34.56262834,1,1,31,0,0,1,1,0,1,0,0,1,0,0,0.285714285714286,0.5,0.708333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.473118279569892,25,31,16,48,0
34.56262834,1,1,31,0,0,1,1,0,1,0,0,1,0,0,0.285714285714286,0.5,0.708333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.479921000658328,25,31,16,49,0
166.0780287,1,1,30,0,0,1,1,0,4,0,1,0,0,1,0.526315789473684,0.5,0.329545454545455,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.485969387755102,26,32,16,49,1
142.75154,0,1,27,0,0,1,1,0,4,1,0,1,0,1,0.0912106135986733,-0.2,0.583333333333333,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.49165120593692,27,33,16,49,1
5.256673511,1,1,34,0,0,1,1,0,4,1,1,0,0,0,0.0967741935483871,0.0357142857142857,0.329545454545455,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.467587034813926,27,34,16,49,1
90.90759754,0,1,32,0,1,1,1,0,2,0,0,0,0,1,0.578947368421053,0.333333333333333,0.329545454545455,0.764705882352941,0.764705882352941,"Extraversion_vv_4",0.454117647058823,27,34,17,50,0
8.410677618,1,1,32,0,1,0,1,1,4,0,1,1,0,0,0.23728813559322,0.333333333333333,0.708333333333333,0.580645161290323,0.708333333333333,"Extraversion_vv_3",0.46078431372549,27,34,17,51,0
24.3449692,1,0,36,1,0,1,1,1,1,0,0,1,0,0,0.189189189189189,0,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.467194570135747,27,34,17,52,0
16.91991786,1,1,35,0,0,1,1,0,4,0,0,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.473362930077691,27,34,17,53,0
50.72689938,1,1,38,1,0,1,1,0,2,0,1,1,0,0,-0.323076923076923,0,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.479302832244009,27,34,17,54,0
50.72689938,1,1,38,1,0,1,1,0,2,0,0,1,0,0,-0.323076923076923,0,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.485026737967914,27,34,17,55,0
18.95687885,1,1,36,0,0,1,1,0,2,0,1,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.490546218487395,27,34,17,56,0
15.3100616,1,0,31,1,0,1,0,1,4,0,1,1,0,0,0.526315789473684,-0.227272727272727,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.495872033023736,27,34,17,57,0
80.06570842,1,0,45,1,0,0,1,1,4,0,1,1,0,1,-0.69047619047619,0,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.483772819472617,27,34,18,58,0
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1,-0.69047619047619,-0.761904761904762,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.472083748753739,27,34,19,59,0
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1,-0.69047619047619,-0.761904761904762,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.46078431372549,27,34,20,60,0
81.18275154,1,0,31,1,0,0,1,1,2,0,1,1,0,1,-0.69047619047619,-0.761904761904762,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.449855351976856,27,34,21,61,0
13.40451745,1,0,30.40033257,1,0,0,1,1,2,0,1,1,0,0,-0.69047619047619,-0.761904761904762,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.455407969639469,27,34,21,62,0
13.40451745,1,0,30.40033257,1,0,0,1,1,2,1,0,1,0,0,0.0912106135986733,0.0539682539682539,0.708333333333333,0.333333333333333,0.708333333333333,"Extraversion_vv_3",0.46078431372549,27,34,21,63,0
7.589322382,1,1,47,0,0,1,0,1,4,0,1,1,0,0,0.416666666666667,0.333333333333333,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.465992647058823,27,34,21,64,0
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0,0.416666666666667,0.333333333333333,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.4710407239819,27,34,21,65,0
7.589322382,1,1,47,0,0,1,0,1,4,0,0,1,0,0,0.416666666666667,0.333333333333333,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.475935828877005,27,34,21,66,0
14.6201232,1,1,39,0,0,1,1,0,4,0,0,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.480684811237928,27,34,21,67,0
73.49486653,1,1,33,0,0,0,1,1,4,0,1,1,0,1,-0.0256410256410256,0.333333333333333,0.708333333333333,0.580645161290323,0.708333333333333,"Extraversion_vv_3",0.470588235294118,27,34,22,68,0
14.98151951,1,0,33,1,0,1,1,0,4,0,1,1,0,0,0.189189189189189,0,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.475277067348679,27,34,22,69,0
26.21765914,1,0,36,1,0,1,1,1,4,1,1,1,0,0,0.0967741935483871,-0.846153846153846,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.479831932773109,27,34,22,70,0
33.3798768,1,0,38,1,0,1,1,1,1,0,0,1,0,0,0.189189189189189,0,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.484258492129246,27,34,22,71,0
107.1704312,1,0,33,0,0,1,1,1,3,0,1,1,0,1,0.5,0.333333333333333,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.490140845070423,28,35,22,71,1
13.01026694,1,1,34,1,0,1,0,1,4,0,1,1,0,0,-0.323076923076923,0,0.708333333333333,0.580645161290323,0.708333333333333,"Extraversion_vv_3",0.494444444444444,28,35,22,72,0
2.98973306,1,1,45,0,0,1,1,1,4,1,1,1,0,0,0.0967741935483871,0.0357142857142857,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.498630136986301,28,35,22,73,0
96,1,1,31,0,0,1,1,1,4,0,1,1,0,1,0.526315789473684,-0.227272727272727,0.708333333333333,0.580645161290323,0.708333333333333,"Extraversion_vv_3",0.489189189189189,28,35,23,74,0
18.1026694,1,0,44,1,0,1,0,1,4,1,0,1,0,0,0.0912106135986733,-0.846153846153846,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.493333333333333,28,35,23,75,0
26.15195072,1,1,31,0,0,1,1,1,3,0,1,1,0,0,0.526315789473684,-0.227272727272727,0.708333333333333,0.580645161290323,0.708333333333333,"Extraversion_vv_3",0.471111111111111,28,36,23,75,1
13.14168378,1,1,42,0,0,0,0,1,4,1,0,1,0,0,0.0912106135986733,0.0357142857142857,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.475146198830409,28,36,23,76,0
64.29568789,1,1,44,0,0,1,1,1,4,0,1,1,0,1,0.416666666666667,0.333333333333333,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.466089466089466,28,36,24,77,0
99.77823409,0,0,42,1,0,0,1,1,3,0,1,1,0,1,-0.69047619047619,0,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.472095472095472,29,37,24,77,1
104.0164271,0,0,37,1,0,1,1,1,3,0,1,1,0,1,0.189189189189189,0,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.477785372522215,30,38,24,77,1
4.435318275,1,1,40,0,0,1,1,1,4,0,1,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.481781376518219,30,38,24,78,0
9.790554415,1,0,41,1,0,1,1,1,4,1,1,1,0,0,0.0967741935483871,-0.846153846153846,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.485676215856096,30,38,24,79,0
114.1355236,1,0,38,0,0,1,1,1,4,0,1,1,0,1,0.5,0.333333333333333,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.476973684210526,30,38,25,80,0
3.482546201,1,0,37,1,1,0,1,1,2,1,0,1,0,0,0,-0.846153846153846,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.480831708901884,30,38,25,81,0
45.30595483,1,0,34,1,0,0,1,1,2,0,1,1,0,0,-0.69047619047619,0,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.484595635430039,30,38,25,82,0
96.59137577,0,0,46,0,0,1,1,1,4,1,0,1,0,1,0.0912106135986733,0.0357142857142857,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.476220672162334,30,38,26,83,0
2.266940452,1,0,39,0,0,1,0,1,4,1,1,1,0,0,0.0967741935483871,0.0357142857142857,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.479949874686717,30,38,26,84,0
37.15811088,1,1,38,1,0,0,1,1,2,0,0,1,0,0,-0.69047619047619,0,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.48359133126935,30,38,26,85,0
9.199178645,1,1,44,0,0,1,1,1,2,1,1,1,0,0,0.0967741935483871,0.0357142857142857,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.487148102815178,30,38,26,86,0
0.394250513,1,1,36,0,0,1,1,1,4,1,0,1,0,0,0.0912106135986733,0.0357142857142857,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.490623109497883,30,38,26,87,0
53.48665298,1,1,41,0,0,1,1,1,4,0,1,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.494019138755981,30,38,26,88,0
9.790554415,1,0,41,1,0,0,1,1,4,1,1,1,0,0,0.0967741935483871,-0.846153846153846,0.708333333333333,-0.914285714285714,0.708333333333333,"Extraversion_vv_3",0.497338852749852,30,38,26,89,0
60.78028747,0,0,33,1,0,0,1,0,1,1,1,1,0,1,0.416666666666667,-0.846153846153846,0.708333333333333,-0.128205128205128,0.708333333333333,"Extraversion_vv_3",0.489473684210526,30,38,27,90,0
72.67351129,0,0,35,1,0,1,1,0,4,0,1,1,0,1,0.189189189189189,0,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.481781376518219,30,38,28,91,0
84.89527721,0,0,31,1,0,0,1,0,4,0,1,1,0,1,-0.69047619047619,0.5,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.474256292906178,30,38,29,92,0
23.95071869,1,1,34,0,0,1,1,1,1,0,0,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0.580645161290323,0.708333333333333,"Extraversion_vv_3",0.477645727221279,30,38,29,93,0
23.95071869,1,1,34,0,0,1,1,1,1,0,0,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0.580645161290323,0.708333333333333,"Extraversion_vv_3",0.480963045912654,30,38,29,94,0
56.77207392,1,0,36,1,0,1,1,1,4,0,1,1,0,0,0.189189189189189,0,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.484210526315789,30,38,29,95,0
59.00616016,1,1,36,0,0,1,1,1,4,0,1,1,0,0,-0.323076923076923,0.333333333333333,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.487390350877193,30,38,29,96,0
153.100616,0,1,43,0,0,1,1,0,2,0,0,1,0,1,0.416666666666667,0.333333333333333,0.708333333333333,0,0.708333333333333,"Extraversion_vv_3",0.480195333695062,30,38,30,97,0
11.00616016,1,1,41,1,0,1,1,1,4,0,1,1,0,0,-0.323076923076923,0,0.708333333333333,0.227272727272727,0.708333333333333,"Extraversion_vv_3",0.483351235230934,30,38,30,98,0
118.8008214,0,0,34,0,0,0,1,1,4,0,1,1,0,1,-0.0256410256410256,0.333333333333333,0.708333333333333,0.6,0.708333333333333,"Extraversion_vv_3",0.476342371079213,30,38,31,99,0
14.58726899,1,0,21,0,1,0,1,1,1,0,0,0,0,0,0.23728813559322,0.0539682539682539,0,0.666666666666667,0.666666666666667,"Extraversion_vv_4",0.479473684210526,30,38,31,100,0
59.49897331,1,0,23,0,0,0,1,1,2,0,0,1,0,0,0.224869694713328,0.0539682539682539,0.583333333333333,0.666666666666667,0.666666666666667,"Extraversion_vv_4",0.482542991141219,30,38,31,101,0
