"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
2,0.46,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.888888888888889,2,1,130,45,0
1,0.56,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.891304347826087,2,1,133,46,0
1,0.54,3,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.893617021276596,2,1,136,47,0
1,0.55,3,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.895833333333333,2,1,139,48,0
1,0.51,1,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.897959183673469,2,1,142,49,0
1,0.56,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.9,2,1,145,50,0
1,0.5,1,3,0,1,0,-0.0363305099166626,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.901960784313725,2,1,148,51,0
1,0.47,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.903846153846154,2,1,151,52,0
1,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.90566037735849,2,1,154,53,0
2,0.51,2,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.907407407407407,2,1,157,54,0
1,0.51,1,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.909090909090909,2,1,160,55,0
2,0.83,3,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.910714285714286,2,1,163,56,0
1,0.5,1,3,0,1,0,-0.0363305099166626,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.912280701754386,2,1,166,57,0
1,0.57,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.913793103448276,2,1,169,58,0
2,0.53,1,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.915254237288135,2,1,172,59,0
1,0.48,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.916666666666667,2,1,175,60,0
2,0.62,3,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.918032786885246,2,1,178,61,0
1,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.919354838709677,2,1,181,62,0
2,0.57,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.92063492063492,2,1,184,63,0
2,0.54,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.921875,2,1,187,64,0
1,0.51,2,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.923076923076923,2,1,190,65,0
1,0.87,3,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.924242424242424,2,1,193,66,0
2,0.49,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.925373134328358,2,1,196,67,0
1,0.52,1,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.926470588235294,2,1,199,68,0
1,0.57,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.927536231884058,2,1,202,69,0
1,0.46,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.928571428571428,2,1,205,70,0
2,0.49,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.929577464788732,2,1,208,71,0
2,0.51,1,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.930555555555555,2,1,211,72,0
1,0.5,1,3,0,1,0,-0.0363305099166626,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.931506849315069,2,1,214,73,0
1,0.56,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.932432432432432,2,1,217,74,0
1,0.56,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.933333333333333,2,1,220,75,0
2,0.52,3,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.934210526315789,2,1,223,76,0
1,0.56,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.935064935064935,2,1,226,77,0
1,0.47,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.935897435897436,2,1,229,78,0
2,0.46,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.936708860759494,2,1,232,79,0
1,0.55,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.9375,2,1,235,80,0
1,0.56,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.938271604938272,2,1,238,81,0
1,0.46,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.939024390243902,2,1,241,82,0
1,0.46,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.939759036144578,2,1,244,83,0
2,0.45,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.940476190476191,2,1,247,84,0
2,0.55,1,3,1,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.941176470588236,2,1,250,85,0
1,0.55,1,3,1,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.941860465116279,2,1,253,86,0
1,0.5,3,3,0,1,0,-0.0363305099166626,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.942528735632184,2,1,256,87,0
2,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.943181818181818,2,1,259,88,0
1,0.48,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.943820224719101,2,1,262,89,0
1,0.55,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.944444444444445,2,1,265,90,0
1,0.48,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.945054945054945,2,1,268,91,0
1,0.45,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.945652173913043,2,1,271,92,0
1,0.56,3,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.946236559139785,2,1,274,93,0
1,0.52,1,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.946808510638298,2,1,277,94,0
1,0.52,2,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.947368421052631,2,1,280,95,0
2,0.51,2,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.947916666666667,2,1,283,96,0
2,0.48,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.948453608247423,2,1,286,97,0
1,0.57,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.948979591836735,2,1,289,98,0
2,0.49,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.949494949494949,2,1,292,99,0
1,0.56,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.95,2,1,295,100,0
1,0.52,1,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.95049504950495,2,1,298,101,0
1,0.46,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.950980392156863,2,1,301,102,0
1,0.57,2,3,1,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.951456310679612,2,1,304,103,0
2,0.48,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.951923076923077,2,1,307,104,0
2,0.56,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.952380952380953,2,1,310,105,0
2,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.952830188679245,2,1,313,106,0
1,0.51,1,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.953271028037383,2,1,316,107,0
2,0.45,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.953703703703704,2,1,319,108,0
1,0.47,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.954128440366973,2,1,322,109,0
2,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.954545454545455,2,1,325,110,0
1,0.56,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.954954954954955,2,1,328,111,0
1,0.55,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.955357142857143,2,1,331,112,0
2,0.54,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.955752212389381,2,1,334,113,0
1,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.956140350877193,2,1,337,114,0
1,0.48,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.956521739130435,2,1,340,115,0
1,0.46,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.956896551724138,2,1,343,116,0
1,0.62,4,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.456896551724138,5,2,343,116,1
2,0.46,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.457264957264957,5,2,346,117,0
1,0.48,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.457627118644068,5,2,349,118,0
1,0.57,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.457983193277311,5,2,352,119,0
1,0.51,2,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.458333333333333,5,2,355,120,0
1,0.54,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.458677685950413,5,2,358,121,0
1,0.53,1,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.459016393442623,5,2,361,122,0
2,0.52,2,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.459349593495935,5,2,364,123,0
1,0.49,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.459677419354839,5,2,367,124,0
2,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.46,5,2,370,125,0
1,0.47,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.46031746031746,5,2,373,126,0
2,0.57,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.460629921259843,5,2,376,127,0
1,0.52,2,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.4609375,5,2,379,128,0
1,0.48,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.461240310077519,5,2,382,129,0
1,0.53,2,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.461538461538462,5,2,385,130,0
2,0.51,2,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.461832061068702,5,2,388,131,0
1,0.54,2,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.462121212121212,5,2,391,132,0
1,0.48,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.462406015037594,5,2,394,133,0
1,0.46,1,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.462686567164179,5,2,397,134,0
1,0.86,5,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.462962962962963,5,2,400,135,0
1,0.48,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.463235294117647,5,2,403,136,0
1,0.51,1,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.463503649635037,5,2,406,137,0
1,0.56,3,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.463768115942029,5,2,409,138,0
1,0.5,2,3,0,1,0,-0.0363305099166626,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.464028776978417,5,2,412,139,0
1,0.46,3,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.464285714285714,5,2,415,140,0
2,0.55,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.464539007092199,5,2,418,141,0
1,0.52,3,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.464788732394366,5,2,421,142,0
1,0.51,2,3,0,1,0,-0.0334952889435083,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.465034965034965,5,2,424,143,0
1,0.52,1,3,0,1,0,-0.0292576894204148,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.465277777777778,5,2,427,144,0
1,0.47,2,3,1,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.46551724137931,5,2,430,145,0
1,0.5,1,3,0,1,0,-0.0363305099166626,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.465753424657534,5,2,433,146,0
1,0.53,1,3,0,1,0,-0.0285375347430211,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.465986394557823,5,2,436,147,0
1,0.49,2,3,0,1,0,-0.0357789240992203,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.466216216216216,5,2,439,148,0
1,0.56,1,3,0,1,0,-0.0284959912405785,0.253852088734956,0.594508117113024,0.456961979123513,0.594508117113024,"average_montly_hours_vv_4",-0.466442953020134,5,2,442,149,0
